#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.19361349              0     0.19097917              0     0.19624781              0
           -3.8     0.28842633              0     0.27866674              0     0.29818592              0
           -3.6     0.44862806              0     0.44276189              0     0.45449423              0
           -3.4     0.69241865              0      0.6860364              0      0.6988009              0
           -3.2      1.0414369              0      1.0311498              0       1.051724              0
             -3      1.5516102              0      1.5442997              0      1.5589207              0
           -2.8      2.2300927              0      2.2199211              0      2.2402643              0
           -2.6      3.1550052              0      3.1411785              0      3.1688319              0
           -2.4      4.2813664              0      4.2684356              0      4.2942972              0
           -2.2      5.5940271              0       5.578465              0      5.6095892              0
             -2      7.0545973              0      7.0388002              0      7.0703944              0
           -1.8      8.5774968              0      8.5601031              0      8.5948905              0
           -1.6      10.020162              0      10.002231              0      10.038093              0
           -1.4      11.305764              0      11.287308              0       11.32422              0
           -1.2      12.372557              0      12.353312              0      12.391802              0
             -1      13.155518              0      13.136489              0      13.174547              0
           -0.8      13.760093              0      13.740439              0      13.779747              0
           -0.6      13.999802              0      13.980275              0      14.019329              0
           -0.4      14.184085              0      14.164653              0      14.203517              0
           -0.2      14.194933              0       14.17557              0      14.214296              0
              0       14.21326              0      14.193974              0      14.232546              0
            0.2      14.168984              0      14.149712              0      14.188256              0
            0.4      13.980237              0      13.960832              0      13.999642              0
            0.6      13.741638              0      13.722378              0      13.760898              0
            0.8       13.18219              0      13.162798              0      13.201582              0
              1      12.396527              0      12.377493              0      12.415561              0
            1.2      11.292912              0      11.274946              0      11.310878              0
            1.4      10.032307              0      10.014748              0      10.049866              0
            1.6      8.5605023              0      8.5431732              0      8.5778314              0
            1.8      7.0078399              0      6.9930247              0      7.0226551              0
              2      5.5704631              0      5.5549882              0       5.585938              0
            2.2      4.2487649              0      4.2366684              0      4.2608614              0
            2.4      3.1485542              0      3.1354897              0      3.1616187              0
            2.6      2.2608159              0       2.251828              0      2.2698038              0
            2.8      1.5428903              0      1.5338392              0      1.5519414              0
              3      1.0581303              0      1.0452562              0      1.0710044              0
            3.2     0.70447557              0     0.69924454              0      0.7097066              0
            3.4     0.45115525              0     0.44628003              0     0.45603047              0
            3.6     0.29631515              0     0.29301645              0     0.29961385              0
            3.8     0.19049525              0     0.18477736              0     0.19621314              0
              4     0.19049525              0     0.18477736              0     0.19621314              0
