#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.24749247              0     0.24257461              0     0.25241033              0
           -3.8     0.33384789              0     0.32770622              0     0.33998956              0
           -3.6     0.47575926              0     0.47051966              0     0.48099886              0
           -3.4     0.65546879              0     0.64846408              0      0.6624735              0
           -3.2      0.8814085              0     0.87414135              0     0.88867565              0
             -3      1.2025045              0      1.1931749              0      1.2118341              0
           -2.8      1.6231955              0      1.6149867              0      1.6314043              0
           -2.6      2.1310724              0      2.1204909              0      2.1416539              0
           -2.4      2.8206445              0      2.8091221              0      2.8321669              0
           -2.2      3.6410824              0      3.6295936              0      3.6525712              0
             -2      4.6957515              0      4.6837027              0      4.7078003              0
           -1.8      6.0107842              0      5.9971327              0      6.0244357              0
           -1.6      7.5041868              0      7.4894985              0      7.5188751              0
           -1.4      9.2712666              0      9.2554148              0      9.2871184              0
           -1.2      11.235301              0       11.21807              0      11.252532              0
             -1      13.383104              0       13.36429              0      13.401918              0
           -0.8      15.491613              0      15.471508              0      15.511718              0
           -0.6      17.448083              0      17.426569              0      17.469597              0
           -0.4      18.945113              0      18.921289              0      18.968937              0
           -0.2      19.801597              0      19.776852              0      19.826342              0
              0      19.791073              0      19.766571              0      19.815575              0
            0.2      18.983397              0       18.95801              0      19.008784              0
            0.4      17.434892              0      17.413013              0      17.456771              0
            0.6      15.515862              0      15.495545              0      15.536179              0
            0.8      13.403733              0      13.385038              0      13.422428              0
              1      11.273046              0      11.255902              0       11.29019              0
            1.2      9.2755594              0      9.2599403              0      9.2911785              0
            1.4      7.4993488              0      7.4849623              0      7.5137353              0
            1.6      6.0020443              0      5.9887545              0      6.0153341              0
            1.8      4.7360013              0      4.7235328              0      4.7484698              0
              2       3.666154              0      3.6547214              0      3.6775866              0
            2.2      2.8185364              0      2.8065398              0       2.830533              0
            2.4      2.1413784              0      2.1311016              0      2.1516552              0
            2.6      1.6202191              0      1.6106392              0       1.629799              0
            2.8      1.2031393              0      1.1944091              0      1.2118695              0
              3      0.8839198              0       0.872612              0      0.8952276              0
            3.2     0.64958225              0     0.64089274              0     0.65827176              0
            3.4     0.47867347              0     0.47214312              0     0.48520382              0
            3.6     0.33523306              0      0.3246738              0     0.34579232              0
            3.8     0.25246792              0     0.24811415              0     0.25682169              0
              4     0.25246792              0     0.24811415              0     0.25682169              0
