#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.29784237   0.0049494748      0.2814571   0.0044194769     0.31448947   0.0064537917
             10     0.89582847   0.0086238254     0.85032089    0.007857041     0.94534872    0.011409339
             20      1.4343788    0.010933004      1.3643873   0.0099846787      1.5010628    0.014481654
             30      1.8747702     0.01265139      1.7868514     0.01171696      1.9670032    0.016954747
             40      2.2445339    0.013661754      2.1279783    0.012496971      2.3677167    0.018952398
             50      2.4934842    0.014295574      2.3638444     0.01313353      2.6225091    0.019942046
             60      2.6836677    0.014990708      2.5339449    0.013694904      2.8269691    0.020567952
             70      2.7068995    0.014808431      2.5561139    0.013639696      2.8358036    0.021040862
             80      2.7302955    0.014952837      2.5816386    0.013864774      2.8683733    0.021669963
             90      2.6479569    0.014676355      2.4977299    0.013638457      2.7903061    0.021274743
            100      2.5009598    0.014242315      2.3531152    0.013112865      2.6370921    0.020040191
            110      2.3657962    0.013856008      2.2297622    0.012879294      2.4921902    0.019169434
            120      2.2095414     0.01320216      2.0692235    0.012135791      2.3577198    0.018147539
            130      2.0480502     0.01270221      1.9137089    0.011665928      2.1712138    0.016823114
            140      1.8715698    0.012068643      1.7483651    0.011101506      1.9905117    0.015736047
            150      1.6721169    0.011528103      1.5627009    0.010660956      1.7748502    0.014793017
            160      1.5292304      0.0108725      1.4210142   0.0099376244      1.6293143    0.013495939
            170      1.3778836    0.010162845      1.2724444   0.0092320085      1.4839761    0.012650375
            180      1.2500909   0.0096606562      1.1518067   0.0087847498      1.3462291    0.011982026
            190      1.1096782   0.0090955348      1.0230834   0.0082578318      1.1906177     0.01125753
            200     0.99196194   0.0087332229     0.91196591   0.0079875518      1.0665882    0.010659153
            210     0.87492439    0.008189003     0.80318136   0.0074348555     0.93919269   0.0099160384
            220     0.78896225   0.0076415514     0.72156247   0.0069673515     0.84904471   0.0093525845
            230     0.69430435   0.0071550609     0.63140715   0.0064099357     0.75667168    0.008812899
            240     0.62426277   0.0068437785     0.56903111   0.0062074121     0.67812584   0.0082944009
            250     0.54507714   0.0063782635     0.49473133   0.0057660724     0.59335472    0.007735314
            260     0.49550959    0.006100765     0.44799367   0.0055045724     0.53718415   0.0074120298
            270      0.4486909     0.00576454     0.40703903   0.0052037413      0.4859895   0.0069756022
            280     0.39282317   0.0053652361     0.35438262   0.0048185555     0.42875645   0.0065242056
            290     0.35576136   0.0051526857     0.31832356   0.0045664701     0.39131594   0.0062205989
            300     0.30924321   0.0047286813     0.27898099   0.0041934938     0.33761292   0.0058101853
            310     0.28360362   0.0044882692     0.25397986   0.0039785492     0.31343617   0.0054658203
            320     0.25868184   0.0043118936     0.23031267   0.0038213028     0.28738441   0.0052357678
            330     0.22924727   0.0039984578     0.20417497   0.0035213556     0.25486638   0.0048971256
            340     0.20516541   0.0037854013     0.18332801   0.0033616527     0.22610333   0.0045886284
            350      0.1816842   0.0035807245     0.16093452   0.0031346415     0.20138727    0.004352906
            360     0.16437177   0.0033919296     0.14633819   0.0029847938     0.18170974   0.0041658798
            370     0.14593929   0.0031855675     0.12984483   0.0027893159     0.16133054   0.0039198869
            380      0.1330659   0.0030342913     0.11722135   0.0026644983     0.14862031   0.0036850312
            390     0.11571179   0.0028386155     0.10139584   0.0024642949     0.13028752   0.0034818065
            400     0.10493308   0.0026696281    0.092648336   0.0023157085      0.1166153   0.0032710231
            410    0.092404573   0.0025240408    0.080989023   0.0021828737     0.10447847   0.0031313613
            420    0.082988078   0.0024138117    0.073646082   0.0021045778    0.092405227    0.002956538
            430    0.073559471   0.0022518776    0.064589984   0.0019465783    0.082977503   0.0027678836
            440    0.064619776   0.0021309228    0.055581966   0.0018206619    0.074073754   0.0026008221
            450    0.060070543   0.0020429508    0.052417577   0.0017581697    0.066525284   0.0024669481
            460    0.053118938   0.0019104637    0.045295116   0.0016203538    0.060631298   0.0023536067
            470     0.04642473   0.0017832887     0.04057211   0.0015238274    0.052717089   0.0022169815
            480     0.04533583   0.0017707532    0.039331526   0.0015180979    0.051060494   0.0021740611
            490    0.040883593   0.0016715204    0.035079132    0.001417976    0.046738121   0.0020466924
            500    0.034056163   0.0015155973    0.026481721   0.0012363984    0.039995116   0.0018546421
            510     0.03176228   0.0014645549    0.027008461   0.0012328906    0.036591412   0.0018205568
            520    0.022968034    0.001271445    0.018999312     0.00104201    0.026670879   0.0015770473
            530    0.024066775   0.0012852447     0.02062201   0.0010743432    0.027450052   0.0015825584
            540    0.022684845   0.0012219484    0.019325334   0.0010173488    0.026412284   0.0015231914
            550    0.020149839   0.0011643733    0.016669465  0.00095343452    0.023817822   0.0014713418
            560    0.016769341    0.001052956    0.013673773   0.0008581534    0.019488582   0.0013125568
            570    0.012343199  0.00096378324   0.0078799266  0.00070955097     0.01639304   0.0012336372
            580    0.012814958  0.00094948629    0.010212416  0.00075851414     0.01546605   0.0011964127
            590    0.012262588   0.0009096825   0.0099907876  0.00073453326    0.014349986   0.0011368863
            600    0.012010183  0.00092359876   0.0099904808  0.00075985049     0.01344749   0.0011041873
            610    0.010856429  0.00089163977   0.0080898068  0.00069756969    0.013328492   0.0011061838
            620   0.0049150565  0.00062446815    0.001739457  0.00031481894    0.011658463   0.0010473336
            630   0.0094390177  0.00082985951   0.0058936776  0.00060359098    0.012069531   0.0010529002
            640   0.0098885996  0.00085152526   0.0078187829  0.00068543609    0.011861813   0.0010481186
            650   0.0088721326  0.00080322384   0.0064979227  0.00062389895    0.010917597   0.0009843156
            660   0.0064652504  0.00077875941   0.0017819987  0.00040840561   0.0095354654    0.001021864
            670   0.0086411818   0.0008191443   0.0066940492  0.00065174757   0.0099978211  0.00095656926
            680   0.0056568991  0.00082488461   0.0032990655  0.00059171668   0.0073815134  0.00099239462
            690   0.0013874796  0.00033989144   0.0013874796  0.00033989144    0.007446542  0.00099218424
            700     0.00536813  0.00079785238   0.0017624944  0.00045762048   0.0076930679   0.0010188626
            710   0.0043260549  0.00075384623   8.724389e-05  5.0825812e-05   0.0076225394   0.0010449697
            720   0.0063605371  0.00074693649   0.0042761718  0.00067784485   0.0087289516  0.00099105922
            730   0.0060746444  0.00079682473  6.1611078e-06  9.3426758e-05   0.0083704948  0.00099024063
            740   0.0059550355  0.00079691902   0.0034806633  0.00055807113   0.0078246166   0.0010124924
            750   0.0063636707  0.00082659534   0.0029884414  0.00054143193   0.0084999883   0.0010379464
            760   0.0046558095  0.00078532723  0.00063780207  0.00031294851   0.0074356471    0.001082614
            770  0.00041525081  0.00019775376  0.00027960148  0.00014747455   0.0065355994   0.0010489856
            780   0.0037390972  0.00086594751  0.00033237181  0.00020489331   0.0063729051   0.0011903589
            790   0.0044751257  0.00082734351    0.001540506  0.00047415895   0.0066080906   0.0010837705
            800   0.0044751257  0.00082734351    0.001540506  0.00047415895   0.0066080906   0.0010837705
