#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  -0.0012062839    0.017380449  -0.0034217846   0.0052408053     0.17683791    0.051281781
           -3.8     0.18899261    0.029202886    0.026597213    0.014639621     0.23448837     0.03839113
           -3.6     0.29805051    0.032316614     0.16238021    0.021330776     0.44337791    0.047278787
           -3.4     0.43889255    0.040775409     0.28988837    0.029708849     0.64826186    0.059053345
           -3.2     0.94004472    0.059009169     0.78548955    0.047255402      1.1627063    0.079534726
             -3      2.1048014     0.08572352      1.7896658    0.071768406      2.5047453      0.1114144
           -2.8      3.5621544     0.11349782      3.0697526    0.095464163      4.1654457     0.14708376
           -2.6      5.9365066     0.14560269      5.2594901     0.12512191      6.7700624     0.18553087
           -2.4      9.2120564     0.18468881      8.2408224     0.16135164      10.351019     0.23386366
           -2.2      14.618858     0.23821235      13.350279     0.21481803      15.815125     0.29083163
             -2      20.969925      0.2864183      19.167078     0.25457373       22.84204     0.35788786
           -1.8      30.660744     0.34394662      28.238507     0.30834537      33.119828     0.43133049
           -1.6      44.993575     0.42382479       41.73249     0.38837541      48.183647     0.52271549
           -1.4      63.361731     0.49962524      59.090331     0.45996642      67.338837     0.62304236
           -1.2      87.057732      0.5953956      81.367767      0.5470776      92.341275     0.75345381
             -1      117.17201     0.68274934      109.90887      0.6302763      124.35624     0.87704867
           -0.8        151.075     0.77785718      141.14833     0.71179046      160.91622      1.0192375
           -0.6      186.38503     0.84865415       174.5389     0.78054292       197.7059      1.1235876
           -0.4      215.32719     0.92029604      202.13284     0.85647552      226.90907       1.266988
           -0.2      233.11072     0.94674315      219.08373     0.88290602      246.95942      1.3193457
              0      232.83527     0.95658507      218.21806     0.89404242      247.36054      1.3451389
            0.2      216.34433     0.92203302       202.5479      0.8575939      228.39589      1.3247604
            0.4      186.57506     0.86720671      175.19206     0.80737257       195.8946      1.2009419
            0.6      151.29917     0.78121889       141.6171     0.72354294       159.7327      1.0688372
            0.8      116.45681     0.66989148      108.77857     0.61321906      124.09015     0.91248435
              1      85.747964     0.58848219      80.023115     0.53666403      90.823938     0.76497107
            1.2      63.538249     0.49986609      59.150766     0.45782466      68.017558     0.63672809
            1.4      43.908408      0.4149953      40.920741     0.37726614      46.728801     0.52206444
            1.6      30.973193     0.34421091      28.510815     0.30784865      33.600705     0.43343363
            1.8       21.07331     0.28621582      19.284128     0.25744774      22.731751     0.35309126
              2      14.057453     0.22921296      12.778492     0.20142749      15.483578     0.29077897
            2.2       8.943823     0.18338511      8.0296036     0.15955926      9.9743168     0.23264444
            2.4      5.6828834     0.14517826      5.0235812     0.12454848      6.4336071      0.1852525
            2.6       3.251901     0.10921212      2.8177296    0.091847576       3.749931     0.14081218
            2.8      2.1374525    0.086742454      1.8215572    0.072489189       2.516103      0.1117726
              3      1.2023769    0.064491041      1.0124817    0.052699623      1.4355599    0.085623862
            3.2      0.5076667    0.042178538      0.3325929    0.030373115     0.72424888    0.060490756
            3.4     0.25897086    0.034312187    0.094264511    0.019308632     0.43989033    0.051936601
            3.6    0.095961718    0.024777027   0.0093048854    0.004868909     0.30383492    0.047598283
            3.8   0.0033041562   0.0088759141   0.0033041562   0.0088759141     0.22113785    0.041074507
              4   0.0033041562   0.0088759141   0.0033041562   0.0088759141     0.22113785    0.041074507
