#pt_Higgs-aafid        central        num_err    min (scale)        num_err    max (scale)        num_err
            272  0.00041162752  2.6270783e-05  0.00034597663  2.1401905e-05  0.00050474099  3.5118136e-05
            273  0.00039671845  2.6345896e-05  0.00031003555  2.1077535e-05  0.00047436677   3.393285e-05
            274  0.00040286059  2.6394421e-05  0.00034295772  2.1614393e-05  0.00047389791  3.4765202e-05
            275  0.00035661258  2.5773747e-05  0.00029348046   2.101825e-05  0.00042006667  3.3438183e-05
            276  0.00040380689  2.5543149e-05  0.00034187664  2.1311349e-05    0.000471205  3.1884745e-05
            277  0.00035588632  2.5010929e-05  0.00019327176  1.6859638e-05    0.000490214  3.4207516e-05
            278   0.0003238765  2.3691947e-05  0.00021224213   1.740089e-05  0.00042100887     3.1503e-05
            279  0.00041016482   2.642919e-05  0.00032847727   2.122108e-05  0.00052360398  3.5146427e-05
            280  0.00038250623  2.6555885e-05  0.00032226609  2.1605967e-05  0.00045407938  3.4554525e-05
            281  0.00026830182  2.2222941e-05  0.00022655507  1.7783916e-05  0.00037314864  3.1713343e-05
            282  0.00042341923  2.6651361e-05   0.0003684435  2.2329111e-05  0.00048136704  3.3517405e-05
            283  0.00034210736  2.4581262e-05  0.00025557324  1.9133881e-05  0.00042494484  3.2163431e-05
            284  0.00027768366  2.3004908e-05  0.00015498614  1.5872904e-05  0.00038823275  3.1446576e-05
            285  0.00034715706  2.3759926e-05  0.00028719784  1.9407967e-05  0.00041304417  3.0471076e-05
            286  0.00028680416  2.3011214e-05  0.00020844245    1.77757e-05  0.00036230721  3.0798588e-05
            287  0.00034659971  2.4524807e-05  0.00026851875  1.9648564e-05  0.00041676747  3.1633145e-05
            288  0.00032275528  2.3450623e-05  0.00026978624  1.9265372e-05  0.00038063669  3.0058202e-05
            289  0.00024074132  2.0986699e-05  9.9768073e-05  1.1654815e-05  0.00034307687  2.9810799e-05
            290  0.00032403576   2.414178e-05  0.00026409929  1.9352413e-05   0.0003906494  3.1950623e-05
            291   0.0003502949  2.3799862e-05  0.00029328702  1.9732662e-05  0.00041683101  2.9998172e-05
            292  0.00038428457  2.5678491e-05  0.00031944194  2.1161758e-05  0.00044770625  3.2801486e-05
            293  0.00033498597  2.4505217e-05  0.00023947619  1.8777591e-05  0.00038861157  2.9859506e-05
            294  0.00032719501  2.4136655e-05  0.00028581181  2.0481386e-05  0.00037016053  2.9715945e-05
            295  0.00020050716  2.0270063e-05  1.2089187e-05  5.4916948e-06  0.00029573946  2.8231346e-05
            296  0.00030072283  2.2806153e-05  0.00021630935  1.7643739e-05  0.00039800303  3.0450379e-05
            297  0.00027767962  2.2814848e-05  0.00020442348  1.7334697e-05  0.00035883868   3.107184e-05
            298  0.00028889642  2.3122299e-05  0.00021144463  1.7776654e-05   0.0003499786  2.9983338e-05
            299  0.00024082996  2.1176403e-05  0.00015820909  1.5688417e-05  0.00031681989   2.823954e-05
            300  0.00031232846  2.2834075e-05  0.00025521738  1.8573822e-05   0.0003757691  2.8991864e-05
            301  0.00030025331   2.269442e-05  0.00022698816   1.756682e-05  0.00037774819  3.0139636e-05
            302  0.00024504913  2.1860513e-05  0.00018293105  1.6655285e-05  0.00032793118  2.9650381e-05
            303     0.00019262  2.0064568e-05  6.5517172e-07  2.0689254e-06  0.00029835419  2.9209568e-05
            304  0.00026745925  2.1774153e-05  0.00018648892  1.6315001e-05  0.00034036336  2.8776725e-05
            305  0.00024786598  2.0604394e-05  0.00018249906  1.6002336e-05  0.00030814134  2.6367358e-05
            306  4.9910497e-05  8.5957488e-06  4.9910497e-05  8.5957488e-06  0.00027856828  2.6904508e-05
            307   0.0001945223   1.957657e-05  6.0395605e-05    1.02816e-05  0.00028146667  2.7500626e-05
            308   0.0002774931  2.1452033e-05   0.0002028981  1.6887991e-05  0.00033980672  2.7471711e-05
            309  0.00023238834  2.1075797e-05  0.00016019854  1.5814709e-05   0.0003076123  2.8400169e-05
            310  0.00023929113  2.0897694e-05  0.00020914887  1.7086833e-05  0.00028836527  2.7657291e-05
            311  0.00019845118   1.868669e-05  9.4232135e-05  1.2875045e-05  0.00029849413  2.6670085e-05
            312  0.00026252702  2.1478851e-05  0.00022364544  1.7277053e-05   0.0003353218  2.8416111e-05
            313  0.00024196904  1.9927161e-05  3.3207579e-06  3.1027794e-06  0.00034930133  2.7474644e-05
            314  0.00018034243  1.8747482e-05  7.9148514e-05  1.0873469e-05  0.00027534673   2.629477e-05
            315  0.00024446382  2.1092395e-05  1.1100229e-05  4.9273593e-06  0.00032441883  2.7540821e-05
            316  0.00027693957  2.1782768e-05  0.00018464192  1.6101447e-05   0.0003525747  2.8422656e-05
            317  0.00021917948  1.9588465e-05  1.2312274e-06  2.1750272e-06  0.00029360283  2.6362192e-05
            318  0.00025056549  2.1955214e-05  0.00019251448  1.7283055e-05  0.00031925014  2.8663454e-05
            319  0.00017661806  1.8997297e-05  5.0642956e-05  9.2036667e-06  0.00025069226  2.5626233e-05
            320   0.0001942466  2.0348686e-05  5.0393122e-05  9.8208795e-06  0.00028518388  2.8273416e-05
            321  0.00023367889  1.9919063e-05  0.00015678793  1.4941371e-05  0.00030314761   2.585908e-05
            322   0.0002377349  2.1575627e-05  0.00011889349  1.7185784e-05  0.00028017517  2.6660645e-05
            323  0.00022302876  2.0018659e-05  9.0465512e-05  1.1869967e-05  0.00031687323  2.7006266e-05
            324  0.00017496448  1.7743592e-05  7.8872529e-06  2.6998555e-06  0.00027433245  2.5667192e-05
            325  0.00025059636  2.1234483e-05  0.00017521748  1.5944479e-05  0.00031364962  2.7722154e-05
            326   0.0002148508  1.8845315e-05  0.00016649848  1.4908014e-05  0.00025962243  2.4009641e-05
            327  0.00022691612  1.9454237e-05  0.00017632358  1.5447879e-05  0.00028870263  2.5249468e-05
            328 -5.2363311e-08  1.9678833e-06 -5.2363311e-08  1.9678833e-06  0.00026810842  2.6455263e-05
            329  0.00021403499  1.9045505e-05  0.00015394364  1.4685602e-05  0.00027751016  2.5192993e-05
            330  0.00019893803  1.8894196e-05  7.1924199e-05  1.0862231e-05  0.00029131922  2.6077945e-05
            331  0.00016796503  1.8063652e-05  6.4558182e-05  1.0355316e-05  0.00025108508   2.512785e-05
            332  0.00011870913  1.5727844e-05  1.1439181e-05   3.650072e-06  0.00023324487  2.4772838e-05
            333  0.00012607407  1.4877184e-05  5.6018875e-07  4.1619276e-07  0.00025513098  2.3731149e-05
            334  6.5891938e-05  1.2073136e-05  3.9150176e-06  3.1710992e-06  0.00026045044  2.5472475e-05
            335  0.00020410825  1.8557713e-05  0.00013915007  1.3829258e-05  0.00025341158  2.3767098e-05
      336.00001  0.00014820089  1.8129678e-05  6.1796449e-05   1.094156e-05  0.00022735564  2.5316913e-05
      337.00001  0.00013539546  1.7670063e-05  6.2488168e-05   1.138139e-05  0.00019538046  2.4054017e-05
      338.00001  0.00017638267  1.8295331e-05  9.4160712e-05  1.2444159e-05  0.00026518062  2.6148923e-05
      339.00001  0.00017653806  1.8143755e-05  5.6693147e-05  9.7160245e-06  0.00026289582   2.515208e-05
      340.00001  0.00010579886   1.557394e-05  5.7957153e-05  9.9156891e-06  0.00022151002   2.496302e-05
      341.00001  0.00020175099  1.9671853e-05  0.00015694686  1.5393047e-05    0.000243055  2.4377819e-05
      342.00001  6.1968898e-06   2.706692e-06  5.7359495e-07  4.4962627e-07  0.00021537661  2.4229316e-05
      343.00001  0.00019206451  2.0248816e-05  6.1213791e-05  1.0843337e-05  0.00026055027  2.6687444e-05
      344.00001  0.00020571367  1.8720511e-05  0.00016363257  1.4966722e-05   0.0002574356  2.3777525e-05
      345.00001  0.00019212203  2.0262704e-05  0.00013844436   1.546157e-05  0.00025063135  2.6728686e-05
      346.00001  0.00012895713  1.6977458e-05  1.2063679e-05  5.6904931e-06  0.00015061334  1.8661496e-05
      347.00001  8.7953905e-05  1.4455112e-05  3.1950531e-05  7.2381381e-06  0.00022316715  2.4597299e-05
      348.00001  0.00015681855  1.8529041e-05  1.2253717e-05  3.9646798e-06  0.00023242911  2.5133019e-05
      349.00001  0.00016188902  1.8392899e-05  0.00011400168  1.3938179e-05  0.00021183569  2.4038419e-05
      350.00001  0.00018201077  1.8793954e-05  0.00013405084  1.4622112e-05  0.00023860348  2.4873031e-05
      351.00001  0.00013396939  1.7743967e-05  4.0581553e-05  9.7483386e-06  0.00019625059  2.3344551e-05
      352.00001  0.00010584557  1.5454948e-05  1.7159551e-05  4.9373062e-06   0.0002143506  2.4833338e-05
      353.00001  0.00011902285  1.6240454e-05 -1.9510048e-07  1.7958357e-06  0.00021045532  2.3911836e-05
      354.00001  0.00015815576     1.7566e-05   9.666312e-05  1.2509435e-05   0.0002174199  2.3860505e-05
      355.00001  0.00014873643  1.6721713e-05  7.9611778e-05  1.1456546e-05  0.00021315005  2.2314279e-05
      356.00001  0.00016923638  1.7429251e-05  0.00011333655   1.301144e-05  0.00023122063  2.3944217e-05
      357.00001  0.00014906634  1.7429387e-05  6.5059261e-05  1.1196781e-05  0.00020341937  2.3720452e-05
      358.00001  0.00012501012  1.6664386e-05  6.9622461e-06  2.7163898e-06  0.00019331504  2.3132444e-05
      359.00001  0.00011064177  1.5244078e-05  2.5426304e-05   7.795339e-06  0.00017850172  2.2201258e-05
      360.00001  0.00015413343  1.7260668e-05  9.7162002e-05  1.2499236e-05  0.00020608743  2.3332973e-05
      361.00001  0.00013783512  1.7754606e-05  6.4479313e-05  1.1150739e-05   0.0001891598  2.3788314e-05
      362.00001  0.00015361271  1.8287153e-05  5.8318983e-05  9.6063687e-06   0.0002165073  2.5298607e-05
      363.00001  0.00014477839  1.6722121e-05  7.9635912e-05  1.1441485e-05  0.00020863813  2.2437282e-05
      364.00001  0.00014024361  1.4991852e-05  1.6911599e-05  6.2104923e-06  0.00018819455  2.1393415e-05
      365.00001  0.00017949639  1.9063618e-05  9.9608746e-05  1.3541865e-05  0.00025572232  2.4968369e-05
      366.00001  0.00016269478  1.8103065e-05  0.00011619493  1.4056866e-05  0.00021687051  2.3494315e-05
      367.00001  0.00017081589  2.0062106e-05  0.00011339231  1.5017825e-05  0.00023814841  2.6180943e-05
      368.00001  0.00015256275  1.8262604e-05  8.0324718e-05  1.2208527e-05  0.00020630461  2.4223859e-05
      369.00001  0.00020570394   1.925818e-05  7.6071106e-05  1.4509228e-05  0.00022786649  2.2430628e-05
      370.00001  0.00012656691  1.8354502e-05  7.7842933e-05   1.330575e-05  0.00018681807  2.4613375e-05
      371.00001  0.00012447962  1.7131158e-05 -2.5750517e-07  2.1756549e-06  0.00020507316  2.5032459e-05
      372.00001  0.00014340225  1.7360558e-05  4.0399667e-05  9.1769517e-06  0.00022291945  2.3481052e-05
      373.00001  0.00018580105  1.9951314e-05  0.00014649986    1.60016e-05  0.00023288079  2.5178469e-05
      374.00001   0.0001224782  1.6294972e-05  1.6057383e-05  6.4419706e-06  0.00018862959  2.2030547e-05
      375.00001  0.00012556857  1.6956584e-05  2.6015255e-05  7.8006151e-06  0.00019863264  2.4362475e-05
      376.00001  3.7863259e-05  7.8389278e-06  3.5170159e-06  3.2406293e-06  0.00020161737  2.2444802e-05
      377.00001  0.00014921393  1.8177779e-05  8.1890018e-05  1.2551248e-05  0.00020595256  2.4313408e-05
      378.00001   3.264614e-06  1.7954932e-06   3.264614e-06  1.7954932e-06  0.00019393652  2.4036587e-05
      379.00001  0.00012760851  1.6786195e-05 -4.0290215e-07   1.292222e-06  0.00019823117  2.3783003e-05
      380.00001  6.7873206e-05  1.4511708e-05  6.2582389e-06  2.7367718e-06  0.00016580773  2.3842839e-05
      381.00001  8.2062404e-06  3.9142209e-06  8.2062404e-06  3.9142209e-06   0.0001665168  2.3849976e-05
      382.00001  0.00013899564  1.6561446e-05  2.8682666e-05  7.9265783e-06  0.00021062662  2.2911191e-05
      383.00001  0.00011726857  1.7230645e-05  3.5633161e-05   9.404705e-06  0.00017748854  2.3686721e-05
      384.00001  8.9661658e-05  1.4685642e-05  3.4963782e-05  7.5616542e-06  0.00019196762  2.3706745e-05
      385.00001  0.00015874882  1.7985308e-05  0.00012235653  1.4156042e-05  0.00019548859  2.3749293e-05
      386.00001  0.00016135131  1.7959681e-05  0.00011043576  1.3472636e-05  0.00021286485  2.3285836e-05
      387.00001  0.00014182778  1.6845855e-05  6.5263884e-05  1.0769517e-05  0.00020382648  2.2487974e-05
      388.00001  0.00012700295  1.7152643e-05  1.4871594e-05   6.209379e-06  0.00018396236  2.3601898e-05
      389.00001  6.0170902e-05  1.2446082e-05  3.9748592e-05  8.3434056e-06  0.00018766507  2.3632822e-05
      390.00001  8.1666373e-05  1.4720509e-05 -6.6993285e-08  8.3833362e-08  0.00017829541  2.3146553e-05
      391.00001  2.7673316e-05  8.3089372e-06  3.5510371e-06  1.9053643e-06  0.00015340937  2.4995654e-05
      392.00001  0.00015729926  1.8700528e-05  0.00010929742  1.4256808e-05  0.00018201395   2.308306e-05
      393.00001  0.00010115855  1.4603534e-05  5.2563775e-05  1.2295714e-05  0.00017388869  2.2816124e-05
      394.00001  3.2180194e-05  1.0217179e-05   2.193545e-05  6.2870107e-06  0.00017202273  2.4183267e-05
      395.00001  9.2220824e-05  1.6080981e-05  6.7828397e-06  5.4587729e-06  0.00014552877  2.2327261e-05
      396.00001  9.4606921e-05  1.5542327e-05 -2.1973511e-07  2.4044616e-06  0.00016606487  2.1670267e-05
      397.00001  5.3783783e-05  1.0859347e-05  -4.896698e-07  1.5855645e-06  0.00014715966   2.225941e-05
      398.00001  8.8413099e-05  1.5693856e-05  8.3046809e-07  3.7181525e-06   0.0001609297  2.3161939e-05
      399.00001   3.808531e-05  1.0575999e-05   3.808531e-05  1.0575999e-05  0.00018709495  2.4123571e-05
      400.00001  7.3197992e-05  1.3508811e-05  4.4508346e-07  3.6009653e-07  0.00018319221  2.3022039e-05
      401.00001  0.00010724259  1.7440673e-05  4.2141348e-05  1.0441374e-05  0.00016000291  2.3811162e-05
      402.00001  9.5656628e-05  1.6326713e-05  2.4096089e-05  8.7623635e-06  0.00016061484  2.3102725e-05
      403.00001  0.00013402717  1.8034767e-05    7.05487e-05  1.2577768e-05   0.0001862714  2.3739442e-05
      404.00001  9.3254637e-05  1.5248531e-05   1.639718e-05  8.1548591e-06  0.00017295293  2.3710263e-05
      405.00001  5.4556972e-05  1.4267571e-05  1.8936408e-05   6.202996e-06  0.00014396572  2.4050195e-05
      406.00001   0.0001152477  1.6271362e-05  2.5652933e-05  7.7934314e-06  0.00016939403  2.1789757e-05
      407.00001  6.7061276e-06  3.0895541e-06  6.7061276e-06  3.0895541e-06  0.00015768554  2.3363736e-05
      408.00001   7.032524e-05  1.4056269e-05   4.439374e-05  1.0169098e-05  0.00016755703  2.2847235e-05
      409.00001   0.0001407117  1.8166214e-05  2.9218476e-05  8.2126079e-06  0.00019446781  2.3856916e-05
      410.00001  7.2873334e-05  1.5124017e-05  3.5345299e-06  3.9378502e-06  0.00016036919  2.3520408e-05
      411.00001  5.2037837e-05  1.5303479e-05 -1.4721733e-06  3.2268429e-06   0.0001248564  2.3622992e-05
      412.00001  2.4958094e-05  6.8831025e-06  2.4958094e-05  6.8831025e-06  0.00017256836  2.3523549e-05
      413.00001  4.6965104e-05   1.416684e-05    7.98587e-06  6.8112383e-06   0.0001297834  2.4494849e-05
      414.00001  0.00010812668   1.664879e-05 -5.1719454e-07  1.6406469e-06  0.00016538815  2.3228376e-05
      415.00001  0.00016121436  1.9786159e-05  0.00012718878  1.5854449e-05  0.00019662096  2.4481926e-05
      416.00001  0.00010470188  1.6040489e-05  1.4769343e-05  4.6920689e-06  0.00015672489  2.2453582e-05
      417.00001  7.7430981e-05  1.6253381e-05  1.9363399e-05  8.8942691e-06  0.00012683326  2.3222083e-05
      418.00001  0.00011387579  1.8990746e-05  6.1962299e-05  1.3055334e-05  0.00016479012   2.577677e-05
      419.00001  5.3944377e-05  1.3310123e-05  6.0868927e-06  2.8627745e-06  0.00016180574  2.3129041e-05
      420.00001  0.00011008382  1.7211506e-05  3.8957952e-05  1.0052914e-05   0.0001633074  2.3340134e-05
      421.00001   0.0001234736   1.875396e-05  5.8188228e-06  4.9626008e-06  0.00019829865  2.6093715e-05
      422.00001  0.00010020554  1.7090906e-05  6.0052767e-05  1.2325475e-05   0.0001567857  2.3422237e-05
      423.00001  9.7066974e-05  1.7430495e-05  4.3606184e-05  1.1367388e-05  0.00016224968  2.4323559e-05
      424.00001  5.1074949e-05  1.3232739e-05   2.011989e-05  1.0000119e-05  0.00015783857  2.4856195e-05
      425.00001  5.5292462e-05    1.61224e-05 -1.9045136e-06  4.9148105e-06  0.00010650678  2.1684623e-05
      426.00001  0.00013619876  1.8748397e-05  9.1938148e-05  1.4130151e-05  0.00017778009  2.4083029e-05
      427.00001  9.3676279e-06  8.5403313e-06  7.7963877e-06  3.4247748e-06  0.00014395531  2.5699177e-05
      428.00001    8.00811e-05  1.6815593e-05  1.5598628e-05  5.6509124e-06   0.0001690004  2.5677696e-05
      429.00001  0.00012062617  1.7724893e-05  4.4294224e-06  2.3946221e-06  0.00017468536   2.375458e-05
      430.00001  9.3972113e-05  1.7276665e-05  3.2712736e-05  1.0360161e-05  0.00015383978  2.3998285e-05
      431.00001  0.00012106373  1.9124776e-05  7.7241838e-05  1.4209258e-05   0.0001687344  2.5056211e-05
      432.00001  9.8998816e-05  1.7198152e-05 -1.7608966e-07  1.9004215e-07  0.00016865859  2.4089837e-05
      433.00001  5.1697707e-05  1.3172747e-05  3.5383797e-07  3.1203902e-06  0.00013856733   2.353837e-05
      434.00001  0.00012398715  1.7544985e-05  6.1071772e-05  1.1777257e-05  0.00013209797  2.0278643e-05
      435.00001  4.6661056e-05  1.4501987e-05  3.6919231e-06  2.3475632e-06  0.00012916246  2.4614958e-05
      436.00001  6.9751241e-05  1.5964945e-05  3.5811082e-06  2.1590649e-06  0.00013390554  2.3653974e-05
      437.00001   9.935261e-05  2.1125121e-05  4.5904097e-05  1.4246522e-05  0.00016360476  2.8961966e-05
      438.00001  9.7627782e-05  1.6250893e-05  2.1321984e-06   1.341454e-06    0.000162011  2.2737232e-05
      439.00001  5.2727955e-05  1.6366378e-05 -5.4917421e-07   4.655892e-07  0.00013044182  2.5236681e-05
      440.00001  8.8043781e-05  1.7489394e-05  1.0468873e-05  7.5368647e-06  0.00016077642  2.4949229e-05
      441.00001  7.2577257e-05  1.7139995e-05   7.759372e-06  4.9028373e-06  0.00014681267  2.5639559e-05
      442.00001  0.00012277279  2.1092076e-05   6.920356e-05  1.4931607e-05  0.00017644238  2.8024717e-05
      443.00001  0.00010557187  1.7882843e-05  4.9494281e-05  1.1283144e-05  0.00016020531  2.4146924e-05
      444.00001  5.3647164e-05   1.515121e-05  4.2166687e-06  6.6694661e-06  0.00013939727  2.3848916e-05
      445.00001  0.00012135526  1.8668906e-05  6.8986841e-05  1.3019432e-05  0.00017011298  2.4525786e-05
      446.00001   0.0001300215  1.9038004e-05  8.1637254e-05    1.36208e-05  0.00016394684  2.3508656e-05
      447.00001  0.00011250063  1.7608012e-05  2.5195785e-05  7.6772778e-06  0.00015363093  2.3277117e-05
      448.00001  1.9994881e-05  6.5200134e-06  1.9994881e-05  6.5200134e-06  0.00015381708  2.4818642e-05
      449.00001   5.808319e-05  1.7543581e-05  1.3046076e-05  9.5055542e-06  0.00010835939  2.6139778e-05
      450.00001  9.7332809e-05  1.9529907e-05  4.6421219e-05  1.3070385e-05  0.00013743012  2.4283659e-05
      451.00001  6.7706234e-05  1.4521491e-05  4.5884686e-05  1.2619264e-05  0.00015583364  2.5609215e-05
      452.00001   9.049276e-05  1.8419692e-05  2.9124065e-06  1.8465607e-06  0.00015061264  2.6100333e-05
      453.00001  1.0502353e-05  6.7203058e-06  1.0502353e-05  6.7203058e-06  0.00016823379  2.3335678e-05
      454.00001  2.5640729e-05  1.3434274e-05 -4.0950967e-07   4.457564e-07  0.00010931832  2.7815203e-05
      455.00001  0.00013395296  2.0431208e-05  7.8625707e-05  1.4351242e-05  0.00018403307  2.7429705e-05
      456.00001  0.00012573892  1.9401701e-05  9.3793387e-05  1.5073986e-05  0.00016446834  2.5332566e-05
      457.00001  5.6359371e-05  1.6501186e-05  3.0445804e-05  9.3198684e-06  0.00015166392  2.7542089e-05
      458.00001  9.9299362e-05  1.8534336e-05  1.7972651e-06  4.0905654e-06  0.00014945983  2.4451977e-05
      459.00001  1.2406866e-05  5.4423107e-06  8.1696533e-06  3.8851274e-06  0.00014712408  2.5865383e-05
      460.00001  5.7860839e-05  1.5345187e-05  3.5157449e-05  8.8568822e-06  0.00015433554  2.5718039e-05
      461.00001  8.4529973e-05  1.8904112e-05 -1.0518319e-06   1.692115e-06  0.00015569192  2.7672258e-05
      462.00001  -7.643634e-07  1.1679022e-06  -7.643634e-07  1.1679022e-06  0.00014065769  2.5178791e-05
      463.00001  8.1088471e-05  1.7614937e-05  1.4791769e-05  8.7256224e-06  0.00014674315  2.5049366e-05
      464.00001  5.4715408e-05  1.2477386e-05  1.4907171e-05  7.7258029e-06  0.00014703397  2.5361278e-05
      465.00001  4.9548489e-05  1.3275046e-05  4.8513289e-05  1.4272803e-05  0.00013978055  2.7897162e-05
      466.00001  0.00011212384  2.0113798e-05  5.6991244e-05  1.3544972e-05  0.00016246485  2.6520669e-05
      467.00001  0.00012288608  2.2837039e-05  6.9453161e-05  1.6117877e-05  0.00016979291  2.8827594e-05
      468.00001  7.8568701e-05  1.9526769e-05   3.319741e-05  1.2048711e-05  0.00013272678  2.8271304e-05
      469.00001  0.00010144982  2.0223314e-05  6.0129985e-05  1.4120031e-05  0.00015373688   2.754771e-05
      470.00001  0.00012904403  1.9068078e-05  6.3357477e-05  1.2572949e-05  0.00018056726  2.5625931e-05
      471.00001   4.428821e-05  1.4764048e-05 -1.1580998e-06  2.7891284e-06  0.00013536461  2.5614127e-05
      472.00001   0.0001459635   2.268684e-05  4.7597256e-05  1.6057866e-05   0.0001704609  2.5809011e-05
      473.00001   9.493399e-05  1.9158184e-05  5.4801652e-05  1.3649797e-05  0.00014715149  2.5785361e-05
      474.00001  7.5204205e-05  1.6080756e-05  5.0976695e-06  2.6686907e-06  0.00016711577  2.5209422e-05
      475.00001  9.8927344e-05  1.9045101e-05 -9.9220275e-07  1.5231127e-06  0.00014091485  2.7716226e-05
      476.00001  5.5784018e-05  1.6887575e-05 -5.5045779e-07  7.7058689e-07  0.00015074421  2.8301633e-05
      477.00001  3.2967386e-05  1.2038622e-05  -1.148554e-06  2.0696183e-06  0.00012475882  2.8440052e-05
      478.00001  7.7208628e-05  2.0473086e-05  2.8364754e-05  1.2715152e-05  0.00013365207  2.8667775e-05
      479.00001  0.00011165066  1.9580278e-05  7.8923634e-05  1.4770394e-05  0.00015677629  2.6020183e-05
      480.00001  0.00013009365  2.2989522e-05  8.0363489e-05    1.69388e-05  0.00017589304  2.9042499e-05
      481.00001  0.00010466842  1.9091312e-05  6.3765236e-05   1.400846e-05  0.00015077419  2.5036646e-05
      482.00001  0.00011735855   2.145308e-05  5.0371852e-05  1.3452718e-05  0.00016445066  2.7893733e-05
      483.00001  5.2117516e-05   1.743226e-05 -7.6443316e-07  9.2988795e-07  0.00013584063  3.1117248e-05
      484.00001  5.7183863e-06  3.3568405e-06  4.6321429e-06  2.5988178e-06  0.00017693769  3.0435659e-05
      485.00001  3.1348104e-05  1.2100241e-05  2.8856059e-05  8.3392211e-06   0.0001883602  2.8963648e-05
      486.00001  4.7255217e-05  1.5681884e-05  3.0615036e-07  3.2126524e-07  0.00015570845  3.4088974e-05
      487.00001  5.5769451e-05  1.8435646e-05  4.9243131e-06   3.268008e-06  0.00012702531  2.8674317e-05
      488.00001  3.6941595e-05  1.2657157e-05  1.4439483e-05  1.0675305e-05  0.00011551074  2.6825239e-05
      489.00001  9.7210681e-05  2.0480149e-05 -2.3938601e-07  3.6980617e-06  0.00016337202  2.8688388e-05
      490.00001  4.8781906e-05  1.7181667e-05  6.3849242e-07  4.0377244e-06  0.00014835436  3.0015549e-05
      491.00001  2.7937594e-05  1.3985997e-05  1.7647635e-06  4.6197825e-06  0.00012701281  2.8238935e-05
      492.00001  0.00012619125  2.1241725e-05  8.9438115e-05  1.6505766e-05  0.00016743477  2.6600843e-05
      493.00001  9.2301003e-05  2.1121272e-05   3.130791e-07  4.2892609e-06    0.000152574  2.8513551e-05
      494.00001  1.6358699e-05  1.0521854e-05  1.6358699e-05  1.0521854e-05  0.00015138731   2.797171e-05
      495.00001  3.3545169e-07  3.1521279e-07  3.3545169e-07  3.1521279e-07  0.00013306218  2.7048758e-05
      496.00001  7.9960758e-05  1.8007919e-05  1.4626337e-05  5.9457465e-06  0.00013681675  2.5060127e-05
      497.00001  5.5485338e-05  1.7976964e-05  -1.124608e-07  4.8605168e-06  0.00013183371  2.7772266e-05
      498.00001  3.0247311e-05  1.4159091e-05  1.2929877e-05  6.0079286e-06  9.8831746e-05  2.3859438e-05
      499.00001    7.36146e-05   2.475662e-05  3.6007342e-05  1.7032301e-05  0.00012252711  3.5006956e-05
      500.00001    7.36146e-05   2.475662e-05  3.6007342e-05  1.7032301e-05  0.00012252711  3.5006956e-05
