#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.41307302   0.0052172649     0.38339865   0.0045954547     0.45026681   0.0063361917
             10        1.20191   0.0085799245      1.1220091    0.010291981      1.2997821   0.0099792066
             20      1.8991389    0.010035713      1.7711033   0.0093411157      2.0432848    0.012627401
             30      2.4492467    0.011566825      2.2847585    0.011093933      2.6276707     0.01409554
             40      2.8276337    0.013407815      2.6366039    0.012529656       3.038372    0.017116984
             50      3.0929114    0.014390423      2.8958454    0.015817892      3.3035261    0.016362031
             60      3.1942225    0.014106699      2.9926824    0.013280077      3.4043225    0.017425126
             70      3.1806411    0.013552876      2.9811912    0.013638237      3.3812074    0.016071285
             80        3.05653    0.014245287      2.8697233     0.01396823      3.2543486     0.01566092
             90      2.9054002     0.01311532      2.7150813    0.013556721      3.0943191    0.015641837
            100      2.6651994    0.011798221      2.4926514    0.010998888      2.8446747    0.014685321
            110      2.4337395    0.013156479      2.2880827    0.015255021      2.5803598     0.01384718
            120      2.2321169    0.016047989      2.0836788    0.012985224      2.3906533    0.022797151
            130      1.9951125    0.010050928      1.8657219   0.0094814273      2.1232083    0.012451194
            140      1.7830297    0.010431277      1.6737029    0.010948453      1.8860135    0.011787087
            150      1.5702163      0.0148359      1.4630792    0.012984972       1.647188    0.011492721
            160      1.3920632    0.010296254      1.3080008    0.011368367      1.4703059    0.010472151
            170      1.2174334   0.0085352826      1.1418896    0.010158129       1.292902   0.0098005481
            180      1.0614138   0.0078335282      0.9873363   0.0074908917       1.137419   0.0097403875
            190     0.92810019   0.0074688867     0.86432667   0.0073132683       1.001064    0.013274798
            200     0.82475169   0.0066110173     0.76636801   0.0062116202     0.88011095   0.0079832778
            210     0.72104293   0.0062217035     0.67402969   0.0060971285     0.76424951   0.0074365523
            220     0.63046667   0.0057886277     0.58904642   0.0061999389     0.67374554   0.0071047618
            230     0.55992362     0.00561367     0.52186697    0.005524565     0.59408652   0.0065938344
            240     0.48196326    0.004996207     0.44676659   0.0047122284     0.51856808   0.0060980618
            250     0.43403863   0.0048716445     0.40539869   0.0047339386      0.4588483   0.0057527905
            260     0.38087986   0.0043992454     0.35318764   0.0042068065     0.40692427   0.0057957764
            270     0.33430825   0.0041855149      0.3096958   0.0039990485     0.35837351   0.0050670326
            280     0.30119791   0.0044040164     0.27917919   0.0043467715     0.32116258   0.0049150586
            290     0.26341149   0.0037065518     0.24370606   0.0035729617     0.28046931   0.0044989102
            300     0.23675106   0.0043013982      0.2225444   0.0045577029     0.24894411   0.0045966954
            310     0.20593516   0.0033353819     0.19064196   0.0031111818     0.22130011   0.0039598317
            320     0.18390626   0.0031059986     0.16863824   0.0032967816     0.19746785   0.0037380971
            330     0.16242637   0.0029837155     0.15104137   0.0030835482     0.17471032    0.003515935
            340     0.13870438   0.0027303487     0.12804017   0.0026159303     0.14874997   0.0032199329
            350     0.12332105   0.0024506211     0.11302632   0.0022245767     0.13443579   0.0030779992
            360     0.11593456   0.0024657458     0.10737034   0.0023896977     0.12354894    0.002928014
            370      0.1032927   0.0023372236    0.095809353   0.0022537445     0.11023131   0.0027740381
            380    0.090748661   0.0022033439    0.083762784   0.0021020256    0.097726219   0.0026185865
            390    0.081034276   0.0019917771    0.074996068   0.0018174388    0.086538641   0.0024453061
            400     0.07353845   0.0018903921    0.067646828   0.0017189043    0.079559704   0.0023415772
            410    0.065032121   0.0018038674     0.06010921    0.001628327    0.069818575   0.0022371574
            420    0.059966748   0.0018380062    0.054554879   0.0015774918    0.064675385   0.0021058115
            430    0.052534744   0.0016096643    0.048280254   0.0014827771    0.056825618   0.0019907888
            440    0.051512517   0.0039631634    0.050322059   0.0054991098    0.051816323   0.0026054429
            450    0.044432712   0.0015251806    0.038840528   0.0023751524     0.04824133   0.0018098708
            460    0.037775277   0.0014517301    0.035223102   0.0015031528    0.040123007   0.0016633906
            470     0.03810656   0.0016017023    0.035362301   0.0018224861    0.041009503   0.0017163129
            480    0.029926337   0.0012043849     0.02727092   0.0010720583    0.032618863   0.0014981702
            490    0.031057107   0.0015136202     0.02896245   0.0015306961    0.032661029   0.0015696392
            500    0.024891267   0.0013895201      0.0236757   0.0014942164    0.025602072   0.0014131489
            510    0.023320486   0.0010979396    0.021408604   0.0010000811    0.025077583   0.0013338427
            520    0.021834509   0.0010542971    0.019964179  0.00097467847    0.023800659   0.0012645641
            530    0.018993871   0.0010176028    0.018681546   0.0016277282    0.019231079   0.0010157326
            540    0.018310553  0.00096414064    0.016819355   0.0009475265    0.019809556   0.0011722115
            550     0.01697351  0.00093006775    0.015642365  0.00087795637    0.018314304   0.0010985179
            560    0.014361598  0.00085930525    0.013309316  0.00076976103    0.015345625   0.0010820115
            570    0.014282744  0.00085667596    0.013224294  0.00078327462     0.01517659   0.0010393492
            580    0.011717824  0.00078100658     0.01082304   0.0007010105    0.012427189   0.0009646829
            590    0.010047241  0.00071336153    0.009020015  0.00066042977    0.011199822  0.00084875424
            600   0.0089582779  0.00066506885   0.0082776954  0.00057785326   0.0095079151  0.00084979355
            610   0.0091981237  0.00066255217   0.0082752169  0.00058414612    0.010271629  0.00081904587
            620   0.0079289315  0.00061777482   0.0072956885  0.00055246983   0.0084730002  0.00076429815
            630   0.0070735231  0.00061499156   0.0064510296    0.000568309   0.0077437506  0.00073650412
            640   0.0070458898  0.00058337194   0.0064295643  0.00050743873   0.0076977187  0.00074579351
            650   0.0063442706  0.00053923965   0.0056713091  0.00047368973   0.0071440041  0.00066533387
            660   0.0042687747  0.00047443217   0.0039552517  0.00041162813    0.004529702  0.00061381912
            670   0.0057177688   0.0005406021   0.0054477871   0.0005114561    0.005992627  0.00063966404
            680   0.0050570972  0.00057147177   0.0046314732  0.00053635333   0.0054970742  0.00065840307
            690   0.0045683008  0.00051844136    0.004160134  0.00048760648   0.0047606294  0.00059847023
            700   0.0040141348  0.00044480542   0.0036804227  0.00039799064   0.0042457941  0.00053905535
            710   0.0030696782  0.00039968411   0.0027830705  0.00034378338   0.0033420423  0.00052045733
            720   0.0030854707  0.00039998875   0.0028633775  0.00034255078   0.0031752956  0.00052384727
            730   0.0028320098  0.00034925805   0.0024845876  0.00029664403   0.0032640128  0.00044873188
            740   0.0023767996  0.00034340961   0.0021842205  0.00031148032    0.002644825  0.00043104989
            750   0.0032699345  0.00040254205   0.0028841274   0.0003694724   0.0036142397  0.00049186807
            760   0.0029771542  0.00047383859   0.0028289045  0.00047645682   0.0030041845    0.000482886
            770   0.0029844019  0.00042024824   0.0027001761  0.00039846424   0.0033529978  0.00046942734
            780   0.0020227404  0.00033290853   0.0018488244   0.0003018047   0.0021163252  0.00040839634
            790   0.0015696591  0.00027641024   0.0014808206  0.00024727396   0.0016153521  0.00032494354
            800   0.0015696591  0.00027641024   0.0014808206  0.00024727396   0.0016153521  0.00032494354
