#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
            490    0.049223959   0.0035369995     0.04568581   0.0048651206    0.051218121   0.0022593555
            500     0.04230925   0.0013620124    0.035502903   0.0022462442    0.046949728   0.0016566932
            510    0.037964218   0.0012923412    0.033709134   0.0011590198    0.041951289   0.0015679066
            520     0.03402285   0.0012539186     0.03044719   0.0011384175    0.037171674   0.0015016897
            530    0.030947184   0.0012198015    0.029052445    0.001978128    0.032397035   0.0018347307
            540    0.028743182   0.0011370989    0.025651388   0.0010268762    0.031630508   0.0013769761
            550    0.025884585   0.0011396925    0.023015243   0.0010709368    0.028488182   0.0013119043
            560    0.023683066   0.0010247469    0.020859836  0.00088804531    0.026283865   0.0012745712
            570    0.023216295   0.0010297718    0.020660796  0.00098561158    0.025394269   0.0012021298
            580    0.018838929  0.00090414495    0.016501721  0.00078022858    0.020973299   0.0011167495
            590    0.015924921   0.0008390559    0.014214683  0.00073560024    0.017181711   0.0010715648
            600    0.016654457  0.00086632521    0.014760266  0.00075637596    0.018342981   0.0010496421
            610    0.015719984  0.00082623214    0.014009604  0.00072133717     0.01720505   0.0010286928
            620    0.013598331  0.00077075008    0.012039951   0.0006869709    0.014878759  0.00091750924
            630    0.013050421   0.0007346048    0.011310073  0.00063052211     0.01480772  0.00090133938
            640    0.012366523  0.00073970241    0.010899237  0.00064882035    0.013757022  0.00089282589
            650    0.010861425  0.00070177831   0.0096060391  0.00063221773    0.012021927  0.00082043961
            660    0.010290919  0.00067181376   0.0091574441  0.00058950828    0.011230794  0.00081673897
            670   0.0092595017  0.00066203097   0.0081438284  0.00060554507    0.010178662  0.00074993511
            680   0.0080332573  0.00061951468   0.0072722805  0.00054346823   0.0087709793  0.00072312049
            690   0.0087205559  0.00060954631   0.0076842449  0.00053452354   0.0096696063  0.00073180476
            700    0.006730345  0.00060514662   0.0061636828   0.0005654975   0.0070002503  0.00066860993
            710   0.0065143515  0.00053543894   0.0056460466  0.00046565669   0.0073558836  0.00064575099
            720   0.0064934505  0.00053068255   0.0057060506  0.00047207926   0.0072961321  0.00062038266
            730   0.0050435296   0.0004726265   0.0044855626  0.00041887169   0.0055261383  0.00058557936
            740   0.0045780717  0.00051100454   0.0040051099  0.00047682411    0.005256983  0.00057345578
            750   0.0043870578  0.00050870601   0.0041460752  0.00052909378   0.0044440429  0.00053762393
            760    0.004588532  0.00045407971   0.0041363117  0.00040915549   0.0047928029   0.0005529644
            770    0.004062316  0.00042061404   0.0035607785  0.00036445044   0.0044161894  0.00050513031
            780    0.003474541  0.00039371897   0.0030112556  0.00033818768   0.0038683232  0.00048227584
            790   0.0033975524  0.00037545118   0.0030367717  0.00033291937   0.0036617496  0.00045520461
            800   0.0033975524  0.00037545118   0.0030367717  0.00033291937   0.0036617496  0.00045520461
