# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.9452746    0.023643697      4.8298295    0.025170552      5.5396812    0.028361337
             10      5.9400474    0.020833533      5.7554387    0.020849219       6.206369    0.025932331
             20      5.1421948    0.017680822      4.9409852    0.016323497      5.3139034    0.020405117
             30      4.3657383    0.017660229      4.1684283     0.01819811      4.5034693    0.019201186
             40      3.6537676    0.015246772      3.4700466    0.016415976      3.7805586    0.016142133
             50      3.0611999    0.013718042      2.8948851    0.014728089      3.1699742    0.013926913
             60      2.6168218     0.01164581      2.4594166    0.011394321       2.720461    0.012653677
             70       2.241136    0.015658632      2.0926414    0.012781126      2.3429808    0.019652277
             80      1.8929912   0.0095117484      1.7640351   0.0091057558      1.9841618    0.010331563
             90      1.6441194   0.0091853175       1.525816   0.0092997169      1.7281642   0.0096494808
            100       1.425953   0.0086943442      1.3202432   0.0090580426      1.5021832   0.0087780673
            110      1.2470835   0.0081551576      1.1474429   0.0083714394      1.3222412    0.008244189
            120      1.0663753   0.0067881106     0.97221779   0.0063469402      1.1451525   0.0075037761
            130     0.94448687    0.006527971     0.85683838   0.0061416059      1.0206492   0.0074198325
            140     0.82817634   0.0058747579     0.74503403    0.005459204     0.90371438    0.006568955
            150     0.71669758   0.0054319145     0.64044427   0.0050299041     0.78601283    0.006079144
            160     0.63592366    0.005130511     0.56358712   0.0047628709     0.70381059   0.0057061283
            170     0.56073434   0.0047899636     0.49108306   0.0048463137     0.62582618   0.0053709576
            180     0.50367863   0.0044230361     0.44003453   0.0039798834     0.56555132   0.0050971928
            190     0.45014568   0.0041800805     0.38958392   0.0038019343     0.51146111   0.0048064554
            200     0.40353371   0.0039145437     0.34779033   0.0034459278      0.4594666   0.0045478846
            210     0.35672279   0.0036536167     0.30509235   0.0032251161     0.40994777    0.004281569
            220       0.326103   0.0034763079     0.27827942   0.0030501411     0.37516805   0.0040640699
            230     0.28983592   0.0032693183     0.24639011   0.0028524444     0.33467523   0.0038253307
            240     0.26768329    0.003144805     0.22633921   0.0027690525     0.31071501   0.0036822606
            250     0.24441239    0.002967619     0.20553301   0.0025561353     0.28528207   0.0035013663
            260     0.22482954   0.0028378541     0.18835334   0.0024235967     0.26359956   0.0033960352
            270      0.2034617   0.0027261195     0.17105415    0.002373538     0.23712873    0.003211521
            280     0.18434175   0.0025574012     0.15375368   0.0021623186     0.21695586   0.0030437047
            290     0.16855188   0.0027506585     0.14124245   0.0028158602     0.19706504   0.0028944099
            300     0.15376604   0.0023197409     0.12764743   0.0019498106      0.1816557    0.002782064
            310     0.14469192   0.0022576872     0.12037264    0.001904545     0.17053862   0.0026866341
            320     0.13214467   0.0021662788     0.10978838   0.0018422898     0.15566341   0.0025659375
            330     0.12219715   0.0020671971     0.10094815   0.0017205716     0.14504698   0.0024892867
            340     0.11037414   0.0019621499    0.091227861   0.0016373146     0.13073988    0.002352688
            350     0.10401752   0.0019109316    0.085886048   0.0015907437     0.12337824   0.0023016996
            360    0.092739753   0.0017974009    0.076708915   0.0014959115      0.1095951   0.0021685508
            370    0.084649177   0.0017274761    0.069954357   0.0014395295    0.099963113   0.0020737451
            380    0.080786217   0.0016837258    0.066764984   0.0013944831    0.095367092   0.0020263718
            390    0.074891287   0.0016088727    0.061644239     0.00133244    0.088964115   0.0019668458
            400    0.068872933   0.0015702449    0.056879185   0.0013175906    0.081219368   0.0018927268
            410    0.061823878   0.0014668913    0.050894971    0.001212344    0.073367645   0.0017802379
            420    0.061639494   0.0014589908    0.050730589   0.0012064584    0.073101254   0.0017611775
            430    0.055436748   0.0013871241    0.045530375    0.001145463     0.06593239   0.0016665283
            440    0.049353682   0.0013090435    0.040572175   0.0010794732    0.058514303   0.0015912484
            450    0.047220422   0.0012903835    0.038933758   0.0010682545    0.055688887   0.0015502099
            460    0.044941101   0.0012541718    0.037012474   0.0010349837    0.053088078   0.0015106201
            470    0.042612919   0.0012181848    0.035070604   0.0010058623    0.050411711   0.0014644727
            480    0.037938792   0.0011465938    0.031136548  0.00094035434    0.045064214     0.00138508
            490    0.033995044   0.0012414832     0.02783651   0.0011055366    0.040285864   0.0014069238
            500    0.033607985   0.0010818073    0.027502708  0.00088878955    0.040028285   0.0013058681
            510     0.03086451   0.0010386221    0.025276861  0.00085589501    0.036680409   0.0012477795
            520    0.027350662  0.00097273802    0.022462935  0.00080128559    0.032398159   0.0011650632
            530    0.026979678  0.00097423254    0.022297708  0.00080082254    0.031568754    0.001227701
            540    0.024646086  0.00092495141    0.020160115  0.00076014337    0.029351772   0.0011091369
            550     0.02307447  0.00089610282    0.018921992  0.00073533225     0.02732656   0.0010775959
            560    0.020699581  0.00084426699    0.016995835  0.00069415543    0.024446241   0.0010048207
            570    0.020579075  0.00084288056    0.016929953  0.00069602204    0.024216256   0.0010083052
            580    0.019560782   0.0008240352    0.016177011  0.00068335009    0.022832433   0.0010015119
            590    0.016806237  0.00076513218    0.013802847  0.00062936177    0.019828623  0.00091400061
            600    0.015956832  0.00075453414    0.013190826  0.00061920593    0.018573317  0.00091170319
            610    0.014004024  0.00070059865    0.011346381  0.00059142955     0.01664336  0.00083822263
            620    0.013489469  0.00068669223    0.011163868  0.00057214142    0.015672825  0.00083993487
            630     0.01396741  0.00070232201    0.011473506  0.00058106743      0.0164855  0.00083843874
            640    0.012880038  0.00076127557      0.0108903  0.00081687524    0.015244435  0.00094574046
            650    0.011291386  0.00063699984   0.0092923132  0.00052613832     0.01322433  0.00076315503
            660    0.010318769  0.00059883143   0.0084939038  0.00049187954    0.012096722  0.00072155694
            670    0.008895199  0.00056487774   0.0074134651  0.00046449836    0.010185341  0.00068412408
            680   0.0085229073  0.00054564597   0.0070441948  0.00044842426   0.0099021406  0.00065351933
            690   0.0087637589  0.00055721094   0.0073435193  0.00046813114   0.0099686064  0.00075389645
            700   0.0091161649   0.0005642641   0.0074969192  0.00046281693     0.01067442  0.00067276535
            710   0.0070445006  0.00049489288   0.0057291433    0.000403088   0.0084183333  0.00059897627
            720    0.006373251  0.00047410622   0.0052891509  0.00039588296   0.0073755934  0.00055400422
            730   0.0070585214  0.00049594226   0.0057991462  0.00040939605   0.0082910053  0.00058865959
            740   0.0066118001  0.00048452268   0.0054819318  0.00039972231   0.0076421275  0.00057656021
            750   0.0066980543  0.00048723158   0.0055369213  0.00040116415   0.0077546129  0.00058557884
            760   0.0046085292  0.00040610152   0.0038255427  0.00033388603   0.0053043855  0.00049470489
            770   0.0058699298  0.00045573485   0.0048100317  0.00037199738   0.0068958817  0.00054512543
            780   0.0043666885  0.00039388585   0.0035934712  0.00032570358   0.0051146898  0.00046696869
            790   0.0042917893  0.00038705264   0.0035455218  0.00032216727     0.00498011  0.00045771131
            800   0.0040527415  0.00038564203   0.0034201645   0.0003246708   0.0045004646  0.00045133506
            810   0.0038043528  0.00037120092   0.0031441244  0.00030525537   0.0044126682  0.00045460803
            820   0.0033174855  0.00034055388   0.0027231255  0.00027918287   0.0038767845  0.00040707227
            830   0.0033022786  0.00034060627   0.0027049331  0.00027998597    0.003877684  0.00040337871
            840   0.0027901798  0.00032839258   0.0024041903  0.00027648513   0.0029937322  0.00042524077
            850   0.0030635644   0.0003360056   0.0026194374  0.00027989796   0.0033189473  0.00045629951
            860   0.0030970818  0.00032646295   0.0025472246  0.00026943068   0.0036182382  0.00038505357
            870   0.0024093368  0.00029229978   0.0019736412  0.00023861328   0.0028282506  0.00034981194
            880   0.0021644015  0.00028131453   0.0017730275  0.00023087513   0.0025422854   0.0003337016
            890    0.002161575   0.0002723629   0.0018088892  0.00022916602   0.0024388153   0.0003123713
            900   0.0021641602   0.0002771363   0.0017857263  0.00022826505   0.0025127376  0.00033214366
            910   0.0023770916  0.00028617263   0.0019628257  0.00023676985   0.0027501952  0.00033307313
            920    0.001966264   0.0002604248   0.0015953031  0.00021185332   0.0023501836  0.00031340354
            930   0.0022428677   0.0002781755    0.001893774  0.00023898823   0.0024885808  0.00032722623
            940   0.0018606433  0.00025319232   0.0015121766   0.0002065404   0.0021988628  0.00030241153
            950    0.001995402  0.00026652804   0.0016368793  0.00022161531    0.002312688  0.00032028154
            960   0.0015535583  0.00024146729   0.0013352124  0.00020045285   0.0016693662    0.000273474
            970   0.0014758523  0.00022509728   0.0012148742  0.00018618313   0.0017080794  0.00026588121
            980   0.0012733969  0.00020934819   0.0010670531  0.00017638796   0.0014326914  0.00023993837
            990   0.0012072858  0.00020982796   0.0010112851  0.00017295175    0.001353991  0.00025226373
           1000   0.0012072858  0.00020982796   0.0010112851  0.00017295175    0.001353991  0.00025226373
