#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.1718372   0.0044172773     0.11892326   0.0032314358     0.25523334   0.0062184614
           -3.8     0.27855949   0.0066205113      0.1933254   0.0048756664     0.41284792   0.0092470654
           -3.6     0.45510854   0.0066178833     0.31732182   0.0048459364      0.6715168   0.0093015014
           -3.4     0.72393054   0.0091793583     0.50585174   0.0070888263      1.0660337    0.012214838
           -3.2      1.1348496   0.0084175698     0.79692072   0.0061332713       1.663057     0.01189485
             -3      1.6985277    0.012750708      1.1941976   0.0098614211       2.486028    0.016952038
           -2.8      2.5071983    0.011610866      1.7689325   0.0084740491      3.6566073    0.016376137
           -2.6       3.509634    0.014357025      2.4815305    0.010501082      5.1069596    0.020201883
           -2.4      4.7832533    0.014067783      3.3890495     0.01018585      6.9447248    0.020004591
           -2.2      6.2439667    0.017312078      4.4297577    0.012641898      9.0524169    0.024398006
             -2      7.9210081    0.018843184      5.6292659    0.013692635      11.462439    0.026679489
           -1.8      9.6398993    0.018692474      6.8591304    0.013494078      13.931575    0.026651626
           -1.6      11.279925    0.021567511      8.0322677    0.015651987       16.28803    0.030575225
           -1.4      12.725438     0.02143216       9.067906    0.015468182      18.361707    0.030558166
           -1.2      13.913113    0.021940032      9.9180369    0.015827816      20.067091    0.031296814
             -1      14.794354    0.028386767      10.548563    0.020820794      21.333184    0.039778023
           -0.8      15.359645    0.024218508      10.951505    0.017560521      22.148748    0.034372168
           -0.6      15.734382    0.023767631      11.220968    0.017172361      22.684518    0.033847932
           -0.4      15.844412    0.025468202      11.299395    0.018538304      22.843489    0.035997236
           -0.2      15.926666    0.023867279      11.358435    0.017251523      22.961506    0.033980048
              0      15.927469    0.023738737      11.359349    0.017193184      22.961925    0.033738658
            0.2      15.830552      0.0250802      11.289549    0.018181328      22.823299    0.035594588
            0.4      15.691418    0.023245765      11.191201    0.016771252       22.62064    0.033155198
            0.6      15.362795    0.024097548      10.955146     0.01746824      22.150176    0.034206322
            0.8      14.789438    0.024947681       10.54623    0.018090044      21.323408    0.035392143
              1      13.867452    0.023886905      9.8848372    0.017352669      20.002273    0.033828595
            1.2      12.667132    0.022635794      9.0260578    0.016446909      18.277899    0.032055661
            1.4      11.240432     0.02026399       8.005269    0.014642665      16.228375    0.028862123
            1.6      9.6029178    0.019384028      6.8329554    0.014020541      13.877564    0.027584177
            1.8      7.9430873    0.017786027      5.6449633    0.012868106      11.494289    0.025305106
              2      6.3312734     0.01653615      4.4928094    0.012022174      9.1769245    0.023424386
            2.2      4.8436837    0.013802471      3.4310417   0.0099604855      7.0341741    0.019698986
            2.4      3.5683993    0.012511678      2.5225251   0.0090588228      5.1936134    0.017799415
            2.6      2.5170737    0.014922191      1.7741189    0.011004356      3.6749327    0.020792309
            2.8      1.7674089   0.0092446668       1.243433   0.0066864341      2.5854448    0.013172286
              3      1.1900671   0.0091642407     0.83429073    0.006706793      1.7473457    0.012894291
            3.2     0.78161479   0.0075679315      0.5464944   0.0055274514      1.1505768    0.010666196
            3.4      0.5112806   0.0062409844     0.35679476   0.0045477782     0.75399537   0.0088343962
            3.6     0.32477606   0.0057844423     0.22536013   0.0042474497     0.48174165   0.0081072741
            3.8     0.20007125   0.0049822555     0.13799806   0.0036601675     0.29839844   0.0069821635
              4     0.20007125   0.0049822555     0.13799806   0.0036601675     0.29839844   0.0069821635
