#    R_etattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.27065361   0.0045010073     0.19145224   0.0033123236     0.39298029   0.0062805148
            0.2     0.70944924    0.007815788      0.5027366   0.0057808533      1.0283902    0.010845408
            0.4      1.1147409   0.0092549065     0.79100308   0.0068360441      1.6138152    0.012863805
            0.6      1.5253676   0.0099604403      1.0825021   0.0073467404        2.20812    0.013866646
            0.8      1.9321661    0.010714631      1.3707051   0.0078872845      2.7981914    0.014951302
              1       2.414543    0.012014552      1.7127492   0.0088531388      3.4973093    0.016748516
            1.2      3.0723221    0.013529672      2.1815587     0.01007031       4.445822    0.018675895
            1.4      3.9885547    0.015062068      2.8333884    0.011108572      5.7694591    0.020983537
            1.6      5.2565201    0.022581289      3.7360019    0.016777175      7.6001749    0.031177363
            1.8      7.2282118    0.019299242      5.1414371    0.014185459      10.443138    0.026982848
              2      10.281121    0.020878669      7.3198693    0.015237133      14.840635    0.029410834
            2.2      15.234402    0.026464866      10.855641    0.019290342      21.972841    0.037322619
            2.4      23.303631    0.031201206      16.616498    0.022829372      33.590744    0.043863519
            2.6      36.623258    0.035150441      26.133324    0.025454857      52.753567    0.049926017
            2.8      57.566388    0.042711797      41.093527    0.031073603      82.895293     0.06043743
              3      73.745198    0.044825695      52.624458    0.032297464      106.24589    0.064029022
            3.2      31.560483    0.032350916      22.419516    0.023279114      45.709673    0.046301281
            3.4       15.31897    0.026361181      10.826895    0.019152203      22.317413    0.037384911
            3.6       8.369146    0.019236278      5.8898489    0.013870467      12.253517     0.02751904
            3.8      4.7518204    0.019158257      3.3283014    0.014010016      6.9951975      0.0269752
              4      2.7489965    0.013103574      1.9173813   0.0094684246      4.0666182    0.018710454
            4.2         1.6047    0.010624002      1.1154428   0.0076624283      2.3834326    0.015209358
            4.4     0.90650984    0.012944791     0.62763794   0.0095578681      1.3524887    0.018044583
            4.6     0.50730906   0.0084408721     0.35073855   0.0061759914     0.75832083    0.011892761
            4.8     0.25849799   0.0072416354     0.17840103   0.0053400194     0.38719469     0.01011933
              5     0.25849799   0.0072416354     0.17840103   0.0053400194     0.38719469     0.01011933
