#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0059374484  0.00097697622   0.0041023263  0.00068388458   0.0088864134    0.001453195
           -3.8    0.012115294   0.0010431794   0.0083498349  0.00071175573     0.01818896   0.0015922162
           -3.6    0.024545359   0.0012104556    0.016937783  0.00082274376    0.036796276   0.0018519237
           -3.4     0.04767087   0.0023530372    0.032754736   0.0016180741    0.071783102   0.0035500245
           -3.2    0.093268415   0.0023926483    0.064463784   0.0016566846     0.13952453   0.0035887282
             -3      0.1690771    0.002803333     0.11703055   0.0019416915      0.2524504   0.0041989302
           -2.8     0.29560854   0.0037579563     0.20531312   0.0026403672     0.43962453   0.0055397088
           -2.6     0.50249977   0.0046783379     0.35025872   0.0032782951     0.74411244   0.0069169632
           -2.4     0.83956865   0.0069639493     0.58665379   0.0049922559      1.2395603    0.010039937
           -2.2        1.38344   0.0077631484     0.96983616   0.0055121681      2.0348271    0.011292171
             -2      2.1964177     0.01002745      1.5444079   0.0071948309      3.2190387    0.014417522
           -1.8      3.4116371    0.012322532       2.405504   0.0088853449      4.9840738    0.017619929
           -1.6      5.1808868    0.015480024      3.6623706    0.011214519       7.545321    0.022006489
           -1.4      7.6546226    0.017851826      5.4237696    0.012923627      11.117157    0.025390235
           -1.2       10.97047    0.021535886      7.7894127    0.015901451      15.893832    0.030087119
             -1       15.17986     0.02440425      10.798712     0.01769302      21.943753    0.034637391
           -0.8      20.027491    0.031457614      14.267615    0.023144784      28.902744    0.043987905
           -0.6      25.060373    0.031650129      17.870321    0.023023735      36.124624    0.044751877
           -0.4      29.415396     0.03377398       20.99138    0.024535201      42.366323    0.047816358
           -0.2      32.099779    0.037824116       22.91132    0.027632757      46.221591    0.053231793
              0      32.075414    0.035185307      22.894464    0.025598881        46.1853    0.049743487
            0.2      29.489661    0.032241756      21.044112    0.023337443       42.47363    0.045825431
            0.4      25.202661    0.031737526      17.973603    0.023059688      36.325797    0.044926957
            0.6      20.143033    0.027989532      14.349923    0.020323237      29.069345    0.039656942
            0.8      15.282007    0.025194977        10.8721    0.018358567      22.089521    0.035571179
              1      11.089719    0.020549821      7.8743614    0.014850792       16.06581    0.029272759
            1.2      7.7610794    0.018243541      5.4997032    0.013223661      11.270587    0.025915908
            1.4      5.2595306     0.01456737      3.7177447    0.010476335      7.6603636    0.020869548
            1.6      3.4968683    0.011888523      2.4647093   0.0085433422      5.1102166    0.017058323
            1.8      2.2563573     0.01020561      1.5852073    0.007339446      3.3098262    0.014639321
              2       1.440718   0.0077377993      1.0092067   0.0055207518      2.1208257    0.011201312
            2.2     0.88421135   0.0091751062     0.61678854   0.0066652457       1.307876    0.013013437
            2.4     0.54321063   0.0046735286     0.37822352   0.0032863535      0.8053411   0.0068822231
            2.6     0.32080697   0.0037547909     0.22243077   0.0026376013     0.47796105   0.0055364586
            2.8     0.18989169   0.0028079787     0.13127043   0.0019541941     0.28391181   0.0041825772
              3     0.10492639   0.0020424355    0.072258819    0.001407714     0.15758942   0.0030771237
            3.2    0.057175558   0.0015597842    0.039225889   0.0010735652    0.086266969   0.0023530284
            3.4    0.031155695   0.0011826936    0.021294135  0.00082119833    0.047214902    0.001768796
            3.6    0.016289855  0.00086202594    0.011173343  0.00058380401    0.024599946   0.0013252882
            3.8   0.0066813448  0.00062895772   0.0045502138   0.0004266994    0.010172131  0.00096573381
              4   0.0066813448  0.00062895772   0.0045502138   0.0004266994    0.010172131  0.00096573381
