#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.066074683   0.0089494818    0.040077145   0.0066911719     0.10985066    0.012272041
           -3.8     0.13261522   0.0089606738    0.084825875   0.0067219689     0.21153785    0.012250696
           -3.6     0.28014104    0.011797605     0.18677237   0.0088992272     0.43125197    0.016031481
           -3.4     0.51074859    0.010728787     0.34695222   0.0080292526     0.77298294     0.01471578
           -3.2     0.87510837   0.0084957247     0.60286527   0.0062194124      1.3070675    0.011951931
             -3       1.423982    0.010037503     0.98896731   0.0073554164      2.1098884     0.01411302
           -2.8      2.2069164     0.01109023      1.5434745   0.0080309546      3.2472531    0.015781684
           -2.6      3.2397607    0.013529082      2.2772635    0.009853179      4.7422663    0.019122969
           -2.4      4.5645479    0.014890329      3.2218259    0.010824957      6.6527233    0.021085227
           -2.2      6.0808905    0.017057897      4.3039774    0.012573039      8.8369355    0.023851518
             -2      7.8003137    0.017746567      5.5358784    0.012842826      11.303595    0.025240191
           -1.8      9.6062991    0.018620596      6.8327644      0.0134369      13.887951    0.026559264
           -1.6      11.353286    0.021113135      8.0851461    0.015568764      16.392484    0.029537448
           -1.4      12.891076    0.026611114      9.1909047    0.019514253      18.590291    0.037299927
           -1.2      14.180587    0.023698401      10.117868    0.017284508      20.433886    0.033424811
             -1      15.192381    0.022588466      10.845687    0.016286585      21.879571    0.032240229
           -0.8      15.755643    0.023261601      11.250474    0.016803459      22.685295    0.033136686
           -0.6      16.198111    0.024172078      11.570968    0.017562322      23.313181    0.034246671
           -0.4      16.309175    0.023338877      11.648935    0.016830479      23.476265    0.033304692
           -0.2       16.33094    0.023004456      11.664737    0.016558472      23.507385    0.032890706
              0      16.340684    0.023790727      11.672613    0.017180188      23.519062     0.03390051
            0.2      16.286904    0.023710139      11.633023    0.017124936      23.443984    0.033780411
            0.4      16.075021    0.023305103      11.481146    0.016819327      23.139811    0.033229604
            0.6      15.748801    0.023129023      11.246264     0.01670876      22.673913    0.032950789
            0.8      15.084188    0.023199588       10.76821    0.016799315      21.724084    0.032970201
              1      14.155915    0.021797565      10.101951    0.015718418      20.394522    0.031107358
            1.2      12.872088    0.020917475      9.1795051    0.015086025      18.557977    0.029850871
            1.4      11.353235    0.020356162       8.087264    0.014711632      16.387705    0.028986986
            1.6      9.5695524      0.0187291      6.8058417    0.013512484       13.83637    0.026718895
            1.8      7.8128658    0.017500739      5.5455204     0.01267271      11.320073     0.02487992
              2      6.1348691    0.015641994      4.3441465    0.011287539      8.9111088    0.022322925
            2.2      4.5782168    0.015593325      3.2303583     0.01136499      6.6750172    0.022017632
            2.4      3.3178047    0.012085725      2.3326882   0.0087085791      4.8553771    0.017277273
            2.6      2.2702306    0.011139053      1.5875961   0.0080581995      3.3407021    0.015862188
            2.8      1.4748616    0.013260437      1.0236941   0.0097696477      2.1867561    0.018499731
              3     0.92283869    0.013154776     0.63502252   0.0096813883      1.3798907    0.018367803
            3.2     0.56551372   0.0075204325     0.38504428   0.0055085854      0.8543204    0.010573726
            3.4     0.32647549   0.0068027595     0.21895382     0.00499611      0.5002143   0.0095310245
            3.6     0.19419025   0.0071443397     0.12831766   0.0053014078     0.30153888   0.0098880258
            3.8       0.112398   0.0050671609    0.072506462   0.0037489265     0.17823904   0.0070447116
              4       0.112398   0.0050671609    0.072506462   0.0037489265     0.17823904   0.0070447116
