#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0016098014   0.0015121951   0.0011167608   0.0010107793   0.0024270893   0.0023517185
           -3.8    0.023661748   0.0018278353     0.01590208   0.0012281462    0.036571143    0.002825808
           -3.6    0.062575984   0.0022840371    0.042110787   0.0015586209     0.09647234   0.0034731909
           -3.4     0.12867088   0.0026720486    0.087305921   0.0018261926     0.19656789   0.0040588889
           -3.2     0.21831721   0.0036097455     0.14895399   0.0024715269     0.33131275   0.0054651277
             -3     0.37963558   0.0041479984      0.2604816   0.0028686747     0.57242932   0.0062139873
           -2.8     0.59863337   0.0053063585     0.41290995   0.0037196133     0.89726956   0.0078351124
           -2.6     0.94261619   0.0086172715     0.65425305   0.0061797457      1.4029032    0.012401207
           -2.4      1.4247455    0.007877518     0.99343388   0.0055564241      2.1092973    0.011540887
           -2.2      2.1275734    0.010457607      1.4900281   0.0074508719      3.1341155    0.015158184
             -2       3.127637    0.011304108      2.1985683   0.0080536105      4.5869336    0.016371848
           -1.8       4.522303    0.014260053      3.1897543    0.010276458      6.6057071    0.020396316
           -1.6      6.4434689    0.017380446      4.5588232    0.012687778      9.3776431    0.024515703
           -1.4      8.9477448    0.019308979      6.3470665    0.013993849      12.981761    0.027433381
           -1.2      11.975933    0.028659821      8.5120993     0.02114742      17.332621    0.039906932
             -1      15.612669     0.02446326      11.117846    0.017745179      22.544561    0.034697368
           -0.8      19.519245    0.026827536      13.918821    0.019465145      28.137554     0.03803186
           -0.6      23.440741    0.030011847      16.731357    0.021925899      33.749257    0.042262493
           -0.4      26.737645    0.032589083      19.094004    0.023809753       38.47009    0.045863472
           -0.2      28.888258    0.034133055      20.629965    0.025069379      41.559811    0.047816226
              0      28.950456    0.032859248      20.676015    0.023831574       41.64612    0.046573725
            0.2      26.784668    0.033113229      19.127466    0.024171381      38.537935    0.046628845
            0.4      23.444385    0.029482269       16.73355    0.021425807      33.755234    0.041716855
            0.6      19.546432    0.028678743      13.938791    0.020885743      28.175426    0.040496529
            0.8      15.625863    0.024035192      11.127682      0.0174169      22.562538    0.034127782
              1      12.004501    0.021416628      8.5343499     0.01550832      17.369911    0.030440395
            1.2      8.8869096    0.018483485      6.3040271    0.013341965        12.8933    0.026370172
            1.4      6.4310159    0.016182811      4.5498039    0.011646743       9.359995    0.023166043
            1.6      4.5143921    0.014523416      3.1840317    0.010482194      6.5945019    0.020738357
            1.8      3.1416912    0.011733634      2.2086835   0.0083676222      4.6069456    0.016973385
              2      2.1148849   0.0095313953      1.4811483    0.006768389      3.1151331    0.013859633
            2.2      1.4256239   0.0081492085     0.99394942   0.0057713032      2.1107916    0.011886834
            2.4     0.93059713   0.0087441995     0.64520546   0.0062695955        1.38662    0.012585733
            2.6     0.60025751   0.0053241342     0.41428119   0.0037288412     0.89909397   0.0078675719
            2.8     0.37544201   0.0040986521     0.25740311   0.0028326383      0.5665527   0.0061452236
              3     0.22584869   0.0032091769     0.15412974   0.0022046175     0.34264886   0.0048437977
            3.2     0.12293835   0.0028440319    0.083347094   0.0019392434     0.18793035   0.0043273278
            3.4    0.061164244   0.0021136771    0.041239291   0.0014358982    0.094098045   0.0032303304
            3.6    0.021575707   0.0017465043    0.014445195   0.0011692442    0.033472039   0.0027105871
            3.8   0.0006097684   0.0014797715  0.00032627703   0.0019412446   0.0011053053   0.0017585141
              4   0.0006097684   0.0014797715  0.00032627703   0.0019412446   0.0011053053   0.0017585141
