#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.23480812   0.0055569993     0.16518054   0.0040671012     0.34367431   0.0078149111
           -3.8     0.33031407   0.0075793087     0.23194604    0.005620016     0.48437703    0.010509321
           -3.6     0.47448827    0.005328417      0.3334703   0.0038906486     0.69537165   0.0075260486
           -3.4     0.66161161   0.0073181177     0.46508163   0.0053756444     0.96928933    0.010257217
           -3.2     0.91496595   0.0078395629     0.64416561   0.0057142925       1.338383    0.011073286
             -3       1.255731    0.013618003     0.88425415    0.010185853      1.8361294    0.018697797
           -2.8      1.7023998    0.010701255      1.2013833   0.0078473356      2.4835862    0.015012621
           -2.6        2.28626    0.010196704      1.6147784   0.0073662296      3.3321382    0.014540977
           -2.4      3.0490451    0.011329747      2.1557156   0.0082330135      4.4385697    0.016067043
           -2.2      3.9901036     0.01345848      2.8248202   0.0097897792      5.7998457     0.01904944
             -2      5.1726576    0.014652206      3.6663205    0.010615547      7.5085756    0.020821599
           -1.8      6.6388742    0.018275051      4.7115958    0.013372877      9.6232129    0.025693266
           -1.6      8.3289163    0.019204317      5.9168551    0.014279963      12.058742    0.026640275
           -1.4      10.366066    0.019697099      7.3731485    0.014242678      14.987489    0.028034914
           -1.2      12.637675    0.021549605      8.9977981    0.015640423      18.251396    0.030566832
             -1      15.040452    0.023224307      10.716575    0.016775408       21.70293    0.033085084
           -0.8      17.491019    0.026044843      12.469901      0.0190028      25.222404    0.036754038
           -0.6      19.696343    0.026814671      14.048119    0.019409125       28.38884    0.038118205
           -0.4      21.432987    0.032278647      15.289588    0.023583519      30.885183    0.045420339
           -0.2      22.435227    0.028347984      16.006732    0.020500033      32.324419    0.040335199
              0      22.460987    0.028464385      16.026187    0.020594249      32.359387    0.040481038
            0.2      21.447158    0.028344901      15.300479    0.020553466      30.903777    0.040225301
            0.4      19.714066    0.026742874      14.060812    0.019334683       28.41414    0.038056747
            0.6      17.441135    0.026245808      12.435223    0.019096379      25.148254    0.037103475
            0.8      15.037225    0.025446783      10.713587    0.018453002      21.699429    0.036095636
              1      12.668212    0.021811427      9.0203934    0.015772874      18.293275    0.031036143
            1.2      10.397189    0.019453215      7.3964102    0.014034083      15.029876    0.027752767
            1.4      8.4125058    0.017746046      5.9777607    0.012820289      12.176359    0.025287168
            1.6      6.6787938    0.015762933      4.7403508    0.011369954      9.6797523     0.02250007
            1.8      5.2599638    0.014357742      3.7295547    0.010378611      7.6322627    0.020454952
              2      4.0503529     0.01360605      2.8670087   0.0098850938      5.8881931    0.019282106
            2.2      3.1277066    0.012144067       2.210982   0.0088273649      4.5538695    0.017204558
            2.4       2.369906    0.011710152      1.6727467   0.0085206108      3.4564335    0.016567767
            2.6      1.7932116   0.0089500377      1.2649131   0.0064624298         2.6173    0.012776509
            2.8      1.3333621   0.0075614429     0.93909529   0.0054497786      1.9495402    0.010818894
              3     0.96447307   0.0094883768     0.67792933   0.0070010343      1.4131954    0.013227364
            3.2     0.71700223    0.006044379     0.50368912   0.0043785407      1.0514016   0.0086046846
            3.4     0.51280236   0.0053427659     0.35978122   0.0038776432     0.75300781   0.0075921951
            3.6     0.37425094   0.0085556281     0.26275699    0.006211624     0.54918926    0.012107468
            3.8     0.25854746   0.0052270918     0.18058249   0.0038695367     0.38142489   0.0072662368
              4     0.25854746   0.0052270918     0.18058249   0.0038695367     0.38142489   0.0072662368
