#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.047461212  0.00017870183    0.033895176  0.00012897566    0.068284931  0.00025461508
             10     0.13836563   0.0002967292    0.098811048  0.00021349851     0.19908731  0.00042409911
             20     0.21908185  0.00037023848     0.15643191  0.00026642907     0.31527856  0.00052909676
             30     0.28478748  0.00042128984     0.20331995  0.00030320353     0.40990279  0.00060200497
             40     0.33272303  0.00045365257     0.23747766  0.00032662313     0.47905255  0.00064801426
             50     0.36151067  0.00046866879     0.25797223  0.00033732288     0.52063523  0.00066976795
             60     0.37485909  0.00047550482     0.26741172  0.00034219435     0.54006516  0.00067965699
             70      0.3742878  0.00047701274      0.2669043  0.00034318183     0.53948164  0.00068209683
             80     0.36447696  0.00047240986     0.25982171  0.00033992497     0.52555364   0.0006754371
             90     0.34660211  0.00046189322     0.24698205  0.00033229988     0.50001847  0.00066058286
            100     0.32442676  0.00045359979     0.23108732  0.00032641478      0.4682536   0.0006486426
            110     0.30199105  0.00044412567     0.21502239  0.00031940612      0.4360795  0.00063554962
            120     0.27613325  0.00044121456     0.19650675  0.00031807918     0.39899038  0.00062989029
            130     0.25174033    0.000413867     0.17908672  0.00029784054     0.36389971  0.00059197662
            140     0.22821687  0.00043517393     0.16226247  0.00031584804     0.33010615  0.00061716266
            150     0.20691501  0.00045178002     0.14708614  0.00032798824     0.29938407  0.00064032428
            160      0.1859269  0.00040438321     0.13213502  0.00029349888      0.2691022  0.00057356147
            170     0.16653013  0.00040566955     0.11831455  0.00029626777     0.24112136  0.00057193944
            180     0.14907873  0.00041699463     0.10585374  0.00031069135     0.21599528   0.0005769354
            190     0.13279361  0.00041375067    0.094264316  0.00030729885     0.19246976  0.00057355091
            200     0.11905928  0.00038071965    0.084516953  0.00028058458     0.17257016  0.00053170216
            210     0.10506258  0.00039791558    0.074582018  0.00029086952     0.15228874  0.00055986179
            220    0.093957149  0.00037239071    0.066692993   0.0002735841     0.13621342  0.00052120021
            230    0.083025971  0.00036605305    0.058890321  0.00027003082     0.12046441  0.00051022251
            240    0.074423839  0.00032335022    0.052802823  0.00023799562     0.10796183  0.00045198216
            250    0.066350906  0.00031565609    0.047053162  0.00023192968    0.096302434  0.00044183849
            260    0.058907864   0.0002429886    0.041771303  0.00017635554    0.085512721  0.00034482939
            270    0.052384911  0.00028201127    0.037133997  0.00020706425    0.076077739  0.00039507074
            280     0.04651243  0.00045393282    0.032941929  0.00033968185    0.067609829  0.00062188332
            290    0.042234613  0.00024649101    0.029931138  0.00018051472    0.061354632  0.00034627032
            300    0.037717987  0.00020166827    0.026731564  0.00014660811     0.05479159  0.00028567881
            310    0.033892244  0.00018564042    0.024013705  0.00013455608    0.049250799   0.0002638041
            320    0.030236013  0.00024045323    0.021412209  0.00017998519    0.043964098  0.00032948382
            330    0.027159392  0.00018306292    0.019237263  0.00013352518    0.039482668   0.0002583514
            340     0.02448073  0.00015543457    0.017333719  0.00011251457    0.035603938  0.00022123745
            350    0.022010119  0.00016458888    0.015585535  0.00012006938    0.032008753  0.00023224528
            360    0.019669429  0.00016726535    0.013912551  0.00012187773    0.028639423  0.00023617149
            370    0.017621021  0.00013704888    0.012460541  9.8966379e-05    0.025663791  0.00019546178
            380    0.016028341   0.0001216634    0.011340004  8.7563134e-05    0.023332313  0.00017420612
            390    0.014529766  0.00011262993    0.010280093  8.0878527e-05    0.021150227  0.00016165966
            400    0.013152728  0.00010977775   0.0093027219  7.8999385e-05    0.019153465  0.00015723855
            410    0.011771633  0.00010472567   0.0083202517   7.525481e-05    0.017154696  0.00015018961
            420    0.010940695  9.7300866e-05   0.0077402051  6.9840946e-05    0.015927854  0.00013973398
            430   0.0096917999  9.2112341e-05   0.0068487905   6.595848e-05    0.014126946  0.00013261872
            440   0.0089009661  8.5166011e-05   0.0062865707  6.0858837e-05    0.012981686  0.00012290805
            450   0.0082356897  8.3601212e-05   0.0058199899  5.9890355e-05    0.012004239  0.00012033216
            460   0.0072394727  7.5119852e-05   0.0051143202  5.3561065e-05    0.010555833  0.00010865337
            470    0.006584873  7.2403613e-05   0.0046535003  5.1643247e-05   0.0095982803  0.00010468376
            480   0.0062530395  7.1698875e-05   0.0044153059   5.121578e-05   0.0091223392  0.00010350614
            490   0.0057315243  6.7999945e-05   0.0040452329  4.8487022e-05   0.0083660859  9.8363481e-05
            500   0.0051173388  6.2474224e-05   0.0036125773  4.4444097e-05   0.0074672724  9.0583339e-05
            510   0.0046928378  6.3101758e-05    0.003313783  4.5098186e-05   0.0068458261  9.1042508e-05
            520   0.0042088959  5.8668676e-05   0.0029688021  4.1820035e-05   0.0061471309  8.4883947e-05
            530   0.0039327265   5.613714e-05   0.0027758241  4.0035211e-05   0.0057394055  8.1181717e-05
            540   0.0036923146  5.3495944e-05   0.0026060188  3.8040719e-05   0.0053887743  7.7598073e-05
            550   0.0033547093  5.0524374e-05   0.0023700062  3.5945678e-05    0.004891076  7.3248799e-05
            560   0.0030315707  4.8292378e-05   0.0021389003  3.4311035e-05   0.0044261589  7.0111847e-05
            570   0.0027445502  4.7123133e-05   0.0019353416    3.35584e-05   0.0040094645  6.8247277e-05
            580   0.0025241775  4.4462624e-05   0.0017809062  3.1611237e-05   0.0036854368  6.4506796e-05
            590   0.0022653328  4.2199301e-05   0.0015948769  2.9946935e-05   0.0033147308   6.133695e-05
            600   0.0021072953   4.091628e-05   0.0014840977   2.909751e-05   0.0030824269  5.9347106e-05
            610   0.0018563947  3.7836948e-05   0.0013083698  2.6854742e-05   0.0027133969   5.499294e-05
            620    0.001824912   3.675331e-05   0.0012886242  2.6071697e-05   0.0026620836  5.3453082e-05
            630   0.0016145624  4.0064119e-05   0.0011372306  2.8749681e-05   0.0023612734  5.7540879e-05
            640   0.0014837266  3.5040692e-05   0.0010449654  2.4948111e-05   0.0021701869  5.0759249e-05
            650   0.0013986721  3.2813954e-05  0.00098552494  2.3283214e-05   0.0020446967  4.7714259e-05
            660   0.0012301148  3.1057884e-05  0.00086506609  2.2010426e-05   0.0018020854  4.5208378e-05
            670    0.001154004  2.9629207e-05  0.00081371002  2.1009922e-05    0.001685596   4.309954e-05
            680   0.0010623014  2.8456744e-05  0.00074812852  2.0144895e-05   0.0015539706  4.1472416e-05
            690   0.0010305706  2.8966562e-05  0.00072697897  2.0599817e-05   0.0015048001  4.2005513e-05
            700  0.00094369843  2.6681096e-05  0.00066390766  1.8861836e-05   0.0013816296  3.8928031e-05
            710  0.00081784981  2.5435213e-05  0.00057524443  1.8016987e-05   0.0011979839  3.7046992e-05
            720   0.0007921446  2.3982364e-05  0.00055769206   1.693321e-05   0.0011590428  3.5045465e-05
            730  0.00073691411  2.3149653e-05   0.0005179415  1.6324387e-05   0.0010800811  3.3869859e-05
            740  0.00065270379  2.2987106e-05  0.00045949695  1.6325025e-05  0.00095514178  3.3390717e-05
            750  0.00060533078  2.1157919e-05  0.00042490984  1.4917153e-05  0.00088854246  3.0969213e-05
            760  0.00061206636  2.1543164e-05  0.00043050948  1.5232524e-05  0.00089629467  3.1426278e-05
            770   0.0004994162  1.9323023e-05  0.00035211865  1.3681561e-05   0.0007295113  2.8152351e-05
            780  0.00049461701  1.9077138e-05  0.00034759041  1.3446791e-05  0.00072501297  2.7923543e-05
            790  0.00042313419  1.7894725e-05  0.00029776986  1.2645433e-05  0.00061931571  2.6122477e-05
            800  0.00042313419  1.7894725e-05  0.00029776986  1.2645433e-05  0.00061931571  2.6122477e-05
