#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.37434036   0.0036601118     0.26348961   0.0026173073      0.5475304    0.005274479
           -3.8     0.54706826   0.0044503851     0.38506705   0.0031835891     0.80010638   0.0064098117
           -3.6     0.80813732   0.0058749691     0.56931448   0.0042270062      1.1808206   0.0084138507
           -3.4      1.1577155   0.0065475803     0.81608897   0.0046903599      1.6904555   0.0094161088
           -3.2      1.6273796   0.0078335113      1.1487037   0.0056125417      2.3726038    0.011260408
             -3      2.2680214   0.0093164951      1.6029057   0.0066903146      3.3021079    0.013359056
           -2.8      3.0911037     0.01044714      2.1875356   0.0074977353      4.4937852    0.014990882
           -2.6      4.1076418     0.01255472      2.9105856   0.0090356447      5.9631158    0.017956964
           -2.4        5.33208    0.015703771      3.7835455    0.011376068      7.7286485    0.022299945
           -2.2      6.7214237    0.016892462      4.7749119    0.012240668      9.7300262    0.023983287
             -2       8.218123    0.019154827      5.8432114    0.014002009      11.885496    0.026950598
           -1.8      9.7251866    0.021255294      6.9218862    0.015511879      14.049354    0.029958453
           -1.6      11.106758    0.021220531      7.9099881    0.015415182      16.034702    0.030059146
           -1.4      12.418607    0.023476636      8.8472361    0.017208213      17.922379    0.032974802
           -1.2      13.407539    0.027582275      9.5552706    0.020239627      19.342461    0.038634922
             -1       14.18838    0.023533052       10.11304    0.017060176      20.466614    0.033404319
           -0.8      14.627469    0.025972353      10.426493    0.018987545      21.099493     0.03654835
           -0.6      14.914479    0.024081832      10.630145      0.0174549      21.515778    0.034194643
           -0.4      14.998939    0.024018057      10.690309    0.017391536      21.638207    0.034139356
           -0.2      15.036094    0.024872153      10.714926    0.018070415      21.695844    0.035232365
              0      14.981527    0.025857548      10.676952    0.019079504      21.615153    0.036108277
            0.2      14.988678    0.024396763      10.683477    0.017678172      21.622273    0.034654144
            0.4      14.896126    0.024332385      10.618582    0.017713305      21.486044    0.034408397
            0.6      14.570504    0.024010976      10.385397     0.01743063      21.018155    0.034040224
            0.8       14.10593    0.023305644      10.055478    0.016877791      20.345017    0.033115016
              1      13.308432    0.022913873      9.4850872    0.016614412      19.198309    0.032518695
            1.2      12.363417    0.021300779      8.8108563    0.015393915      17.836505    0.030331724
            1.4      11.027884    0.022684326      7.8531755    0.016541414      15.922236    0.032002097
            1.6      9.6503256    0.019155078      6.8689967    0.013851715      13.940609    0.027262299
            1.8      8.1759087    0.017454709       5.815203    0.012609529      11.819876    0.024867034
              2      6.7019746     0.01557092      4.7611455     0.01120854       9.701742    0.022264096
            2.2      5.2799562    0.018706633      3.7465581    0.013590167      7.6530052    0.026477145
            2.4      4.0923519    0.012952436      2.8998109   0.0093432436      5.9407951    0.018484032
            2.6      3.0836682    0.011115002      2.1824863   0.0079933652      4.4823873    0.015911251
            2.8      2.2526932   0.0094043918      1.5918219   0.0067631187      3.2802811     0.01346567
              3      1.6203951   0.0080223389      1.1434671   0.0057693093      2.3630646     0.01148806
            3.2      1.1453802   0.0063613315     0.80756011    0.004552635      1.6720479   0.0091573215
            3.4     0.80227509   0.0054726384     0.56519186   0.0039216734      1.1722147   0.0078686731
            3.6      0.5531504    0.004440172     0.38948501   0.0031752965     0.80870262   0.0063975486
            3.8     0.38047544   0.0037651644      0.2676985   0.0026873633     0.55671057   0.0054376422
              4     0.38047544   0.0037651644      0.2676985   0.0026873633     0.55671057   0.0054376422
