#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       5.091404     0.55676433      3.7375983      1.9784148      5.2782662     0.71569878
           -3.8      6.4758984     0.17429436       6.464245     0.17409801      7.0218458     0.62932782
           -3.6      8.9382179     0.20711299      8.7724737      0.2617134      8.9779784     0.20734486
           -3.4      12.769292     0.22859785      12.715094     0.22785009       12.86119      0.2317286
           -3.2      17.732522     0.32317125      17.656383     0.32229631      17.919724     0.32841262
             -3      23.665994     0.31669408      23.282671     0.41932151       23.87606     0.32133166
           -2.8       31.56041     0.51515728      31.459154     0.51085868       31.85423     0.52704258
           -2.6      40.239775     0.49324675      40.043595     0.49240262      41.763359      1.2692016
           -2.4       50.27172     0.51065998       49.59764       1.235842       50.49378      0.5139614
           -2.2      59.525347     0.49832814      59.168746     0.49618237      60.217364     0.53012635
             -2      69.425539     0.56742447      69.031102     0.56396867      70.384162     0.68607775
           -1.8      78.282111     0.63048397      77.825584     0.62392141      79.042793     0.62810767
           -1.6      87.414848     0.59290858      86.884739     0.59124544      88.223932     0.60386542
           -1.4      92.387968     0.60486618      89.279667      2.5682275      93.452676     0.64161365
           -1.2      98.057325     0.61991433      97.658915     0.61650352      98.946733     0.68839254
             -1      100.39757     0.64401573      99.864575     0.66263017       102.2773      1.3023298
           -0.8      98.798764      2.2717237      97.723678      3.3611394      102.68788     0.64789061
           -0.6       100.6443     0.62511128      100.01092     0.62162881      101.83098     0.63410679
           -0.4      99.911338     0.62583548      99.501096     0.62335454      100.68075     0.98918375
           -0.2      100.64998      0.6463701      100.02212     0.64182754      101.98833     0.69357928
              0      100.02879     0.64945597      99.422942     0.64570349      101.22207     0.66368266
            0.2       100.8216     0.62737873      100.20408     0.62506188      101.93161     0.63892194
            0.4      101.15389     0.64584074      100.49789     0.64251971      102.17283     0.66063113
            0.6      101.72549      0.6434089      101.14562      0.6414615       102.7985     0.65385474
            0.8      100.58141     0.63153893      99.963636     0.62785464      101.60661     0.63988506
              1      97.603427     0.61486145      96.959154     0.61281651      98.611196     0.62410823
            1.2      94.265862      0.6076081      93.538044     0.61613055      94.848212     0.66519012
            1.4      87.380753     0.62276028      86.883131     0.62030874      88.204726      0.6359914
            1.6      79.326698     0.56302061      78.910765     0.56558642      80.133832     0.58174714
            1.8      69.772193     0.52942884      69.410415     0.52843004      70.403394     0.53607088
              2      59.851742     0.49194576      57.399001      2.5269745      60.116482     0.49396121
            2.2      50.400113     0.51142192       50.21787     0.50654095      54.577085      3.7425287
            2.4      41.117978     0.69883355      40.911737     0.65490285      41.552172     0.67445382
            2.6      30.402227     0.36539788      29.189116      1.6320567      30.535022     0.37099524
            2.8      23.695948     0.33091834      23.588164      0.3295572      23.924688     0.33699005
              3      17.190552     0.28351258      17.090815     0.28228902      17.369464     0.29879086
            3.2      13.111829     0.27524594      13.052535     0.27342165      13.309539      0.2995657
            3.4      9.1999024     0.23182221      9.1840787     0.23333269      9.3842688     0.24582735
            3.6      6.2713232      0.1994734      6.0387514     0.38041219      6.3879871     0.22306185
            3.8      4.3549059     0.14605449      3.8770881      0.5510732      4.3749974     0.14720848
              4      4.3549059     0.14605449      3.8770881      0.5510732      4.3749974     0.14720848
