#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.94614288    0.058725253     0.94292589    0.058363189      1.1673594     0.24737926
           -3.8      1.5663285      0.1033447      1.5623295     0.10295175      1.5781409     0.10426572
           -3.6      2.3334337     0.23253521      2.2911791     0.24376715      2.3425568     0.23526429
           -3.4      2.9888853      0.1164113      2.9796315     0.11588018      3.4514813     0.40278257
           -3.2      4.5078351     0.13839891      4.4928612     0.13786298       4.965697     0.53663942
             -3      6.0189581     0.17786152      5.9996746     0.17704513      6.0520093     0.17847336
           -2.8      8.6920499     0.19372085      5.9003277      2.5193986      8.7296895     0.19454466
           -2.6      12.131765     0.23716025      12.012081     0.30119486      12.196512     0.23779161
           -2.4      16.973459     0.25800691      16.849342     0.25686175       17.09301     0.26425628
           -2.2      24.014356     0.41160235      22.326241      1.8226844      24.147521     0.41371751
             -2      34.301147     0.38681506      34.024128     0.38372257      34.564604     0.40252562
           -1.8      46.450717     0.62162784      46.265394     0.61796636      47.988477      1.3652994
           -1.6      61.333373     0.48965069      60.497817      1.0084666      61.720986     0.49180064
           -1.4      79.841615     0.55966282      79.186824     0.55792865      80.409227      0.5739952
           -1.2      101.46831     0.62798879      100.63376     0.62453645      101.99974     0.63036731
             -1       122.0029     0.69324443      121.21613     0.69374535      122.92297     0.70118219
           -0.8      143.13561       0.746514      142.18396     0.74320425      144.26761     0.76019768
           -0.6      162.86528     0.82564669      162.08576     0.82323953      164.65099     0.88651388
           -0.4       177.5208     0.88800203       176.7965     0.88332026       179.9053      0.9041396
           -0.2      185.88104     0.89257816      185.07422     0.88394089      189.22728     0.93359832
              0       186.7433      1.0576973      185.74473     0.98484877      191.09052      1.3194064
            0.2        176.008      2.1962081      175.86894      3.0593191      180.40171      0.8740148
            0.4      161.26318      1.1778136      161.09089     0.94488689      163.68898     0.87101454
            0.6      143.99318     0.75118428      142.94875     0.76154729      144.91632     0.81880923
            0.8      121.78147     0.72560534      120.92895      0.7198021      122.86906      0.7369263
              1      101.08216      0.6359576      98.470365      2.5589134      101.59296     0.63784203
            1.2      79.466235     0.58664804      79.157793     0.58422348      80.035423      1.3681102
            1.4       62.22991     0.73144423      61.638598     0.68740125       62.70898     0.79399119
            1.6      45.168491     0.41919926      43.944217      1.6424371      45.452868     0.42107723
            1.8      34.168936     0.36183223      33.913218     0.35960285      34.381137     0.36365161
              2      24.016777     0.31491856      23.812846     0.31647329      24.152558     0.31699368
            2.2      17.756521     0.32048169      17.695029     0.31975871      18.254474      0.5176969
            2.4      11.833767     0.20920081      10.437964      1.4701551      11.893833     0.21026346
            2.6       8.352272     0.18927901      8.3281121     0.18826194      8.3821827     0.19063001
            2.8      5.9442649     0.14892511      5.6478665     0.34210291      5.9666965     0.14957128
              3       4.094326     0.14233061      4.0785063     0.14789752      4.1712983     0.15160342
            3.2      2.9140352     0.11085554      2.9054058     0.11048826      2.9835106     0.14098579
            3.4      2.1752418     0.10785006      2.1684545     0.10715687      2.5802807     0.41077677
            3.6      1.4060981    0.090542259      1.4006449    0.089758928       5.122869      3.7064919
            3.8     0.84934342     0.05825534    0.063954083      0.6226573     0.88154496    0.063107168
              4     0.84934342     0.05825534    0.063954083      0.6226573     0.88154496    0.063107168
