#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30368699   0.0050305345     0.26854463    0.036083364     0.30542402   0.0050540595
             10     0.90422817   0.0089169289     0.89281784    0.013042136     0.92381759    0.011833075
             20      1.4432603    0.011378765       1.436636    0.011973188      1.4585823    0.022891623
             30      1.8899435    0.013761685      1.8815962    0.013669957        2.01443    0.078336522
             40      2.2565696    0.014302512      2.2190139    0.052526897       2.306466    0.027951603
             50      2.5038255    0.014448293      2.4904725    0.015128145      2.5223144    0.014607461
             60      2.7034444    0.019602892      2.6823167    0.018852916      2.7362118    0.026350153
             70      2.7172328    0.015083707      2.6945578    0.016070288         2.7571     0.01557954
             80      2.7442696    0.015432385      2.7272333    0.015486778      2.7881961    0.016929472
             90      2.6437964    0.022373522       2.639587    0.017381924      2.6835857    0.043418963
            100      2.5178593    0.016007145      2.5031151    0.015926583      2.5501626    0.016794881
            110      2.3445964    0.043190408      2.3388145    0.060681136      2.4142274    0.015706148
            120      2.2201598    0.013414774      2.2059823    0.013842485      2.2414967    0.017204334
            130      2.0649919    0.013771829      2.0033166    0.051769241      2.0793876    0.015618309
            140      1.8825172    0.012559961      1.8705695    0.012512041      1.9019249    0.012994291
            150      1.6915998    0.015807333      1.6808179    0.015009176      1.7067017    0.015303218
            160      1.5385182    0.011147563      1.5296999    0.011090918      1.5477223     0.01134437
            170      1.3864068     0.01086602      1.3788103    0.010756431      1.3940461    0.010522031
            180      1.2577325    0.010051335      1.2484963    0.010292492      1.2670899    0.010736005
            190      1.1159719   0.0091573011      1.1099076   0.0091079307      1.1220975   0.0092160816
            200      1.0037756   0.0097861412     0.99874653   0.0097408751      1.0093319    0.009925796
            210     0.88643976   0.0086629022     0.88173674   0.0086342346     0.88963472   0.0087552699
            220     0.79633385   0.0077147067     0.79217434   0.0076699832     0.79926955   0.0077516834
            230     0.70259958   0.0072266132     0.68171984    0.023556131     0.70422183   0.0072412329
            240     0.63344536   0.0070218289     0.63043238   0.0069891225     0.63524045   0.0070596008
            250     0.55883112   0.0067596366     0.55631005   0.0067130269     0.56188014   0.0072223318
            260     0.50513278   0.0063806194     0.50302045   0.0063612999     0.50668033   0.0064458127
            270     0.45825725   0.0059658551     0.45547861   0.0059954086     0.45902782   0.0059820608
            280      0.4022791   0.0055081111     0.40065583   0.0054848242     0.40315778    0.005524013
            290     0.36573556   0.0056684884     0.36418772   0.0056387802      0.3666633   0.0057216636
            300     0.31555489   0.0048130013     0.31441532   0.0047966221     0.31623593   0.0048252176
            310     0.29264032   0.0046062392     0.29152501   0.0045868764     0.29315102   0.0046209085
            320     0.26698861   0.0045486354     0.26618679   0.0045370771     0.26754325   0.0045632488
            330     0.23777308   0.0042409061     0.23700122   0.0042163601     0.23829627   0.0042686653
            340     0.21107796   0.0038707741     0.21044344   0.0038589562     0.21141849   0.0038837495
            350     0.18949925   0.0037792561     0.18910176   0.0037902125     0.19003813   0.0038323124
