#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19997855   0.0042045558     0.19909316   0.0041436369     0.22452548    0.025150786
             10     0.58606573   0.0070699331     0.54462924    0.050337714     0.58887749   0.0071811859
             20     0.95309525    0.013901048     0.94753472     0.01200661     0.96139312     0.02268894
             30      1.2757179    0.010829583      1.2690796     0.01080888      1.2869146      0.0115067
             40      1.5623523    0.012628237      1.5523755    0.014281833      1.5722346     0.01485088
             50       1.808414    0.012418351      1.8020363    0.012908175      1.8259916    0.012727694
             60      2.0036002    0.014514022      1.9895507     0.01471148      2.0132419     0.01455202
             70      2.1300686    0.014101858      2.1152685      0.0140507      2.1481947    0.014239848
             80      2.2267485    0.013350798      2.2152049    0.013492994      2.2473675    0.013649486
             90      2.2837762    0.013740252      2.2690153    0.013684765      2.3059998    0.014404096
            100      2.3100549    0.018009161      2.2952748    0.017297939      2.3272664    0.017525817
            110       2.227012    0.013315603      2.2152883     0.01360162      2.2599831    0.025792962
            120      2.1836694    0.013099468      2.1671534    0.013254522      2.1980122     0.01410252
            130      2.1141507    0.013381372      2.1026362    0.013578196      2.1388124    0.015977907
            140      2.0405352     0.01320253      2.0273463    0.013109673      2.0602454    0.013397965
            150        1.91389     0.01251813      1.9012849    0.012449267      1.9324302    0.012659848
            160       1.781693    0.020394449      1.7774871    0.032490516       1.817377    0.012433247
            170      1.6730837    0.012847284      1.6604006    0.012975905      1.6867461    0.013989501
            180      1.5480615    0.011086324      1.5362448    0.011260847      1.5637775    0.011195597
            190      1.4198656     0.01299941      1.4048163    0.026971608      1.4271069    0.013104665
            200      1.2946464    0.010178368      1.2864571     0.01011597      1.3105735    0.010555136
            210      1.2085049   0.0098680425      1.1998571   0.0098925941          1.218    0.010722988
            220      1.0803089   0.0093527102      1.0757789   0.0093224214      1.1176928    0.025902978
            230     0.98702258     0.00884149     0.98231033   0.0088635624      1.0001922   0.0091627055
            240      0.8488522    0.041292715     0.83525574    0.059332059     0.89936677   0.0085012484
            250     0.81042302   0.0088869158     0.75552461    0.050708559     0.82066525   0.0090719261
            260     0.72890079    0.007606041     0.72403926   0.0076142138     0.73621259   0.0077596454
            270     0.66514417   0.0079851171     0.66225034   0.0079471123     0.74646559    0.074558739
            280     0.58780441   0.0069885497     0.58447892   0.0069472242     0.59608388    0.007191915
            290     0.53523738   0.0069208302     0.53139894   0.0069122007     0.54063455   0.0070299009
            300     0.47603165   0.0063659022     0.47348522   0.0063082799     0.48095675   0.0065144234
            310     0.42659643   0.0061787836     0.42458754   0.0061873699     0.43202992   0.0063490031
            320     0.38359116   0.0056383364     0.38168976   0.0056149167     0.38839005   0.0057006094
            330     0.34262543   0.0053642615     0.34041792   0.0053467582     0.34566454   0.0055114964
            340     0.30400181    0.004847839     0.30261092   0.0048310607     0.30737292    0.004895787
            350       0.279403   0.0047578684     0.27826199   0.0047394307      0.2833341   0.0048666208
            360      0.2486589   0.0044497802     0.24770418   0.0044343321     0.25176756   0.0045196813
            370     0.22880543   0.0042411079     0.22781525   0.0042270947     0.23139596    0.004292672
            380     0.21013301   0.0041536364     0.20919548   0.0040840351     0.21284933   0.0042760727
            390     0.18074791   0.0037722387     0.17997756   0.0037595022     0.18286559   0.0038133591
            400     0.16464751   0.0036866524     0.16391302   0.0036729244     0.16687228   0.0037371667
            410     0.14977007   0.0034666378     0.14897844   0.0034565085     0.15095618   0.0035208257
            420     0.12820976   0.0031528292     0.12769225   0.0031419071     0.12953842   0.0031816538
            430     0.11927338   0.0032598976     0.11880565   0.0032429203     0.12060911   0.0033084502
            440     0.10882588   0.0031332797     0.10820835   0.0030954434     0.11006059   0.0031847481
            450      0.1010541   0.0032388787     0.10053373    0.003227639     0.10234567   0.0032750103
            460    0.082131613   0.0025508248    0.081724298   0.0025392435     0.08311654   0.0025787021
            470    0.077985471   0.0025160342     0.07754932   0.0025020337    0.078918094   0.0025435917
            480    0.074377785   0.0025062273    0.073876631   0.0024842691    0.075322651   0.0025415494
            490     0.06429447   0.0024538343    0.064038966   0.0024053063     0.06496185   0.0025108367
            500    0.056699319   0.0021295022    0.056341063   0.0021150332    0.057354258   0.0021544547
            510    0.051195626   0.0020685831    0.050844114   0.0020481591    0.051835094   0.0021021176
            520    0.043230442   0.0019291936    0.042935741   0.0019164063    0.043800292   0.0019545618
            530    0.040312388   0.0018412958    0.039891469   0.0018252407    0.040935808   0.0018685585
            540    0.039771546    0.001898813    0.039771546    0.001898813    0.040878137   0.0020636224
            550    0.034105201   0.0017075626    0.033769468   0.0016796759    0.034611216   0.0017452205
            560    0.030368127   0.0015989329     0.03013326   0.0015894019    0.030751326   0.0016166573
            570    0.031902755   0.0015927532    0.031617431   0.0015774738    0.032332069   0.0016157458
            580     0.02784849   0.0017235488    0.027491742   0.0016840912    0.028324452   0.0017666261
            590    0.023019538   0.0013793379    0.022821665   0.0013689027    0.023318545   0.0013957596
            600    0.022151204   0.0013248102    0.022000764   0.0013180515    0.022401314    0.001338431
            610    0.018847928   0.0015379434    0.018687181   0.0015462908    0.019088911   0.0015417936
            620    0.015435745   0.0011345769    0.015288098   0.0011282093    0.015637584    0.001144604
            630    0.016118441   0.0011978345    0.015934106   0.0011846398    0.016372696   0.0012161378
            640    0.016302357   0.0011279492    0.016157802    0.001115693    0.016501389   0.0011438532
            650    0.012683401   0.0010546399     0.01251464   0.0010353439    0.012859165   0.0010768928
            660    0.012899879   0.0010094825    0.012757079   0.0010013142     0.01310621   0.0010222941
            670    0.012270325  0.00098857616    0.012158132  0.00098039597     0.01242995   0.0010006771
            680   0.0094563274  0.00089564064    0.009389014  0.00089116461   0.0095236034  0.00090053629
            690     0.00979799  0.00088604645   0.0096871034  0.00087829105   0.0099444744   0.0008964905
            700   0.0090324058   0.0008191682   0.0089344745  0.00081110731   0.0091544394  0.00082974646
            710   0.0093331679  0.00085068636   0.0092491082  0.00084480007   0.0094441883  0.00085925636
            720    0.008238918  0.00079219478   0.0081537652  0.00078413394   0.0083514797  0.00080306654
            730   0.0073756792  0.00075235141   0.0072720816  0.00074271927   0.0074959811  0.00076516598
            740   0.0060340347  0.00068567385   0.0059730673  0.00067965372   0.0061109784  0.00069419686
            750   0.0060822609  0.00072816364   0.0060184858   0.0007200357   0.0083582229   0.0023920448
            760   0.0054464598  0.00065917598   0.0053994417  0.00065517886    0.005508626  0.00066476299
            770   0.0050367865  0.00069702129   0.0049037922  0.00067270263   0.0051834642  0.00072841107
            780   0.0044816932  0.00067399561   0.0044608112  0.00065329048   0.0045186772  0.00070165501
            790    0.003992612  0.00059437588   0.0039529579  0.00059046352   0.0040396975  0.00059913585
            800    0.003992612  0.00059437588   0.0039529579  0.00059046352   0.0040396975  0.00059913585
