#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36650223              0     0.35994075              0     0.37306371              0
           -3.8     0.54839227              0     0.54037241              0     0.55641213              0
           -3.6     0.81651516              0     0.80695569              0     0.82607463              0
           -3.4      1.2021921              0      1.1912446              0      1.2131396              0
           -3.2      1.7653482              0      1.7535151              0      1.7771813              0
             -3      2.5135149              0      2.4999836              0      2.5270463              0
           -2.8      3.5254645              0      3.5113921              0      3.5395369              0
           -2.6      4.8605619              0      4.8415953              0      4.8795285              0
           -2.4      6.4105188              0      6.3915553              0      6.4294823              0
           -2.2      8.2129355              0      8.1928402              0      8.2330308              0
             -2      10.168166              0      10.146867              0      10.189465              0
           -1.8      12.149327              0      12.126429              0      12.172225              0
           -1.6      14.063246              0      14.039473              0      14.087019              0
           -1.4      15.665466              0       15.64119              0      15.689742              0
           -1.2      16.998126              0      16.973472              0       17.02278              0
             -1      17.944952              0      17.919736              0      17.970168              0
           -0.8      18.618406              0      18.593069              0      18.643743              0
           -0.6      18.891961              0      18.866699              0      18.917223              0
           -0.4      19.029891              0      19.004955              0      19.054827              0
           -0.2      19.049092              0      19.024094              0       19.07409              0
              0      19.069881              0      19.044847              0      19.094915              0
            0.2      19.074003              0      19.048941              0      19.099065              0
            0.4      18.863169              0      18.838339              0      18.887999              0
            0.6      18.595556              0      18.570363              0      18.620749              0
            0.8      17.970964              0      17.946039              0      17.995889              0
              1      17.030561              0      17.005579              0      17.055543              0
            1.2      15.685399              0      15.661381              0      15.709417              0
            1.4      14.053874              0      14.030308              0       14.07744              0
            1.6      12.195041              0      12.172381              0      12.217701              0
            1.8      10.102697              0      10.081793              0      10.123601              0
              2      8.2056647              0      8.1854997              0      8.2258297              0
            2.2      6.3581957              0      6.3391522              0      6.3772392              0
            2.4      4.8355549              0      4.8182219              0      4.8528879              0
            2.6      3.5477295              0      3.5339366              0      3.5615224              0
            2.8      2.5247465              0      2.5110747              0      2.5384183              0
              3      1.7595195              0      1.7478356              0      1.7712034              0
            3.2      1.2064101              0      1.1956062              0       1.217214              0
            3.4     0.81523532              0     0.80738167              0     0.82308897              0
            3.6      0.5400859              0     0.53425173              0     0.54592007              0
            3.8      0.3652557              0     0.36030064              0     0.37021076              0
              4      0.3652557              0     0.36030064              0     0.37021076              0
