#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0001710895              0   0.0001092863              0   0.0002328927              0
           -3.8   0.0018006219              0    0.001341269              0   0.0022599748              0
           -3.6   0.0095650082              0   0.0078317155              0    0.011298301              0
           -3.4    0.033121237              0    0.032012902              0    0.034229572              0
           -3.2     0.10740957              0     0.10496034              0      0.1098588              0
             -3     0.28023259              0      0.2762239              0     0.28424128              0
           -2.8     0.63341319              0     0.62705113              0     0.63977525              0
           -2.6      1.2505597              0      1.2411993              0      1.2599201              0
           -2.4      2.2426358              0      2.2312735              0      2.2539981              0
           -2.2       3.670294              0      3.6568915              0      3.6836965              0
             -2      5.6223009              0       5.605892              0      5.6387098              0
           -1.8      8.0854431              0      8.0657702              0       8.105116              0
           -1.6      10.944913              0      10.923656              0       10.96617              0
           -1.4      14.190364              0       14.16661              0      14.214118              0
           -1.2      17.567474              0      17.540349              0      17.594599              0
             -1      20.946498              0      20.917821              0      20.975175              0
           -0.8      23.942144              0      23.911697              0      23.972591              0
           -0.6      26.534101              0      26.501388              0      26.566814              0
           -0.4      28.332812              0      28.299499              0      28.366125              0
           -0.2      29.247581              0      29.214892              0       29.28027              0
              0      29.188916              0      29.155534              0      29.222298              0
            0.2      28.340327              0       28.30621              0      28.374444              0
            0.4      26.538788              0      26.507141              0      26.570435              0
            0.6      23.955034              0      23.924917              0      23.985151              0
            0.8      20.881917              0      20.853639              0      20.910195              0
              1      17.595901              0      17.570014              0      17.621788              0
            1.2      14.149747              0      14.126532              0      14.172962              0
            1.4      10.957247              0      10.935687              0      10.978807              0
            1.6      8.0533905              0      8.0346553              0      8.0721257              0
            1.8      5.6086719              0      5.5926982              0      5.6246456              0
              2      3.6546883              0      3.6417102              0      3.6676664              0
            2.2      2.2296715              0      2.2190174              0      2.2403256              0
            2.4      1.2223988              0      1.2143393              0      1.2304583              0
            2.6     0.62856739              0     0.62256197              0     0.63457281              0
            2.8     0.28652784              0     0.28163313              0     0.29142255              0
              3     0.10690506              0     0.10436386              0     0.10944626              0
            3.2    0.034270743              0    0.032942458              0    0.035599028              0
            3.4   0.0083973395              0   0.0078292341              0   0.0089654449              0
            3.6   0.0017498908              0   0.0015227703              0   0.0019770113              0
            3.8   0.0001510399              0  0.00011525692              0  0.00018682288              0
              4   0.0001510399              0  0.00011525692              0  0.00018682288              0
