#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.27000358              0     0.26413231              0     0.27587485              0
           -3.8      0.4105637              0     0.40392264              0     0.41720476              0
           -3.6     0.61118843              0     0.60521633              0     0.61716053              0
           -3.4     0.98178552              0     0.97139997              0     0.99217107              0
           -3.2      1.4848124              0      1.4746412              0      1.4949836              0
             -3      2.2070157              0      2.1949008              0      2.2191306              0
           -2.8      3.2091011              0      3.1948643              0      3.2233379              0
           -2.6      4.5048363              0      4.4895059              0      4.5201667              0
           -2.4       6.132604              0      6.1151679              0      6.1500401              0
           -2.2      8.0088651              0      7.9885792              0       8.029151              0
             -2      10.008385              0      9.9876642              0      10.029106              0
           -1.8      12.142238              0      12.119815              0      12.164661              0
           -1.6      14.124585              0       14.10101              0       14.14816              0
           -1.4      15.852687              0      15.828349              0      15.877025              0
           -1.2      17.343735              0      17.318584              0      17.368886              0
             -1      18.371322              0      18.345652              0      18.396992              0
           -0.8      19.003957              0      18.978066              0      19.029848              0
           -0.6       19.35348              0      19.327518              0      19.379442              0
           -0.4      19.519459              0      19.493111              0      19.545807              0
           -0.2      19.508062              0      19.482383              0      19.533741              0
              0      19.527627              0       19.50181              0      19.553444              0
            0.2      19.510128              0      19.484406              0       19.53585              0
            0.4      19.378904              0      19.353111              0      19.404697              0
            0.6      18.988867              0      18.962995              0      19.014739              0
            0.8       18.36093              0      18.334802              0      18.387058              0
              1      17.316014              0      17.290619              0      17.341409              0
            1.2       15.91463              0      15.889594              0      15.939666              0
            1.4      14.108882              0      14.085024              0       14.13274              0
            1.6      12.076612              0      12.054186              0      12.099038              0
            1.8      10.030998              0       10.00922              0      10.052776              0
              2      7.9873442              0      7.9679325              0      8.0067559              0
            2.2      6.1239506              0      6.1062939              0      6.1416073              0
            2.4      4.5264899              0      4.5102889              0      4.5426909              0
            2.6      3.2138898              0      3.1997771              0      3.2280025              0
            2.8      2.2172317              0      2.2048985              0      2.2295649              0
              3      1.4580836              0      1.4485181              0      1.4676491              0
            3.2     0.97606875              0     0.96555336              0     0.98658414              0
            3.4     0.63477194              0     0.62849911              0     0.64104477              0
            3.6     0.42312094              0     0.41276315              0     0.43347873              0
            3.8       0.263765              0     0.25943278              0     0.26809722              0
              4       0.263765              0     0.25943278              0     0.26809722              0
