#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.10097086              0     0.10077635              0     0.10116537              0
            360     0.23191538              0     0.23166064              0     0.23217012              0
            380     0.26393176              0     0.26367851              0     0.26418501              0
            400     0.26823849              0     0.26798543              0     0.26849155              0
            420     0.26005696              0      0.2598058              0     0.26030812              0
            440     0.24506765              0      0.2448205              0      0.2453148              0
            460     0.22725076              0     0.22700899              0     0.22749253              0
            480     0.20818768              0     0.20795218              0     0.20842318              0
            500     0.19044628              0      0.1902172              0     0.19067536              0
            520     0.17264876              0     0.17242721              0     0.17287031              0
            540     0.15651496              0     0.15630076              0     0.15672916              0
            560      0.1409808              0     0.14077463              0     0.14118697              0
            580     0.12748933              0     0.12729058              0     0.12768808              0
            600      0.1151265              0     0.11493505              0     0.11531795              0
            620      0.1038602              0     0.10367603              0     0.10404437              0
            640    0.093921006              0    0.093743599              0    0.094098413              0
            660    0.084467952              0    0.084297812              0    0.084638092              0
            680    0.076604114              0    0.076439939              0    0.076768289              0
            700    0.069254084              0    0.069095932              0    0.069412236              0
            720    0.062476026              0    0.062323192              0     0.06262886              0
            740    0.056808077              0    0.056661633              0    0.056954521              0
            760    0.051467681              0    0.051325778              0    0.051609584              0
            780    0.046950453              0    0.046812884              0    0.047088022              0
            800    0.042376075              0    0.042245159              0    0.042506991              0
            820    0.038863764              0    0.038735565              0    0.038991963              0
            840    0.035133173              0    0.035008464              0    0.035257882              0
            860     0.03187444              0     0.03175557              0     0.03199331              0
            880    0.029183973              0    0.029068259              0    0.029299687              0
            900    0.026560917              0    0.026445949              0    0.026675885              0
            920    0.024485713              0    0.024372328              0    0.024599098              0
            940    0.022371676              0    0.022261014              0    0.022482338              0
            960    0.020627097              0    0.020520675              0    0.020733519              0
            980    0.018645262              0    0.018531877              0    0.018758647              0
           1000    0.018645262              0    0.018531877              0    0.018758647              0
