#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.8625222              0     -1.8660608              0     -1.8589836              0
           -3.8     -1.8023203              0     -1.8059655              0     -1.7986751              0
           -3.6      -1.712014              0     -1.7156772              0     -1.7083508              0
           -3.4     -1.5906763              0     -1.5943433              0     -1.5870093              0
           -3.2     -1.4565435              0     -1.4602232              0     -1.4528638              0
             -3      -1.300229              0     -1.3040531              0     -1.2964049              0
           -2.8     -1.1514298              0      -1.155239              0     -1.1476206              0
           -2.6    -0.99352026              0    -0.99736889              0    -0.98967163              0
           -2.4    -0.84358134              0    -0.84742916              0    -0.83973352              0
           -2.2    -0.71162269              0    -0.71554321              0    -0.70770217              0
             -2     -0.5870242              0    -0.59083899              0    -0.58320941              0
           -1.8    -0.45867396              0    -0.46259649              0    -0.45475143              0
           -1.6    -0.36441757              0    -0.36828736              0    -0.36054778              0
           -1.4    -0.27195738              0    -0.27554842              0    -0.26836634              0
           -1.2    -0.20435206              0    -0.20788364              0    -0.20082048              0
             -1    -0.14447607              0    -0.14851781              0    -0.14043433              0
           -0.8   -0.094300675              0    -0.09786041              0    -0.09074094              0
           -0.6   -0.065543947              0   -0.069018816              0   -0.062069079              0
           -0.4   -0.050378139              0   -0.054062793              0   -0.046693485              0
           -0.2    -0.04258826              0   -0.045931461              0   -0.039245058              0
              0   -0.036669215              0   -0.040063652              0   -0.033274778              0
            0.2   -0.049580617              0   -0.052975503              0   -0.046185731              0
            0.4   -0.068106579              0   -0.071562696              0   -0.064650462              0
            0.6   -0.091772382              0   -0.095401195              0    -0.08814357              0
            0.8    -0.14394518              0    -0.14752676              0     -0.1403636              0
              1    -0.19945977              0     -0.2031497              0    -0.19576984              0
            1.2      -0.275606              0    -0.27934264              0    -0.27186936              0
            1.4    -0.36659125              0    -0.37033639              0    -0.36284611              0
            1.6    -0.46916579              0     -0.4729814              0    -0.46535018              0
            1.8    -0.58331305              0     -0.5871758              0     -0.5794503              0
              2    -0.71854884              0    -0.72233228              0     -0.7147654              0
            2.2    -0.84622645              0    -0.85001335              0    -0.84243955              0
            2.4    -0.99716465              0     -1.0009927              0    -0.99333658              0
            2.6     -1.1444732              0     -1.1482965              0     -1.1406499              0
            2.8     -1.3048435              0     -1.3087225              0     -1.3009645              0
              3     -1.4625888              0     -1.4671078              0     -1.4580698              0
            3.2      -1.594001              0     -1.5977051              0     -1.5902969              0
            3.4     -1.7191775              0     -1.7229045              0     -1.7154505              0
            3.6     -1.8093083              0     -1.8135132              0     -1.8051034              0
            3.8     -1.8661824              0     -1.8703068              0      -1.862058              0
              4     -1.8661824              0     -1.8703068              0      -1.862058              0
