#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0013617285              0   0.0011426507              0   0.0015808063              0
           -3.8   0.0021230408              0    0.001816189              0   0.0024298926              0
           -3.6   0.0029912082              0   0.0026372634              0    0.003345153              0
           -3.4   0.0047866131              0   0.0043715139              0   0.0052017123              0
           -3.2   0.0075516049              0   0.0068890308              0    0.008214179              0
             -3    0.010584507              0   0.0098911539              0     0.01127786              0
           -2.8    0.015726727              0    0.014946618              0    0.016506836              0
           -2.6    0.025223764              0    0.024197075              0    0.026250453              0
           -2.4    0.035364017              0    0.034160481              0    0.036567553              0
           -2.2    0.048281083              0    0.046939965              0    0.049622201              0
             -2    0.062097894              0    0.060503185              0    0.063692603              0
           -1.8    0.072704992              0    0.070780979              0    0.074629005              0
           -1.6    0.070525112              0    0.068182986              0    0.072867238              0
           -1.4    0.018904606              0    0.016114789              0    0.021694423              0
           -1.2    -0.13243849              0    -0.13580279              0    -0.12907419              0
             -1    -0.50285057              0    -0.50707222              0    -0.49862892              0
           -0.8     -1.3406951              0     -1.3460234              0     -1.3353668              0
           -0.6     -3.1455379              0     -3.1524306              0     -3.1386452              0
           -0.4     -7.1927685              0     -7.2020179              0     -7.1835191              0
           -0.2     -21.382473              0     -21.398603              0     -21.366343              0
              0     -21.331964              0     -21.348865              0     -21.315063              0
            0.2     -7.2032552              0     -7.2121959              0     -7.1943145              0
            0.4     -3.1289139              0     -3.1361333              0     -3.1216945              0
            0.6     -1.3445343              0     -1.3498936              0      -1.339175              0
            0.8    -0.50200764              0    -0.50628271              0    -0.49773257              0
              1    -0.12787238              0     -0.1312859              0    -0.12445886              0
            1.2    0.017245226              0     0.01450908              0    0.019981372              0
            1.4    0.065625582              0    0.063410947              0    0.067840217              0
            1.6    0.071106938              0    0.069204277              0    0.073009599              0
            1.8    0.062300146              0       0.060611              0    0.063989292              0
              2    0.049560364              0    0.047972122              0    0.051148606              0
            2.2    0.035185114              0    0.033994268              0     0.03637596              0
            2.4    0.023659269              0    0.022591128              0     0.02472741              0
            2.6    0.017182793              0      0.0162624              0    0.018103186              0
            2.8      0.0122016              0    0.011430146              0    0.012973054              0
              3   0.0079942268              0   0.0073891838              0   0.0085992698              0
            3.2   0.0046129636              0   0.0041958374              0   0.0050300897              0
            3.4   0.0029307768              0   0.0025954791              0   0.0032660745              0
            3.6    0.001910232              0   0.0016419402              0   0.0021785238              0
            3.8   0.0012938512              0   0.0011000338              0   0.0014876686              0
              4   0.0012938512              0   0.0011000338              0   0.0014876686              0
