#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.6931809              0     -1.6970293              0     -1.6893325              0
           -3.8     -1.7241514              0     -1.7280386              0     -1.7202642              0
           -3.6     -1.7194259              0      -1.723434              0     -1.7154178              0
           -3.4     -1.6753714              0     -1.6796383              0     -1.6711045              0
           -3.2     -1.6148993              0     -1.6190541              0     -1.6107445              0
             -3     -1.5190331              0     -1.5231265              0     -1.5149397              0
           -2.8     -1.4051823              0     -1.4093652              0     -1.4009994              0
           -2.6     -1.2875719              0     -1.2918546              0     -1.2832892              0
           -2.4     -1.1726325              0     -1.1768815              0     -1.1683835              0
           -2.2     -1.0588631              0     -1.0631189              0     -1.0546073              0
             -2    -0.94556229              0     -0.9496564              0    -0.94146818              0
           -1.8    -0.82929638              0    -0.83340333              0    -0.82518943              0
           -1.6    -0.71989984              0    -0.72389233              0    -0.71590735              0
           -1.4    -0.62343778              0    -0.62727135              0    -0.61960421              0
           -1.2    -0.54594147              0     -0.5496408              0    -0.54224214              0
             -1    -0.47268402              0    -0.47636236              0    -0.46900568              0
           -0.8    -0.40893137              0    -0.41243072              0    -0.40543202              0
           -0.6     -0.3676569              0    -0.37108979              0    -0.36422401              0
           -0.4    -0.33843663              0    -0.34217798              0    -0.33469528              0
           -0.2    -0.32012166              0    -0.32354295              0    -0.31670037              0
              0    -0.32495311              0    -0.32881128              0    -0.32109494              0
            0.2     -0.3399849              0    -0.34340431              0    -0.33656549              0
            0.4    -0.36263757              0     -0.3662033              0    -0.35907184              0
            0.6    -0.41296625              0    -0.41647493              0    -0.40945757              0
            0.8    -0.46483191              0    -0.46851936              0    -0.46114446              0
              1    -0.54279393              0    -0.54657274              0    -0.53901512              0
            1.2    -0.62615231              0    -0.63005692              0     -0.6222477              0
            1.4    -0.71895001              0     -0.7229753              0    -0.71492472              0
            1.6    -0.82852668              0    -0.83263466              0     -0.8244187              0
            1.8    -0.94543882              0    -0.94958909              0    -0.94128855              0
              2     -1.0630342              0     -1.0678141              0     -1.0582543              0
            2.2     -1.1802278              0     -1.1849791              0     -1.1754765              0
            2.4      -1.292475              0     -1.2967995              0     -1.2881505              0
            2.6     -1.4115493              0     -1.4158453              0     -1.4072533              0
            2.8     -1.5204066              0     -1.5247056              0     -1.5161076              0
              3     -1.6122277              0     -1.6166356              0     -1.6078198              0
            3.2     -1.6861676              0     -1.6902972              0      -1.682038              0
            3.4     -1.7298721              0     -1.7339422              0      -1.725802              0
            3.6     -1.7303256              0     -1.7342885              0     -1.7263627              0
            3.8     -1.6880253              0     -1.6918192              0     -1.6842314              0
              4     -1.6880253              0     -1.6918192              0     -1.6842314              0
