#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.0319991    0.077596838      3.8298478    0.072413862      4.2837707      0.1071568
           -3.8      5.7846334    0.051488746       5.389647     0.14843367      6.1003142    0.071596947
           -3.6      8.4122731    0.067194361      8.0501878    0.073530083      8.8819408    0.089168133
           -3.4      11.820719     0.13142486      11.156472    0.065659852      12.328463    0.096055144
           -3.2      16.425593     0.19661479      15.659154    0.088272499      17.171597     0.12147126
             -3       22.10721    0.089649886      21.101905    0.091888428      22.956888     0.12710932
           -2.8       29.09365     0.10363534      27.860254     0.14459256      30.184476     0.14872674
           -2.6      37.449267     0.11850877      35.702411      0.1138407      39.006394     0.16726048
           -2.4       46.85886     0.12905105      44.576594     0.13142011      48.743937      0.1826184
           -2.2      57.155294      0.1443681      54.374473     0.14036932      59.426619     0.20281159
             -2      67.055996     0.15044026      63.730975     0.14318085      69.694485     0.21413673
           -1.8      76.973844     0.15899247      72.945359     0.14652747      80.168786     0.23016346
           -1.6      85.286481      0.1690638      80.925222     0.16220512      88.513506     0.24217149
           -1.4      92.925126     0.17816827      87.954875     0.16319211      96.678089     0.24470967
           -1.2      98.158888     0.17836476      92.975778     0.16360309      102.12608     0.24792332
             -1      101.74834     0.18078037      96.277861     0.17332751      105.94663     0.24825801
           -0.8      103.47719     0.18167729      97.817194      0.1738247      107.84317     0.25069558
           -0.6      103.33359     0.18095009      97.613078     0.16852781      107.59498     0.24800713
           -0.4      103.40806       0.187691      97.797514     0.17846568      107.55113     0.25628529
           -0.2      103.50309     0.18247535      97.776861     0.17361816      107.81864     0.24920137
              0      103.59246     0.18496393      97.807062     0.17440479      108.15139     0.27440237
            0.2      103.60607     0.19632337      98.094649     0.19715983      107.49843     0.27839761
            0.4      103.79048     0.18272063      98.081971     0.17002516      108.04512         0.2522
            0.6      103.13509      0.1819267      97.449997     0.16755965       107.4946     0.25534677
            0.8      101.48697     0.19161083       95.97472     0.18170328      105.71415     0.26125601
              1      97.937121     0.18154157      92.789704     0.17680965       101.8028     0.25187236
            1.2      92.595646     0.18151633      87.796595     0.17555754      96.193857     0.25186058
            1.4       85.71099     0.18353234      81.359369     0.16797339       88.84731     0.26361518
            1.6      76.655088     0.17062825       72.72978      0.1587062      79.453784     0.33790191
            1.8      66.921587     0.15645243      63.199305     0.35663351      69.607477     0.22886379
              2      56.944798     0.14346765      54.334211     0.25156135      59.369118     0.20988369
            2.2      47.210914     0.13521186      44.857955     0.13684585      49.171251     0.19502063
            2.4      37.632085      0.1286269      35.697302     0.12565708      39.057087     0.16958308
            2.6      28.952266      0.1092674      27.603795    0.092669316      30.112192     0.14934385
            2.8       22.14501    0.091560914      21.052769      0.1012856      23.077051     0.13593793
              3      16.362066    0.099399802      15.577862    0.095319078      17.089454     0.15317203
            3.2      11.795297    0.066156507      11.140414    0.077516531      12.324024     0.09795449
            3.4      8.4101457     0.05820488      7.9592986    0.061097487      8.7904879    0.087584985
            3.6      5.8645877    0.063820457      5.5601456    0.069269292      6.0151617    0.097768804
            3.8      4.1010434    0.041942841      3.9704466    0.048496861      4.2229895    0.087718195
              4      4.1010434    0.041942841      3.9704466    0.048496861      4.2229895    0.087718195
