#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       6.988895    0.050987456      6.3711624    0.046947917      7.5960767     0.07058932
           -3.8      8.7354786    0.056488788      7.9800663    0.052041805       9.494586    0.076470418
           -3.6      10.548304    0.079491258       9.718456    0.057357945      11.276813    0.086863741
           -3.4      13.134935    0.070205774      12.095829    0.061219198      14.031913    0.092344235
           -3.2      16.087346    0.074769228      14.928764     0.06900732      17.031109     0.10299261
             -3      19.700867     0.08114586      18.252168    0.073119648      20.942519     0.11337462
           -2.8      24.226674     0.08911295      22.555407    0.081772946      25.607361     0.12433262
           -2.6      29.408318    0.098886811      27.518252    0.092094418      30.858456     0.13895476
           -2.4      35.925565     0.10936505      33.713081     0.10587994      37.626622     0.15253238
           -2.2      43.084501     0.11824966       40.52615      0.1094648      44.976429      0.1677557
             -2      51.408724     0.12893988      48.508632     0.12141413      53.529349     0.18186581
           -1.8      60.593796     0.14200196      57.395025     0.13913494      62.794427     0.20177541
           -1.6      70.940294     0.15148359      67.281087     0.13916495      73.708515     0.21302927
           -1.4      81.458203     0.16528515      77.473651     0.15806999      84.247085     0.22802732
           -1.2      92.923031     0.17394659      88.566823     0.17608077      95.955801     0.33984577
             -1      102.85689     0.18475478      98.079991     0.18135153      106.33607     0.25987508
           -0.8      113.18137     0.19208707      107.93017     0.19067727      117.33884     0.26675345
           -0.6      120.46563     0.19825888      114.96072     0.23831668      124.49824     0.28158523
           -0.4      126.51749     0.28647863      120.83647     0.42892968      130.90958     0.29707693
           -0.2      130.61502      0.2681033      124.64445     0.28162628      135.64887       0.389588
              0      130.44908     0.23864795      124.29198      0.2136335      135.58653     0.35059473
            0.2      126.20036     0.21019877      120.41384     0.20862885      130.74359     0.29694181
            0.4      120.44566     0.19968968      115.03211     0.23906114      124.30922      0.2797727
            0.6      112.57625     0.21584884      107.50987     0.20140534      116.54506     0.26941685
            0.8      102.63751     0.21499672      97.830082     0.17873191      105.80194     0.25575437
              1      92.515708     0.18052189       88.20216     0.16135223      95.660721     0.24167732
            1.2      81.777015     0.17312973      77.891567     0.21261734      84.392417     0.22837366
            1.4      70.894379     0.15524485        67.2609     0.15301268      73.632908      0.2199683
            1.6      60.566355     0.14140612      57.428215     0.13994169      62.668401     0.20435089
            1.8      51.330705     0.14481191      48.372459      0.1227876      53.390008     0.18154004
              2      42.876392     0.12284452       40.32004     0.10782589      44.696263     0.16598688
            2.2      35.777082     0.10974484      33.522515     0.10572645      37.568925     0.15230695
            2.4      29.538398     0.10123365      27.608584    0.099897896      31.055549     0.13778249
            2.6      24.237699    0.092355949      22.605946    0.086106478      25.485154      0.1284036
            2.8      19.731252    0.081186412      18.348418    0.073864674      20.847895     0.11336702
              3      16.127842    0.074833841      14.898103    0.070467632      17.205265     0.10342334
            3.2       13.04763     0.06698291      12.098775    0.068410381      14.002204     0.13905069
            3.4      10.516113    0.079514978      9.6106847    0.055045086      11.218569    0.086120617
            3.6      8.6022072    0.054467121      7.8474609    0.048355075      9.2799553    0.075905091
            3.8      6.8544645    0.049803547       6.266971     0.04542014      7.3880342    0.067664367
              4      6.8544645    0.049803547       6.266971     0.04542014      7.3880342    0.067664367
