#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0030407429   0.0017437362   0.0024084637   0.0015114678    0.003769131   0.0019798074
           -3.8    0.030874241   0.0046023142    0.027482391   0.0053229691    0.039401277   0.0063716929
           -3.6     0.12779238    0.022401599     0.11196206    0.035346101     0.16350376    0.013144643
           -3.4       0.437809    0.022368976     0.42517476    0.027777347     0.48618052     0.21409249
           -3.2      1.2401304    0.027510264      1.1895335    0.032242805      1.3266672    0.065478274
             -3      2.9233522    0.050124953      2.7833463    0.069971917      3.1146277    0.053406477
           -2.8      6.1853185    0.088117166      5.8661615     0.07830947      6.3793065    0.091373173
           -2.6      11.231783     0.14190329      10.589791    0.070159338      11.532502    0.095218173
           -2.4      18.153398      0.1835559      17.240862     0.33746098      19.141311      0.1313443
           -2.2      28.109501     0.10221659      26.880334     0.15276138      29.312178     0.14524184
             -2      40.602628     0.13478242      38.616151      0.1321766      42.437828     0.19166102
           -1.8      55.103251     0.14176347      52.339465        0.13221      57.424115     0.19935535
           -1.6      71.827962      0.1560417      68.276076     0.15119768      74.473612      0.2285051
           -1.4      89.419614     0.17373615      84.700915     0.15567696      93.024067     0.24081939
           -1.2      108.18604     0.19048988      102.61145     0.17753994      112.34607     0.27502433
             -1      125.36811     0.20369097        118.701       0.189029      130.56244     0.28259853
           -0.8      141.16378     0.21216264      133.56555     0.19666783      147.12629     0.29463903
           -0.6      153.62755      0.2216249      145.45443     0.21132811      159.77687     0.30850975
           -0.4       162.5714     0.23061378       153.7368     0.21815518      169.39266     0.31711254
           -0.2      167.35626     0.23031379      158.41997      0.2173974      174.00303     0.31672661
              0        167.521      0.2354988      158.56143     0.22762414      174.28348     0.34722135
            0.2      162.55618     0.23611629      153.87494      0.2223287       168.9629     0.33346236
            0.4      153.94073     0.23018492      145.59969     0.21265882      160.42204     0.31844335
            0.6      140.84358     0.21767841      133.37459      0.2049418        146.558     0.30491249
            0.8      125.20206     0.22664176      118.63457     0.20830132      129.86706     0.39586844
              1      107.52199     0.19648542      102.00437       0.182414      111.65967     0.28549011
            1.2      89.865673     0.19117286      85.129086     0.17175385      93.554376     0.26922009
            1.4      71.852431     0.15901149      68.283031      0.1528426      74.574796     0.23392305
            1.6      55.133106      0.1392823       52.09571     0.37954125      57.559358      0.2092569
            1.8      40.565203     0.12672114      38.524662     0.12541674      42.257198     0.18895116
              2      28.161119     0.11338037      26.883383     0.19661918      29.337914     0.17079509
            2.2      18.345882     0.10045268      17.298899      0.1045182      19.162001     0.12786828
            2.4      10.922927    0.066097014      10.461329    0.071967325      11.309238     0.10109711
            2.6      6.1785201     0.13225393      5.7823242    0.068424037      6.3778702    0.077064107
            2.8      3.0197825     0.04627971      2.8901724    0.061865781      3.1797127      0.0650217
              3      1.2875079    0.037470255     0.99990568     0.14219915       1.320694    0.037433706
            3.2     0.42745713    0.059128629      0.3567455     0.10879044     0.52532489     0.03263175
            3.4    0.028665218    0.098212333   -0.037608248     0.16564738     0.12084022    0.021513832
            3.6    0.033922305   0.0062474662     0.01423017    0.015477096    0.042261718    0.010031144
            3.8    0.014521641    0.013539274   0.0045538067   0.0033310562    0.032406999    0.030725083
              4    0.014521641    0.013539274   0.0045538067   0.0033310562    0.032406999    0.030725083
