#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.29600352   0.0014639336     0.28612015   0.0013312307     0.30484996   0.0021229733
             10     0.88635319   0.0038594625     0.84512497   0.0036492354     0.91885367   0.0049064587
             20      1.4061267   0.0032118094      1.3555493   0.0030973656      1.4496768   0.0046925581
             30      1.8646739   0.0037726208      1.7907182    0.003528248      1.9346156   0.0054276388
             40      2.2185415   0.0039855721      2.1350028   0.0048512503      2.2981637   0.0058592249
             50      2.4757229   0.0042779576      2.3746093   0.0039629382      2.5680283   0.0062257213
             60      2.6206724   0.0048395474      2.5135422   0.0050799695      2.7106412   0.0064223929
             70        2.69421   0.0043873636      2.5856005   0.0040436132      2.7807483   0.0062854933
             80      2.6976915   0.0050817905      2.5800473   0.0041414462      2.7882426    0.006279397
             90      2.6141733   0.0043401821      2.4998589   0.0040462712      2.7028469   0.0062460789
            100      2.5120887   0.0045750468      2.3971548   0.0040701516      2.5935679   0.0063540602
            110      2.3613528   0.0053128225      2.2585454   0.0049242996       2.444718   0.0060420499
            120      2.2054648   0.0038413862       2.099597   0.0036876676      2.2819617   0.0053943362
            130      2.0354258   0.0036388795      1.9325174   0.0036058628      2.1092084   0.0051069583
            140       1.862963   0.0038149648      1.7679828   0.0035260355      1.9269342   0.0052586139
            150      1.6917932   0.0033117309      1.5936833   0.0072482847      1.7602131   0.0049715773
            160      1.5326561   0.0032361941      1.4485489   0.0033307572      1.5957568   0.0043862555
            170      1.3791835   0.0029712878      1.3006665   0.0032232586      1.4345297   0.0040722009
            180      1.2430014   0.0031126738      1.1682865   0.0028088059      1.2931099   0.0063164057
            190      1.1171871   0.0026874229      1.0489973   0.0026522212       1.164754    0.003600856
            200      1.0002783   0.0024944295     0.93473732   0.0025413395      1.0488285     0.00336053
            210     0.89069521   0.0023392013     0.83171352   0.0021971637     0.93619644   0.0031797526
            220     0.79508781    0.002263212     0.74154459   0.0024414004     0.83357787   0.0029763963
            230     0.71084807   0.0020907511     0.66095376   0.0020142242     0.74570775   0.0030180703
            240     0.63412805   0.0019382233     0.59121786   0.0028769324     0.66828183   0.0025992482
            250     0.56603647   0.0018959896      0.5252589   0.0019267024     0.59561989   0.0024669523
            260     0.50893573   0.0017532743     0.47424246   0.0036228112     0.53763372   0.0023481179
            270     0.45376906   0.0018405873     0.42035064   0.0016166761     0.47975202   0.0022096758
            280     0.40445257   0.0016144976     0.37357645   0.0015962049     0.42693227   0.0021004897
            290     0.36445857   0.0016243619     0.33398452   0.0015177103     0.38722909   0.0019546501
            300     0.32555868   0.0018799856     0.29922978   0.0013528048     0.34598087   0.0018139679
            310     0.28783305   0.0013456912     0.26380086   0.0012267135     0.30621248   0.0018213135
            320     0.26079212   0.0012608535     0.23861511   0.0012885051     0.27835099   0.0016222367
            330     0.23417901   0.0012040658     0.21405709   0.0013164501      0.2508176   0.0015783081
            340     0.20901497   0.0011135634     0.19025043   0.0010433454     0.22419916   0.0014861092
            350     0.18980847   0.0010633915     0.17317849   0.0010329944     0.20350167    0.001372528
            360     0.16795947  0.00098300465     0.15248086  0.00092058739     0.18047332   0.0012969488
            370     0.15151042  0.00094716871     0.13734473   0.0009184179     0.16339619   0.0012086353
            380     0.13616393  0.00088783159     0.12313229  0.00080761497     0.14671088   0.0011545763
            390     0.12283064   0.0008823028     0.11095569  0.00085698594     0.13243617   0.0010954149
            400     0.11062326  0.00080193107    0.099822571  0.00072846387     0.11969476   0.0010326818
            410     0.10086368  0.00083062749    0.091127986  0.00084995281      0.1083888   0.0010218915
            420     0.08952959  0.00074127439    0.080691413  0.00069700567    0.096386921  0.00092969975
            430    0.082595943  0.00068585058    0.074513994  0.00063752682    0.088420169  0.00082046514
            440    0.074185037  0.00069806338    0.066974721  0.00071194799    0.079766498  0.00087784871
