#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8286285    0.036579546       3.549925    0.033370754      4.0960154    0.050216161
           -3.8      5.1089659    0.091533755      4.6644867    0.039562739      5.5020644     0.14254999
           -3.6      6.5387043    0.048494053      6.0777608    0.045006488      6.9500657    0.066451651
           -3.4      8.5057185    0.058110382      7.9196897    0.052380458       9.017097    0.074871307
           -3.2      10.878187     0.06150217      10.164676    0.057203852      11.525288    0.085475705
             -3      13.920156    0.071336038      13.011603    0.065972714      14.692539    0.096930858
           -2.8       17.95694    0.077706911      16.837787    0.074952446      18.888003     0.11934494
           -2.6      22.675333     0.09617929      21.300545    0.082047397      23.920895     0.12307782
           -2.4       28.52565    0.098705697      26.851942    0.092840605      29.882092     0.13585961
           -2.2      35.410414      0.1105517      33.378835     0.10904503      36.963131     0.16317468
             -2      44.120073     0.13039371      41.657243     0.11971442      45.728012     0.29444539
           -1.8      54.302627     0.13361645      51.328684     0.12338498      56.722832     0.18540973
           -1.6      66.424593     0.16226519      63.004213     0.15320413      69.002422     0.23385801
           -1.4      79.795422     0.16363004      75.656388     0.15518117       83.04019     0.23368603
           -1.2      94.912142     0.21717078      89.895897     0.22648793      98.502978     0.26549386
             -1      109.80856     0.19756209      104.26113     0.18477025      113.85626     0.29124406
           -0.8      125.36669     0.21949544      119.11983     0.20241104      130.02558     0.30075219
           -0.6      139.13318     0.22127598      132.17001     0.21346905      144.45454      0.3094293
           -0.4      149.72452     0.24111924      142.39507     0.21296344      155.34308      0.3128913
           -0.2      155.49628     0.22518339      147.90046     0.24134051      161.32077     0.32157266
              0       155.8535     0.25412509      148.36713     0.26748091      161.28435     0.32429822
            0.2      149.73455     0.27635739      142.48717      0.2207655      155.80113     0.31746159
            0.4      139.15651     0.22424476      132.48071     0.25794136      144.25438     0.30036555
            0.6      125.60548     0.21639051      119.30101     0.25567299      130.26097     0.29638156
            0.8      110.21549     0.20145292      104.69686     0.19395245      114.33868     0.27892554
              1      94.285758     0.18504188      89.105927     0.37331208      97.805006     0.25507993
            1.2      79.651715     0.16666633      75.620854     0.16104802      82.675071     0.23520965
            1.4      66.056986     0.15052044      62.544167     0.14321847      68.788295     0.20887734
            1.6      54.326144     0.15353907      51.377844     0.13805037      56.429569     0.19458657
            1.8      44.304149      0.1393663      41.721293     0.13651901      46.263812     0.19457454
              2      35.552144     0.11251426      33.667278     0.17642492       37.26811     0.15465394
            2.2      28.351718     0.10384938      26.638491    0.098215701      29.757765     0.14028582
            2.4      22.508771    0.087687759      21.097958    0.082660584      23.776122     0.12187731
            2.6      17.831729    0.078599563      16.707482    0.075817424      18.782414     0.10751931
            2.8      14.126491    0.071249026       13.18118    0.067586073      14.948556    0.098496647
              3      10.949678    0.065367596      10.186669     0.06056969      11.673291    0.091474314
            3.2      8.5034237    0.053878224      7.9157059    0.049158291      9.0119395    0.074568687
            3.4      6.4203259    0.047420031       5.972961    0.042583551      6.7967266    0.066406103
            3.6       4.961943    0.043341384      4.6191517    0.044284638      5.2828999    0.058349663
            3.8      3.8236635    0.036104335      3.5372599    0.032397514       4.100176    0.050656832
              4      3.8236635    0.036104335      3.5372599    0.032397514       4.100176    0.050656832
