#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.31465438   0.0013796099     0.27066857   0.0011711744     0.36649217   0.0016653461
             10     0.92410406   0.0023553312     0.79456449   0.0019948796      1.0770017   0.0028406034
             20      1.4802403    0.002968626      1.2728874   0.0025140615       1.724796   0.0035772225
             30      1.9641233   0.0034219863      1.6873558   0.0028919827      2.2915354   0.0041314856
             40       2.344261   0.0037153093       2.012936   0.0031429533      2.7366907   0.0044928044
             50      2.6109788   0.0039128601      2.2399775   0.0033065604      3.0513947   0.0047328886
             60      2.7900931   0.0040493939      2.3915082   0.0034153772      3.2642437   0.0049039168
             70      2.8714506   0.0040993257      2.4597686   0.0034686538      3.3618753   0.0050020829
             80      2.8707343   0.0041029071      2.4560626   0.0034563727      3.3661308   0.0049845647
             90      2.8051965   0.0040589874      2.3974177   0.0034273754      3.2935622   0.0049714752
            100      2.6983625   0.0039841135      2.3031624    0.003351894      3.1732215   0.0048563531
            110      2.5594365   0.0038878239      2.1822882   0.0032631329      3.0136559   0.0047382133
            120      2.3874632   0.0037636194      2.0332393   0.0031559413       2.815154   0.0045997661
            130      2.2117022   0.0036281192      1.8813283   0.0030377082      2.6115196   0.0044320197
            140      2.0325831   0.0034821805      1.7268099   0.0029123794      2.4037089   0.0042636773
            150      1.8579278   0.0033370403      1.5764711   0.0027861414      2.2003989   0.0040893515
            160      1.6909231   0.0031898135      1.4338719   0.0027152199      2.0038199   0.0040284883
            170      1.5332594    0.003039689      1.2983403    0.002534696      1.8201454   0.0037383062
            180      1.3904606   0.0028982705      1.1755885   0.0024242227      1.6535871   0.0036049902
            190       1.251537   0.0027562011      1.0573758   0.0022933331      1.4895881   0.0034004333
            200      1.1278473   0.0026185244     0.95158374   0.0021746992      1.3444893   0.0032291217
            210      1.0159711   0.0024885529     0.85646947   0.0020657475      1.2122789   0.0030766089
            220     0.91815743   0.0023634818      0.7732736   0.0019669263      1.0967491   0.0029420742
            230     0.82108832   0.0022419259     0.69059459   0.0018554324     0.98240808   0.0027740347
            240     0.73540705   0.0021241629     0.61832365   0.0017631728     0.88009092   0.0026494435
            250     0.66527316   0.0020228905     0.55865645   0.0016714208     0.79739268   0.0025088621
            260      0.5943432   0.0019138935      0.4985892   0.0015805974     0.71312547   0.0023807993
            270     0.53880609   0.0018223927     0.45173707   0.0015034378     0.64689363   0.0022685666
            280     0.48168039   0.0017251651      0.4037791   0.0014241794     0.57830522   0.0021543808
            290     0.43573766   0.0016412145     0.36480465    0.001352009     0.52398905   0.0020468546
            300     0.39253689   0.0015606589      0.3284715   0.0012845173     0.47224499   0.0019491723
            310     0.35613661   0.0014814271     0.29770183   0.0012202819     0.42898427   0.0018538164
            320     0.31848905   0.0014045462     0.26577579   0.0011535361     0.38447402   0.0017554552
            330     0.28825996   0.0013372748     0.24045553   0.0010978515     0.34814438   0.0016715014
            340      0.2606664   0.0012700739      0.2174223   0.0010421714     0.31475666   0.0015898773
            350     0.23593582    0.001209946     0.19662564   0.0009936676     0.28518051   0.0015234351
            360     0.21479166   0.0011588059     0.17920082  0.00095189618     0.25923485   0.0014588179
            370     0.19501091   0.0010969608     0.16231514  0.00089873306     0.23610496   0.0013745092
            380     0.17498261   0.0010442624     0.14572426  0.00085486121     0.21166383   0.0013124796
            390     0.16006919   0.0009982621     0.13319953  0.00081756099     0.19383113   0.0012546766
            400     0.14543102  0.00095372511     0.12093796  0.00077971904     0.17622831    0.001201334
            410     0.13090978  0.00090443055       0.108828  0.00074091755     0.15866774   0.0011418187
            420     0.11951113  0.00086433459    0.099242555  0.00070589669     0.14505565   0.0010910648
            430     0.10944458  0.00082592482    0.090830213  0.00067489924     0.13294569   0.0010399964
            440    0.098435426  0.00078741682     0.08176588  0.00064236221     0.11939066  0.00099371158
            450    0.090506184  0.00075227194    0.075201745   0.0006172973     0.10972458  0.00096371827
            460    0.082151007   0.0007182325    0.068248528  0.00058585317    0.099612854   0.0009057456
            470    0.074958519  0.00068639452    0.062091559  0.00055874664    0.091263926  0.00086595925
            480    0.070011201  0.00066290462    0.057942666  0.00053921644    0.085308194  0.00083613392
            490    0.062330332  0.00062367007    0.051597925   0.0005074985    0.075902842  0.00078572513
            500    0.056956747  0.00059969751    0.047198878  0.00048788679    0.069270677  0.00075638578
            510    0.052481881  0.00057977368    0.043588901  0.00047236115    0.063653357  0.00073266191
            520    0.048117863  0.00055117288    0.039842767  0.00044760491    0.058586075  0.00069894345
            530    0.044814618  0.00053139823    0.037110199    0.000431951    0.054563455  0.00067281222
            540    0.040453999  0.00050263448    0.033348985  0.00040720191    0.049524768  0.00063691601
            550    0.036999138    0.000482756    0.030615289  0.00039208944     0.04508242  0.00061000665
            560    0.033624309   0.0004596392    0.028065762  0.00049288084    0.040545527  0.00080259304
            570     0.03201849  0.00044741321    0.026448634  0.00036287097    0.039098796  0.00057035496
            580    0.028680308  0.00042487929    0.023748302  0.00034545351    0.034903027  0.00053883997
            590    0.026434738   0.0004102723    0.021929724  0.00033386137    0.032092491  0.00052458623
            600    0.023729943  0.00038867322    0.019628371  0.00031539298    0.028911887  0.00049520387
            610    0.021641341  0.00037321906    0.017894637  0.00030244286    0.026391284  0.00047230001
            620    0.020572826   0.0003608129    0.017042466  0.00029287498    0.025025894  0.00045860554
            630    0.018372687  0.00034608211    0.015271896  0.00028879949     0.02222688  0.00047322201
            640    0.017202363  0.00033387764    0.014242715  0.00027073526    0.020930771   0.0004258929
            650    0.015823143  0.00031994426    0.013226068  0.00028683715    0.019019055  0.00045414475
            660    0.014681691  0.00030884801    0.012199589  0.00025223706    0.017779138   0.0003978482
            670    0.013156497  0.00029254653    0.010900415   0.0002367446    0.016000878  0.00037163333
            680     0.01279104  0.00028510488    0.010578717   0.0002314207    0.015586396  0.00036503431
            690    0.011812968  0.00027389322   0.0097750615  0.00022206375    0.014375963  0.00034725668
            700    0.010535871  0.00026395421   0.0087425283  0.00021391391    0.012789616  0.00033539671
            710   0.0098724047  0.00025420083   0.0081749419  0.00020557238    0.012008932  0.00032289878
            720   0.0094056838  0.00024715833   0.0077621332  0.00019905149    0.011488495  0.00031624271
            730   0.0084464672   0.0002335209   0.0069829471  0.00018957359     0.01029238  0.00029769948
            740   0.0079857336  0.00022758654   0.0065911721  0.00018359331   0.0097570942  0.00029009644
            750   0.0075388138  0.00022278607   0.0062125015   0.0001790801   0.0092252589  0.00028553992
            760   0.0065833016   0.0002081357   0.0054697858  0.00016855542   0.0079751289  0.00026440899
            770   0.0063334848  0.00020043887   0.0052315027  0.00016258278   0.0077291207    0.000253406
            780   0.0056626396  0.00019628378   0.0047296417   0.0001596686    0.006809729  0.00025100027
            790   0.0051198504  0.00018426189   0.0042486017  0.00014892733    0.006210949  0.00023497423
            800   0.0051198504  0.00018426189   0.0042486017  0.00014892733    0.006210949  0.00023497423
