#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.42387921   0.0015811726     0.36375685   0.0013407957     0.49486487   0.0019031853
             10      1.2419183   0.0026964099       1.065417   0.0022839826      1.4506399   0.0032463207
             20      1.9690476   0.0033848844      1.6888614   0.0028646306      2.3003752   0.0040806012
             30       2.560921   0.0038477866      2.1950149   0.0032528045      2.9948913   0.0046412587
             40      2.9997419   0.0041444977      2.5701794   0.0035038155      3.5095689   0.0050029421
             50      3.2655751   0.0043265204      2.7954922   0.0036619427      3.8250885   0.0052602203
             60      3.3866271   0.0044007494       2.896498   0.0037131021      3.9715922   0.0053295856
             70       3.383058   0.0044074311      2.8912886   0.0037191383      3.9710895   0.0053615493
             80      3.2776976   0.0043483327       2.798329   0.0036613618      3.8526243   0.0052890622
             90      3.0974808   0.0042422593      2.6418541    0.003564301      3.6452951   0.0051612751
            100      2.8784206    0.004101522      2.4530094   0.0034566701      3.3910417    0.005035707
            110      2.6368646   0.0039444575      2.2446582   0.0033098717      3.1108279   0.0048247849
            120      2.3911004   0.0037708697      2.0332293   0.0031585719      2.8247303    0.004623579
            130      2.1433002   0.0035805088      1.8205437   0.0029933807      2.5352245   0.0043916587
            140      1.9124668   0.0033988202       1.622769   0.0028362249      2.2652642     0.00417112
            150      1.6977127   0.0032108543      1.4395995   0.0026789525      2.0122256   0.0039545819
            160      1.5037469   0.0030299396      1.2731034     0.00252412       1.785856   0.0037396377
            170      1.3201029   0.0028478637      1.1164486   0.0023736626      1.5697804   0.0035295369
            180       1.167479   0.0026852812     0.98578203   0.0022291648      1.3910621   0.0033195255
            190      1.0237907   0.0025236611     0.86470646   0.0021592842      1.2192028   0.0032645841
            200     0.89933507   0.0023721471     0.75793117    0.001962554      1.0739548   0.0029412752
            210     0.78820579    0.002226585     0.66390407   0.0018421546     0.94176036   0.0027708859
            220     0.69650962    0.002093649     0.58571336   0.0017283337     0.83379926   0.0026040559
            230     0.61642967    0.001971837     0.51733574   0.0016243789      0.7397651   0.0024564764
            240     0.54036297    0.001854391     0.45348134   0.0015305783     0.64836981   0.0023290222
            250     0.47373414   0.0017401664     0.39730382   0.0014307458     0.56887069   0.0021776722
            260     0.42338694   0.0016435891     0.35451694   0.0013495937     0.50937006   0.0020562399
            270     0.36925271   0.0015393783     0.30920029   0.0013041481     0.44408666   0.0020144685
            280     0.33244223   0.0014592006     0.27785556   0.0011966151     0.40078981     0.00183515
            290     0.28924755   0.0013700733     0.24167728   0.0011210514     0.34879176    0.001724173
            300     0.26012618   0.0012959633     0.21711129   0.0010602557     0.31403021   0.0016340065
            310     0.22974108     0.00122134     0.19139973  0.00099686892     0.27797418   0.0015419595
            320     0.20343153   0.0011493544      0.1693788  0.00093853091     0.24628384   0.0014548953
            330     0.18260919   0.0010893192     0.15173959  0.00088653429     0.22164838   0.0013761234
            340     0.16027183   0.0010266975     0.13325354  0.00083757926     0.19431403   0.0013149838
            350     0.14596909  0.00097565168      0.1210149  0.00079293744     0.17765416   0.0012387675
            360     0.12787864  0.00091582501     0.10584763  0.00074213077     0.15594843   0.0011615411
            370     0.11419721  0.00086600083     0.09461668  0.00070329335     0.13907016   0.0011063112
            380     0.10345644  0.00082454111    0.085644696  0.00066736838     0.12610924   0.0010492572
            390    0.091637082  0.00078017577    0.075750691  0.00063114047     0.11189476  0.00099711003
            400    0.084373708  0.00074508701    0.069690377  0.00060354834     0.10311094  0.00095010967
            410    0.075046574  0.00070579332    0.062064786  0.00057097491    0.091539245  0.00090410102
            420    0.068079816  0.00066981181    0.056124309  0.00053985795    0.083372685  0.00085824736
            430    0.061259621  0.00063756999    0.050400816  0.00051254861    0.075230779  0.00081570971
            440    0.054866733  0.00060527533    0.045203376  0.00048968057    0.067229192  0.00078306796
            450    0.049991052  0.00057580913    0.041093668  0.00046311457    0.061457128  0.00073893259
            460    0.044794305  0.00054850443    0.036789875  0.00043994907    0.055094023  0.00070499225
            470    0.040543287  0.00052405662    0.033354146  0.00042046425    0.049761316  0.00067739541
            480    0.036269801    0.000493786    0.029763155  0.00039532408    0.044663411  0.00063533745
            490    0.033412281  0.00047319264     0.02739889  0.00037928606    0.041179191   0.0006103945
            500    0.029675259  0.00044637829     0.02431074  0.00035702944    0.036609802  0.00057606505
            510    0.027609863  0.00043256548    0.022571545  0.00034610892    0.034153291  0.00056462386
            520    0.024458375  0.00040629284    0.020040512  0.00032462011    0.030168668   0.0005252843
            530    0.022558824  0.00038933031    0.018411311   0.0003105144    0.027963762   0.0005023656
            540    0.020854106  0.00037488603    0.017077933  0.00029979294    0.025731906   0.0004855288
            550     0.01800844  0.00035070132     0.01469645  0.00027933017    0.022313189   0.0004543619
            560    0.016925606  0.00033721055    0.013996995  0.00030123382    0.020641418  0.00049206717
            570    0.015066129  0.00032245031    0.012343065  0.00025712188    0.018590801  0.00041805079
            580    0.014182456  0.00030900029    0.011531277  0.00024519578    0.017654604  0.00040279617
            590    0.013111898  0.00029627755     0.01063067  0.00023463819    0.016380001  0.00038843444
            600    0.011530197  0.00028255044   0.0094219991  0.00022488033     0.01426648  0.00036894132
            610    0.010879748  0.00027086764   0.0088655358  0.00021528515    0.013508495  0.00035186496
            620   0.0096805251  0.00026165595   0.0079032664  0.00020749869    0.011993438  0.00034329043
            630   0.0087398006  0.00025023138   0.0071101507  0.00019752537    0.010867215  0.00032719937
            640   0.0083781523  0.00024075391   0.0068054327  0.00019048933     0.01044137  0.00031400703
            650   0.0075194181  0.00023007686   0.0061138978  0.00018184837   0.0093489786   0.0003016218
