#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       8.898162    0.049298919      7.2109215    0.039878415       11.12333    0.062706815
           -3.8      11.141779    0.055032241      9.0483313    0.044638012      13.896381    0.069905447
           -3.6      13.878123    0.061335184      11.291796    0.049824581      17.277245    0.077500342
           -3.4      17.312999     0.06842019      14.130418    0.055778591      21.480244    0.086182676
           -3.2      21.505989    0.076124361      17.600184     0.06223894      26.603547    0.095732813
             -3      26.583878     0.08460861      21.829339    0.069382051      32.758692      0.1059688
           -2.8      32.412733    0.093319805      26.670163    0.076711303      39.852144     0.11664235
           -2.6      39.564417     0.10303764      32.662806    0.085004635      48.457955     0.12849084
           -2.4      47.850174     0.11327825      39.633051    0.093949023      58.384984     0.14123184
           -2.2      57.438175     0.12400008      47.713538     0.10279928      69.842366     0.15321446
             -2      68.160881     0.13512732       56.80875     0.11236149      82.558752     0.16671657
           -1.8      79.959393     0.14625878      66.901973     0.12500103      96.400015     0.18618927
           -1.6      92.774604     0.15760927      77.874219     0.13190625      111.42545     0.19324328
           -1.4       104.9035       0.167634      88.414617     0.14119073      125.37279     0.20563412
           -1.2      117.07025      0.1775034      99.029902     0.14952574      139.28503     0.21610967
             -1        128.043      0.1868356       108.7704     0.15783437      151.55291     0.22701542
           -0.8      136.76432     0.19322348      116.61019     0.16434102      161.11525     0.23503254
           -0.6      142.98377     0.19818602      122.38271     0.16864716      167.61736     0.23994306
           -0.4      145.80597     0.20155903      125.19568       0.171331      170.21902     0.24226143
           -0.2      144.82694      0.2027057      124.67997     0.17244367      168.49087      0.2436385
              0      140.41442     0.20212181      121.20822     0.17173781      162.76462     0.24286183
            0.2      133.05227     0.19946332      115.03633     0.16934014      153.88211      0.2404436
            0.4      123.75873     0.19523446      107.05687     0.16521047       143.0207     0.23580545
            0.6      112.56925     0.18915815      97.384289     0.15950812      130.05515     0.22950529
            0.8      100.59045     0.18148384      86.901866     0.15239799       116.3978     0.22106142
              1      88.253181      0.1723629      76.114474     0.14414141      102.32645     0.21082449
            1.2      76.163596     0.16240125      65.570262     0.13531515      88.481186     0.19980931
            1.4      65.342007     0.15195257      56.098699      0.1261989      76.166504     0.18799607
            1.6      55.050876      0.1407622      47.142267     0.11735498      64.358245     0.17732515
            1.8      45.885189     0.12977136      39.156341     0.10690547      53.870109       0.161798
              2      38.340778     0.11918887      32.607193    0.097853319      45.189094     0.14906468
            2.2      31.287357     0.10854501      26.523545    0.088750908      37.019077       0.136121
            2.4      25.855316    0.098930259      21.836061    0.080586213       30.72901     0.12445895
            2.6      21.060449    0.089485321      17.720816    0.072865301      25.139801     0.11349947
            2.8      17.054821    0.080632488      14.294934     0.06529243      20.452153     0.10206308
              3       13.85031    0.072809862      11.566289    0.058758871      16.678519    0.092456611
            3.2      11.103377    0.065379483      9.2512643    0.052666583      13.400398    0.083297594
            3.4      8.9389225    0.058737149      7.4167165    0.047179327      10.841542    0.074963573
            3.6      7.1997083    0.052697088      5.9534927    0.042188332      8.7641441    0.067513767
            3.8      5.7915121    0.046994567      4.7724365    0.037579439      7.0780412    0.060240791
              4      5.7915121    0.046994567      4.7724365    0.037579439      7.0780412    0.060240791
