#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.26475482   0.0089127094     0.20415446   0.0067948709     0.34946438    0.012112513
           -3.8     0.46533203    0.011730693     0.36243627   0.0090777603     0.60638311    0.015630652
           -3.6     0.82551091    0.015517687     0.64839175    0.012123724      1.0655162     0.02058579
           -3.4      1.3587265    0.019772773      1.0721838    0.015498778      1.7451824    0.025997247
           -3.2      2.2349933    0.025369056      1.7786328    0.020021911      2.8440041    0.033183822
             -3      3.5816527    0.031891127      2.8690927    0.025399974      4.5238507    0.041269944
           -2.8      5.7040113    0.040136726      4.5945393     0.03216993       7.163425    0.051618971
           -2.6      8.7978971    0.049842536      7.1283584    0.040171206      10.982589     0.06368631
           -2.4      13.251408    0.061196289      10.819275    0.049675202      16.401416    0.077652273
           -2.2      19.845332     0.07458406      16.295796    0.060968953      24.412801    0.093991568
             -2      28.762618    0.089759333      23.746726    0.073640518      35.172095     0.11239022
           -1.8      41.113364      0.1070117      34.136696    0.088687242      49.966079     0.13387658
           -1.6      58.083704     0.12724222      48.496706     0.10559945      70.144527      0.1574185
           -1.4      79.793428      0.1489006      66.932729     0.12666559        95.8722     0.18870242
           -1.2      107.18815     0.17233468      90.279238     0.14413951      128.17826     0.21157823
             -1      140.13445     0.19669044      118.48745      0.1650413      166.80607      0.2404797
           -0.8      176.44954     0.22048799       149.7009     0.18536378      209.14758     0.26888305
           -0.6      212.61071     0.24169397      180.95136      0.2036359       250.9958     0.29442152
           -0.4      241.01302     0.25842798      205.67935     0.21860845      283.52522     0.31616755
           -0.2      255.33884     0.26646831      218.25487     0.22470368      299.72804     0.32380295
              0      250.03682     0.26605199      213.96059     0.22404354      293.07609      0.3231229
            0.2      227.12727     0.25654294      194.49022     0.21647702      265.97335     0.31397055
            0.4      192.59153     0.24008195      164.93784     0.20153967      225.49104     0.29283714
            0.6      153.77829     0.21807491      131.66973     0.18311439       180.0667     0.26787113
            0.8      116.45458     0.19346101        99.6094     0.16139032      136.50982     0.23729017
              1      85.187931     0.16858025      72.777576     0.14009592      99.968237     0.20782659
            1.2      60.745574     0.14486941      51.810771     0.11991535      71.382561     0.17974939
            1.4      42.406346     0.12297017      36.063495     0.10133975      49.972439     0.15382831
            1.6      29.329449     0.10384442      24.858639    0.084964041      34.672704      0.1302893
            1.8      19.744659    0.086365682      16.653955    0.070204999      23.461168     0.10904571
              2      13.248015    0.071459505      11.111667    0.057689424      15.832968    0.090834417
            2.2      8.7495507    0.058606803      7.3073613    0.047069619      10.498481     0.07495387
            2.4      5.6187975    0.047663206      4.6655936    0.038051413      6.7812765     0.06166813
            2.6      3.6291671    0.038434727      2.9896772    0.030395031      4.4191998    0.049927605
            2.8      2.2358985    0.030250373        1.82842    0.023827752      2.7439764    0.039699984
              3      1.4060642    0.024090562       1.140908    0.018828019      1.7402131    0.031859805
            3.2     0.82983394    0.018938397     0.66779184    0.014629633      1.0369934    0.025220187
            3.4     0.48113817    0.014277666     0.38544749    0.011013694     0.60378964     0.01909995
            3.6     0.27474092    0.011185855     0.21805436   0.0085236326      0.3485642    0.015214628
            3.8     0.15126097    0.008147732     0.11831372   0.0061470268     0.19524306    0.011110976
              4     0.15126097    0.008147732     0.11831372   0.0061470268     0.19524306    0.011110976
