#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20278989   0.0010965602     0.17026744  0.00091196036     0.24487097    0.001352159
             10     0.59340185   0.0018771785     0.49893832   0.0015618867     0.71527407   0.0023155444
             20     0.96922838   0.0023920792     0.81453951   0.0019896617      1.1688565   0.0029504657
             30      1.3160812   0.0027844437      1.1069532   0.0023174813      1.5851645   0.0034356584
             40      1.6182161   0.0030763973      1.3608957   0.0025596493      1.9490201   0.0037916698
             50       1.885218   0.0033201166      1.5864538   0.0027630767      2.2679921   0.0040909887
             60      2.0962236   0.0034979552       1.765199    0.002911876      2.5188763   0.0043061335
             70      2.2595016    0.003630523      1.9049382   0.0030280046      2.7099141   0.0044751633
             80      2.3637171   0.0037106777      1.9950245   0.0031367445      2.8299003   0.0046467652
             90      2.4323816   0.0037646247      2.0531315   0.0031386766      2.9103256   0.0046210939
            100       2.444147   0.0037989088      2.0657943   0.0031663247      2.9181121   0.0046633798
            110      2.4273624   0.0037672024      2.0526122   0.0031444392      2.8947974   0.0046169472
            120      2.3745576   0.0037330251      2.0107878   0.0031199244      2.8253957   0.0045735238
            130      2.2909107   0.0036727104      1.9418993   0.0030694319      2.7210171   0.0044899141
            140      2.1926039   0.0036030458      1.8605804   0.0030131917      2.5991596   0.0044030714
            150      2.0871685    0.003510974      1.7727004    0.002940189      2.4700936   0.0042846008
            160      1.9562421   0.0034084402      1.6635379   0.0028755675       2.310198   0.0042159914
            170      1.8345655   0.0033054214       1.561536   0.0027748409      2.1628523   0.0040331699
            180      1.7031458   0.0031914059      1.4507061   0.0026766384      2.0048859   0.0038843696
            190      1.5711175   0.0030717817      1.3393102   0.0025764954      1.8468175   0.0037342252
            200      1.4454925   0.0029543407      1.2337005   0.0024796625       1.695619   0.0035957703
            210      1.3276779   0.0028350617      1.1349639   0.0024043696      1.5533133   0.0034909647
            220      1.2116259    0.002716496      1.0360597   0.0022824216      1.4163269   0.0032984409
            230      1.1066351   0.0025991566     0.94696596     0.00218485      1.2917545   0.0031543228
            240      1.0056363   0.0024799365     0.86110695   0.0020859022      1.1723291   0.0030108571
            250     0.91174353   0.0023672421     0.78138011     0.00199313      1.0611933   0.0028780541
            260     0.82916822   0.0022576103     0.71115194   0.0019006312     0.96361774   0.0027422044
            270     0.75024571   0.0021534339     0.64413004    0.001814843     0.87035737   0.0026180649
            280     0.67528532   0.0020488351     0.58007169   0.0017254029     0.78248527   0.0024888613
            290     0.60910167    0.001949195     0.52392728   0.0016422587     0.70428512   0.0023671792
            300     0.55166929   0.0018603688     0.47483906   0.0015681647      0.6370156   0.0022620421
            310     0.49531865    0.001766134     0.42672884   0.0014921424     0.57097402   0.0021584306
            320      0.4475951   0.0016816213     0.38622148   0.0014424213     0.51459261   0.0021199958
            330     0.40340483   0.0015979128     0.34830719   0.0013535394     0.46321542    0.001961107
            340     0.36454373   0.0015219478      0.3147176    0.001284662     0.41854181   0.0018557862
            350     0.32699928   0.0014462098     0.28263574   0.0012360995      0.3747107   0.0018060701
            360     0.29708494   0.0013793685     0.25662915   0.0011654921     0.34061524    0.001689078
