# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.0529388   0.0055246566      3.8126655   0.0048505149      4.1519479   0.0065105458
             10      6.1869344   0.0061487145      5.6350292   0.0053940541      6.6128916   0.0071625176
             20       5.554033   0.0056619081      5.0003214   0.0049672329      6.0214215   0.0065617125
             30      4.6319476   0.0051358941      4.1500201   0.0045061833      5.0506308   0.0059411957
             40      3.8370597   0.0046562865      3.4287811   0.0040961091      4.1965251   0.0054023099
             50      3.2112733   0.0042573219      2.8635632    0.003737562      3.5212386   0.0049098895
             60      2.7019678   0.0039032849      2.4058801   0.0034465048      2.9678269   0.0045805994
             70      2.2974604   0.0035996795       2.042859   0.0031810267      2.5278033   0.0042246161
             80       1.977518   0.0033375234      1.7558474   0.0029402726      2.1798777   0.0038850844
             90      1.7068314   0.0031036579      1.5145443    0.002718579      1.8828769   0.0035699077
            100      1.4919877   0.0029008064      1.3226483   0.0025416798      1.6480251   0.0033377754
            110      1.3047541   0.0027148955      1.1557745     0.00237986      1.4426539   0.0031352352
            120      1.1595782   0.0025574246      1.0260843   0.0022510427      1.2841162   0.0029756661
            130       1.029463    0.002410821      0.9108708   0.0021111657      1.1399537   0.0027764234
            140     0.91743952   0.0022751798      0.8116065   0.0019932062      1.0160901   0.0026230915
            150     0.82445682   0.0021564244     0.72834975    0.001887353     0.91496997   0.0024846187
            160     0.73952401   0.0020444573     0.65338785   0.0017874824     0.82046734   0.0023523548
            170     0.66794125   0.0019423806     0.58989503   0.0016980477     0.74151313   0.0022326573
            180     0.60902511   0.0018535453     0.53740868   0.0016203173     0.67688358   0.0021301674
            190     0.54887293    0.001764123     0.48438104   0.0015421344     0.60996991   0.0020359507
            200     0.50385227   0.0016875415     0.44461012    0.001475285     0.56004623   0.0019454132
            210     0.45512795   0.0016092556     0.40144993   0.0014054876     0.50617863    0.001859698
            220     0.41906963    0.001541205      0.3689626   0.0013428154     0.46736919   0.0017739153
            230     0.38106807   0.0014703023     0.33591821   0.0012843808     0.42412909   0.0016971717
            240     0.35245256    0.001413254      0.3106379   0.0012334296     0.39243067   0.0016292789
            250      0.3229325   0.0013569045     0.28465895   0.0011841648      0.3594832   0.0015661266
            260     0.29651665    0.001298508     0.26137632   0.0011326416     0.33003256   0.0014999347
            270     0.27329391   0.0012451566     0.24060308   0.0010853939     0.30482391    0.001435857
            280     0.25267081   0.0012007531     0.22242978   0.0010478989     0.28179893   0.0013937845
            290     0.23124951   0.0011475168     0.20356802  0.00099943548     0.25792712   0.0013237382
            300     0.21455961   0.0011055852     0.18896941  0.00096354216     0.23915342   0.0012746223
            310     0.19815923   0.0010642362     0.17456008  0.00092784303     0.22080323   0.0012346851
            320     0.18397091   0.0010267792     0.16201176  0.00089382529     0.20514075   0.0011852318
            330     0.17071984  0.00098809815     0.15022461  0.00085995429     0.19054444    0.001139595
            340      0.1579139  0.00095073258     0.13908073  0.00082916743     0.17596569   0.0011007058
            350     0.14469333  0.00090944045     0.12739713  0.00079253018     0.16136336    0.001049909
            360     0.13553749  0.00088233122     0.11923142  0.00076794023       0.151357   0.0010218495
            370      0.1269228  0.00085175539      0.1117259  0.00074189943     0.14155432  0.00098372219
            380     0.11722737  0.00082066594     0.10312807  0.00071495689     0.13089625  0.00095475879
            390     0.10901494  0.00079122005    0.095995768  0.00069122545     0.12160714  0.00092533276
