#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20140856   0.0010960916     0.17902279  0.00095997732     0.22399678    0.001270794
             10     0.59578551   0.0018805237     0.52936583   0.0016442234     0.66281638   0.0021768434
             20     0.97075724   0.0023963326     0.86248285   0.0020938865      1.0797211   0.0027707329
             30      1.3237444   0.0027905115      1.1768106   0.0024390286      1.4708345   0.0032245864
             40      1.6301196   0.0030922195      1.4500945   0.0027042162        1.80899   0.0035786366
             50      1.8931399   0.0033256183      1.6841272   0.0029071848       2.099825   0.0038410663
             60      2.1016267   0.0035018174      1.8710265   0.0030716309      2.3275972    0.004069733
             70      2.2520621   0.0036225111      2.0056715   0.0031748675      2.4916401   0.0041967852
             80      2.3786801   0.0037318686       2.119536    0.003262714      2.6283338   0.0043129193
             90      2.4297158   0.0037629413      2.1654796   0.0032914719      2.6822899    0.004341127
            100      2.4528326   0.0037819619      2.1876038   0.0033099905      2.7035277   0.0043612354
            110      2.4195189   0.0037639977      2.1598876   0.0033193714      2.6613871   0.0044324741
            120      2.3781529    0.003733747      2.1242089   0.0032700577      2.6121809   0.0042997259
            130      2.2907353   0.0036684663      2.0466853   0.0032260422      2.5135899   0.0042649028
            140      2.1982636   0.0035993936      1.9665333   0.0031615477      2.4060529   0.0041594422
            150      2.0833705   0.0035096306      1.8646852     0.00308592      2.2772612   0.0040615548
            160      1.9568169   0.0034177226      1.7522784   0.0029953478      2.1360268   0.0039333074
            170      1.8330368   0.0033163734      1.6422292   0.0029081185      1.9982589   0.0038204751
            180      1.7015395   0.0031885067      1.5257221   0.0027987536      1.8514158   0.0036627145
            190      1.5756588   0.0030734505      1.4136706   0.0027004704      1.7117821   0.0035387992
            200       1.437262   0.0029445232      1.2908237   0.0025864733      1.5581188   0.0033836407
            210      1.3213042   0.0028256704      1.1874478   0.0024848612      1.4301588   0.0032531413
            220      1.2050327   0.0027040478      1.0839683   0.0023846773      1.3017159   0.0031213637
            230      1.0951369   0.0025831241     0.98543598   0.0022723606      1.1816771    0.002974578
            240     0.99560288   0.0024689085     0.89716585   0.0021801235      1.0713913   0.0028573314
            250     0.90416804   0.0023571476     0.81479036   0.0020722404     0.97244158   0.0027135678
            260     0.81709666   0.0022454893     0.73724091   0.0019792328     0.87663364   0.0025943685
            270     0.74205348   0.0021441678      0.6693917   0.0018844658     0.79596665   0.0024679076
            280     0.67014323     0.00204002     0.60562453   0.0017978855     0.71640903   0.0023551319
            290     0.60124898   0.0019401813     0.54418729   0.0017181727     0.64083276   0.0022717097
            300     0.54062271   0.0018443995     0.48939285   0.0016232004     0.57586007   0.0021314176
            310     0.48862446   0.0017543324      0.4424916   0.0015459892     0.51983738   0.0020340793
            320     0.44262855   0.0016720319     0.40085795   0.0014712864     0.47074753   0.0019373366
            330     0.39819496    0.001591034     0.36105452   0.0014022206     0.42245419   0.0018487455
            340      0.3566841   0.0015083143     0.32367098   0.0013289982     0.37784911    0.001750133
            350     0.32200394    0.001436221     0.29238663   0.0012633188     0.34048794   0.0016672088
            360     0.28855605   0.0013600664     0.26169813   0.0011933908     0.30568077   0.0015732091
            370     0.25839388   0.0012921479     0.23526897   0.0011368347     0.27180269   0.0015066462
            380     0.23455705   0.0012327848     0.21398338   0.0011153393     0.24583201    0.001526164
            390     0.21051474   0.0011703628     0.19168999   0.0010293871      0.2211529   0.0013689759
            400     0.19106912   0.0011180227     0.17407197  0.00098161368     0.20059786   0.0013064931
            410     0.17235752   0.0010626305     0.15710487  0.00093264458     0.18075757   0.0012426774
            420     0.15367619   0.0010083387     0.14017953   0.0008832708     0.16084023   0.0011768305
            430     0.13969526   0.0009611351     0.12748572  0.00084373887     0.14605128   0.0011296284
            440     0.12570164   0.0009143093     0.11498179  0.00080211449     0.13090041   0.0010746676
            450     0.11338986   0.0008727468     0.10373812  0.00076707556     0.11798083   0.0010298401
            460     0.10335964  0.00083480489    0.095335681  0.00082415051     0.10629528   0.0010381592
            470    0.091508913  0.00078979167    0.084081685  0.00069790241    0.094501707  0.00090124906
            480    0.084611083  0.00075761735    0.077671374  0.00066447285    0.087477387  0.00086082583
            490    0.076142778  0.00072020025    0.069913802  0.00063100401    0.078672213  0.00085443207
            500    0.070552022   0.0006889833    0.064861745  0.00061634923    0.072839219  0.00079349782
            510    0.062752571  0.00065935525     0.05791371  0.00057997669    0.064409337  0.00074485037
            520    0.057418579  0.00062783443    0.052778406  0.00055049732    0.059280006  0.00070862303
            530    0.051278935  0.00060038869    0.047288623   0.0005250755    0.052678981  0.00068176357
            540    0.046459922  0.00056962987    0.042687861  0.00049651427      0.0479091  0.00064419635
            550    0.042530184  0.00054522439    0.039183321  0.00048196907    0.043782881  0.00062446531
            560    0.038613462   0.0005256906    0.035529496  0.00045913325    0.039757002  0.00059790576
            570    0.035705728  0.00050219867    0.032884669  0.00043629451    0.036754403  0.00056909161
            580    0.032472386  0.00048135952    0.030073181  0.00043573664    0.033237491  0.00056462651
            590    0.029490028  0.00046021012    0.027253697   0.0004002498    0.030214682   0.0005258626
            600    0.027413427  0.00044302651    0.025329436  0.00038553126    0.028113157  0.00050307599
            610    0.023984319  0.00041963694    0.022327748  0.00037624668    0.024403526  0.00048744823
            620    0.022613476  0.00040140153    0.020994774  0.00035270489    0.023055883   0.0004573552
            630      0.0207232  0.00038605428    0.019111382  0.00033501998    0.021279762  0.00043706024
            640    0.019329701  0.00037325683     0.01778729  0.00032257327    0.019881338  0.00042482888
            650    0.016935279  0.00035404146    0.015741515  0.00030589178    0.017250578  0.00040374763
            660    0.015751915  0.00034034077    0.014587235  0.00029458326    0.016080835  0.00038635392
            670    0.014993045  0.00032625255     0.01380772  0.00028333544    0.015420989   0.0003676959
            680    0.013491852  0.00031501594    0.012507021  0.00027388343    0.013756225  0.00035769501
            690    0.012013754  0.00030031786    0.011138337  0.00025821066    0.012254868  0.00034611844
            700    0.010815354  0.00028655888    0.010090635  0.00024643103    0.010974912  0.00030241898
            710    0.010084036    0.000277599   0.0094395941  0.00023873637    0.010206245  0.00029273458
            720   0.0093952664  0.00026733368   0.0087688251  0.00023040949   0.0095322881  0.00028177487
            730   0.0084230757   0.0002561265   0.0079182828  0.00022103064   0.0085211115  0.00027081456
            740    0.007966171  0.00024716964   0.0074786676  0.00021401929    0.008058595  0.00026158978
            750   0.0073746801  0.00023466165   0.0068792093  0.00020307737   0.0074860834   0.0002468276
            760   0.0064514142  0.00022766935   0.0060033699  0.00019381497   0.0065552497  0.00024086078
            770   0.0058201891  0.00021387042   0.0054627306  0.00018500937   0.0058964386  0.00022567414
            780    0.005602925  0.00021094033   0.0051970179  0.00017980554   0.0057107888  0.00022342705
            790   0.0052744613  0.00020444741   0.0050089309  0.00017765087   0.0052922874  0.00021650384
            800   0.0052744613  0.00020444741   0.0050089309  0.00017765087   0.0052922874  0.00021650384
