#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20076925   0.0010923536     0.17853884  0.00095705604     0.22308641    0.001263574
             10      0.5941278     0.00187469     0.52779035   0.0016389609     0.66113073   0.0021659742
             20     0.96779594   0.0023903579     0.85982992   0.0020890064      1.0765641   0.0027633569
             30      1.3101964   0.0027761398      1.1647019   0.0024275558      1.4559017   0.0032117625
             40      1.6118832   0.0030746291      1.4335843   0.0026888131      1.7894176   0.0035564254
             50      1.8843017   0.0033171498      1.6759058   0.0029006482      2.0907821   0.0038354024
             60      2.0918628   0.0034932743      1.8615389   0.0030571114       2.318187   0.0040409318
             70      2.2560054     0.00362368      2.0094789   0.0031778636      2.4955525   0.0042054282
             80      2.3575685   0.0037062784      2.1003033   0.0032448047      2.6058764   0.0042861644
             90      2.4307818   0.0037621807      2.1663406    0.003291115      2.6838506    0.004337165
            100      2.4399848   0.0037860739      2.1766575   0.0033105329      2.6885064   0.0043656944
            110      2.4242016   0.0037712737      2.1633203   0.0033013741      2.6680413   0.0043579698
            120      2.3708137   0.0037290347      2.1170333   0.0032665891      2.6053266   0.0042992081
            130      2.2908576   0.0036694147      2.0470308    0.003213153      2.5133545    0.004219518
            140      2.1846402   0.0035990743       1.954459   0.0031572048      2.3909852   0.0041588637
            150      2.0792057   0.0035059461      1.8601926   0.0030722565      2.2739378   0.0040296447
            160      1.9556344   0.0034070613      1.7514583   0.0029898166      2.1343103   0.0039185747
            170      1.8323059   0.0033026761      1.6416232   0.0028987697      1.9973245   0.0037999399
            180      1.7000231   0.0031881544      1.5244383   0.0027987403      1.8494917   0.0036650781
            190      1.5743551   0.0030736141      1.4128965   0.0026989964      1.7098548   0.0035339694
            200      1.4440938   0.0029525346      1.2968474   0.0025972962      1.5657676   0.0034008544
            210      1.3248706   0.0028325498      1.1904019   0.0024868589      1.4345836   0.0032543679
            220      1.2141194   0.0027149177      1.0916527   0.0023858144      1.3123844   0.0031196994
            230      1.1026746   0.0025945827      0.9924073   0.0022816374      1.1895926   0.0029842898
            240     0.99918258   0.0024723141     0.89959705   0.0021792588      1.0768405   0.0028539062
            250      0.9100128   0.0023660119     0.82012852   0.0020821158      0.9786481   0.0027264764
            260     0.82066006   0.0022479442     0.73984861   0.0019776117      0.8816157   0.0025873631
            270     0.74803713   0.0021516933     0.67533928   0.0018989296     0.80139194   0.0025025077
            280     0.67090993    0.002040928     0.60623081   0.0018075452     0.71751329   0.0023752268
            290     0.60603495   0.0019460332     0.54805474   0.0017133336     0.64696644   0.0022475533
            300      0.5463186   0.0018500088     0.49456299   0.0016491051     0.58185226   0.0021921568
            310      0.4946929   0.0017624331      0.4478836   0.0015580631     0.52660691   0.0020527029
            320     0.44422179   0.0016736841     0.40264681   0.0014788293     0.47179576   0.0019470956
            330     0.40023967   0.0015936087      0.3633081    0.001425411     0.42382561   0.0019141507
            340     0.36269508   0.0015164275     0.32899555   0.0013369705     0.38430487   0.0017633452
            350     0.32279232   0.0014376794      0.2931439   0.0012654952     0.34138078   0.0016693652
            360     0.29071288   0.0013694791     0.26446258   0.0012072496     0.30638558   0.0016048722
            370     0.26328228   0.0013039005     0.23926301   0.0011456901     0.27785814   0.0015153026
            380      0.2373881   0.0012407565     0.21613567   0.0010925622     0.24964192   0.0014502684
            390     0.21161927   0.0011766176     0.19290147   0.0010388799     0.22203895   0.0013882332
            400     0.19250799   0.0011216606     0.17537971   0.0009847864       0.202065   0.0013077746
            410     0.17410323   0.0010719216     0.15908875  0.00094460441     0.18183632   0.0012633184
            420     0.15416253   0.0010113797     0.14071065  0.00088610153       0.161213   0.0011825151
            430     0.14027181  0.00096713292     0.12830477  0.00085105457     0.14610736   0.0011380511
            440      0.1254348  0.00091288629     0.11465547  0.00080087368     0.13075439   0.0010746728
            450     0.11541009  0.00088174974     0.10600665  0.00087087875     0.11927033   0.0011139216
            460     0.10425458  0.00083778015     0.09613958  0.00083453264     0.10733322   0.0010474715
            470    0.094554355   0.0007983818    0.086779848  0.00070537314    0.097862518  0.00090805453
            480    0.085554167   0.0007638909    0.078852943  0.00068756428    0.088087134  0.00087614672
            490    0.077566773  0.00072590875    0.071442797  0.00063942537    0.079849939   0.0008274546
            500    0.069794217  0.00069342607    0.064258054  0.00061082993    0.071958756  0.00079187793
            510    0.062042476  0.00065465442    0.056999599  0.00057178038    0.064058038  0.00074052818
            520    0.057244581  0.00062984997    0.052529944  0.00054883988    0.059153217  0.00074448476
            530    0.052309641   0.0006037038    0.048164252  0.00053145816    0.053820953  0.00069162728
            540     0.04837256  0.00057856665    0.044577519  0.00050753463    0.049767404  0.00065887929
            550    0.044011738  0.00055437325    0.040566387  0.00048797435    0.045290419  0.00063188664
            560    0.040642948  0.00053133827    0.037265391  0.00046197838    0.042016491  0.00060033195
            570    0.035603188  0.00050387014    0.032984541  0.00044578624    0.036369993  0.00058312351
            580    0.033115022   0.0004828768    0.030630575  0.00043437214    0.033976071  0.00056355671
            590    0.030110182  0.00046501623    0.027873469  0.00040546419    0.030822788  0.00053084743
            600    0.027185383  0.00044221669    0.025151007  0.00038516308    0.027804023   0.0005017623
            610    0.025950261  0.00042833318    0.023923177  0.00037199289    0.026681943  0.00048540252
            620    0.022907913  0.00040825168    0.021320391  0.00035825872    0.023286084  0.00046544849
            630    0.020382417  0.00038890028    0.018981374  0.00034159413    0.020713869  0.00040869744
            640    0.019115842    0.000378232    0.017971918  0.00033669735    0.019370027  0.00039769621
            650    0.016084931  0.00035032199    0.015144131  0.00032368209    0.016309518  0.00037141292
            660     0.01613181  0.00034377866    0.014971325  0.00031273488    0.016432073  0.00041658673
            670    0.015116238  0.00033337896    0.013980611  0.00029788709    0.015468496  0.00039357686
            680    0.013373044  0.00031762257    0.012385249  0.00027316238    0.013665882  0.00036193177
            690    0.012248287  0.00030228699    0.011428086  0.00026187708    0.012441508   0.0003185523
            700    0.011070975  0.00029193202     0.01033006  0.00025141221    0.011254297  0.00030748354
            710     0.01083685  0.00028308959    0.010015767  0.00024460912    0.011111078  0.00032399107
            720   0.0096183979    0.000264478   0.0088229756  0.00022716916   0.0099268939  0.00030046226
            730    0.009118461  0.00026672135   0.0085593467   0.0002315987   0.0092610386  0.00028211918
            740   0.0079314923  0.00024632461   0.0073873757  0.00021202458   0.0080530297  0.00027929131
            750   0.0074715684  0.00023984404   0.0070020668  0.00020663504   0.0075831486  0.00025376976
            760    0.006585592  0.00022835642   0.0062670728  0.00019986978    0.006632636  0.00024187274
            770    0.006025969   0.0002206784     0.00563236  0.00018921881   0.0060998211   0.0002526583
            780   0.0054586129  0.00021182177   0.0051741305  0.00018278075   0.0055231937   0.0002234542
            790   0.0056956216  0.00020649835   0.0053058567  0.00018319229   0.0057830341  0.00024022414
            800   0.0056956216  0.00020649835   0.0053058567  0.00018319229   0.0057830341  0.00024022414
