#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4412607    0.036076624      3.9941673    0.031989895      4.8196043    0.040875682
           -3.8       6.463505    0.043476234      5.8220388    0.038610429      6.9986933    0.049147628
           -3.6      9.2409301    0.051870934        8.31132    0.046018842      10.028113    0.058582336
           -3.4      13.082092    0.061573457      11.766208    0.054658146      14.196071    0.069646125
           -3.2      18.059418    0.072200176      16.236224    0.064558446      19.603892    0.083411448
             -3       24.40351    0.083964563      21.961496    0.074734994      26.449885    0.095822468
           -2.8      32.037553    0.095969474      28.818015     0.08558671       34.75733     0.10942747
           -2.6      41.236755     0.10875911       37.07556    0.096522085      44.767579     0.12303698
           -2.4      51.215941     0.12108738      46.070707     0.10744332      55.556078     0.13692335
           -2.2      61.684965      0.1329305      55.518319     0.11786717      66.858689      0.1500509
             -2      72.030511     0.14368717      64.838453     0.12746185      78.057812     0.16285757
           -1.8      81.727284     0.15315761      73.624559     0.13581054      88.440822     0.17349815
           -1.6      90.493747     0.16128732      81.516866     0.14282636      97.923117     0.18270639
           -1.4      97.011919       0.167395      87.430009     0.14819806      104.86954      0.1899844
           -1.2      101.77663     0.17171697      91.740564     0.15208418      109.95313     0.19534681
             -1      104.40248     0.17451793       94.17998     0.15440886      112.63482     0.19886999
           -0.8       105.5207      0.1765687      95.188024     0.15580585      113.80598     0.20116976
           -0.6      105.62148     0.17758458      95.308748     0.15661972      113.83545     0.20303846
           -0.4      105.02614     0.17701404      94.801067     0.15808567      113.11414     0.20935327
           -0.2      104.85236     0.17778276      94.607799     0.15763821      112.99567     0.20772997
              0      104.96903      0.1785239      94.698466      0.1571166      113.14783     0.20557637
            0.2      106.43659     0.18027027      95.952592     0.15875732      114.87637     0.20908667
            0.4      107.62805     0.18181833      96.927392     0.15954301        116.368     0.21051259
            0.6      108.43809     0.18290466      97.550013     0.16044001      117.47724      0.2130052
            0.8      108.29739     0.18320918      97.265884     0.16011176      117.65516     0.21317718
              1      107.26365       0.182458      96.162165     0.15904634      116.89593     0.21265035
            1.2      103.65699     0.17962572      92.744998     0.15614835      113.34173     0.20977943
            1.4      98.136939     0.17468212       87.60539     0.15184745       107.7119     0.20521696
            1.6      90.866964     0.16810752       80.92958     0.14583542      100.10961     0.19784259
            1.8      81.875163     0.15924356      72.707237     0.13827115      90.612841     0.18900551
              2      72.007518     0.14899013      63.719826     0.12872682      80.121288     0.17613776
            2.2      61.585022      0.1373479       54.30386     0.11879741      68.884441     0.16437938
            2.4      51.030821     0.12450809      44.803134     0.10720623      57.444352     0.14846322
            2.6      41.106227     0.11115389      35.957327    0.095607272       46.51983     0.13285329
            2.8      32.361185    0.098202332      28.209281    0.084286468      36.809674     0.11734224
              3      24.664349    0.085446476      21.425652    0.073234403      28.193817     0.10255782
            3.2       18.30458    0.074452996      15.872729    0.063619204        20.9762    0.089928336
            3.4       13.34861    0.062409279      11.540718    0.053577052      15.368095    0.075350012
            3.6      9.5638135    0.052616443       8.242987    0.044960247      11.057582    0.063258614
            3.8       6.549336    0.043524528      5.6269306    0.037097992      7.6031172    0.052510297
              4       6.549336    0.043524528      5.6269306    0.037097992      7.6031172    0.052510297
