#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.018414065  0.00087008273    0.012351978  0.00058321787    0.028508967   0.0013507684
           -3.8    0.033611214   0.0012160146    0.022688371  0.00081890318    0.053841846   0.0028045309
           -3.6    0.062306617   0.0016522488    0.042199148   0.0011161112     0.10019141   0.0036377706
           -3.4     0.10485728   0.0021109512     0.07140129   0.0014347316     0.15953196   0.0032239434
           -3.2     0.17941353   0.0027293007     0.12269203   0.0018660284     0.27161025   0.0041401499
             -3     0.30230511    0.003556286     0.20746583   0.0024403877     0.45576078   0.0053716066
           -2.8     0.50880246   0.0045490878     0.35066122   0.0031360275     0.76323988    0.006833667
           -2.6     0.81750678   0.0057159664     0.56585621   0.0039608696      1.2201695   0.0085353614
           -2.4      1.3113607   0.0071694538     0.91183098   0.0049949457      1.9469256    0.010638039
           -2.2      2.0649547   0.0089266073      1.4413894   0.0062454061      3.0518448    0.013179512
             -2      3.1892734    0.011028762      2.2338731   0.0077491087      4.6942914    0.016201318
           -1.8      4.8005651    0.013463134      3.3745772   0.0094990057      7.0362612    0.019680247
           -1.6      7.0637736    0.016244877      4.9816541    0.011503097      10.314032    0.023644455
           -1.4       10.19885    0.019421806      7.2134407    0.013795153      14.841216    0.028164742
           -1.2      14.254717     0.02284458      10.106625    0.016268043        20.9475    0.047098472
             -1      19.288324     0.02642487      13.703615    0.018858184      28.989374     0.05025393
           -0.8      24.940505    0.029829857      17.750387       0.021324      38.249601    0.057499263
           -0.6      30.667905    0.032846406       21.85436    0.023510629      48.054839    0.065990084
           -0.4      35.554248    0.035120483      25.357178    0.025156922      56.587943    0.074091969
           -0.2       38.35992    0.036349636      27.369113    0.026047427      61.897663    0.073942246
              0      38.359008    0.036347801      27.368726    0.026046249      62.096286    0.073087595
            0.2      35.537979    0.035114858      25.345164    0.025153004      57.050887    0.068314831
            0.4      30.681646    0.032838221      21.863959    0.023503685      48.698991    0.067619097
            0.6       24.93172    0.029834648      17.743525    0.021327874      39.015118    0.057573635
            0.8      19.250097    0.026394149      13.677264    0.018836131       29.55103    0.060359438
              1      14.278001    0.022870824      10.122899    0.016287077      21.709965    0.047379977
            1.2      10.206055    0.019440668      7.2171084    0.013807308      15.330383    0.038889716
            1.4      7.0633063    0.016248325      4.9807711    0.011504309      10.511016    0.035949234
            1.6      4.8028107    0.013469858      3.3758359   0.0095046541      7.1295631    0.029915266
            1.8      3.1936313    0.011026381      2.2375937   0.0077506416      4.7541697    0.024498984
              2      2.0556056   0.0089040546      1.4349433   0.0062316836      3.1352526    0.024563374
            2.2      1.3150148   0.0071589071     0.91440927   0.0049887465      2.0142327    0.022111948
            2.4     0.82189541    0.005714284     0.56930217   0.0039626393      1.2982918     0.01340256
            2.6     0.51216406   0.0045327047     0.35326376   0.0031290352     0.81890657    0.011075256
            2.8     0.30415939   0.0035570507     0.20882696    0.002442419     0.50557744    0.012200666
              3     0.17903835   0.0027462035     0.12245958   0.0018766835     0.29915348   0.0068936861
            3.2     0.10215659   0.0020895774    0.069464508   0.0014195864     0.18026452    0.005188017
            3.4    0.059340928   0.0016045199    0.040239735   0.0010869702    0.091668537    0.010890236
            3.6    0.036944129   0.0012481669     0.02482496  0.00083781358    0.063192345   0.0031935274
            3.8    0.018884236  0.00090668312    0.012660651  0.00060690971    0.031701948   0.0025376811
              4    0.018884236  0.00090668312    0.012660651  0.00060690971    0.031701948   0.0025376811
