#      R_yttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.50620747   0.0058854098     0.35146839   0.0042843526     0.83407003   0.0097915079
            0.2      1.4037556   0.0088516481     0.98545502   0.0064157611      2.0533892    0.012551792
            0.4       2.248158    0.010538692      1.5873062   0.0076152207      3.2706124    0.014990974
            0.6      3.0864629    0.011899095      2.1852734   0.0085790918       4.478389     0.01696548
            0.8      3.8884904    0.013069926      2.7566017   0.0094085815      5.6358173    0.018666102
              1       4.723622    0.014186204      3.3515063    0.010201069      6.8411795     0.02028468
            1.2      5.6879988    0.015394168      4.0373197    0.011058729      8.2356515    0.022036464
            1.4       7.074288    0.016948939      5.0248339    0.012165177      10.236423    0.024284727
            1.6      8.9431849    0.018819033      6.3560107    0.013495692       12.93392    0.026989231
            1.8      11.703912    0.021251213      8.3224437    0.015227951      16.918404    0.030502358
              2      15.882171    0.024407218      11.301351    0.017478835      22.942916    0.035054527
            2.2      22.628155    0.028620862      16.111118    0.020482211      32.669339    0.041135468
            2.4      33.258651    0.033979287      23.691949    0.024305206      49.537583    0.069582049
            2.6      50.431434    0.040613913      35.940891     0.02903828      78.165162    0.079464725
            2.8      76.013576    0.047816046      54.188542    0.034175351      121.45076    0.089855105
              3      91.956241    0.051193958      65.508623    0.036552612      150.90747    0.095298283
            3.2      29.605149     0.03184098      20.928088    0.022559517      54.553488    0.071010049
            3.4      10.205269    0.019450378      7.1420417    0.013652442      21.560404    0.058917709
            3.6       4.126812    0.012865592      2.8581239   0.0089418786      9.5743698    0.044667304
            3.8       1.910725   0.0091722123      1.3087718   0.0063093177      4.4660204    0.031057258
              4     0.96673586    0.006787197     0.65508267   0.0046204506      2.1545564    0.026871899
            4.2     0.53077157    0.005157502     0.35643755   0.0034753049      1.0328074    0.014544218
            4.4     0.31132658   0.0039956249     0.20708997   0.0026646052     0.49058706   0.0097502803
            4.6     0.17839449   0.0032238372     0.11760405   0.0021277718     0.28123716   0.0050812258
            4.8     0.09563673   0.0024019112    0.062558996   0.0015741099     0.15211717   0.0038156708
              5     0.09563673   0.0024019112    0.062558996   0.0015741099     0.15211717   0.0038156708
