#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.018924357   0.0009227911    0.012704339  0.00061774316    0.029283073   0.0014354665
           -3.8    0.033533394    0.001197576    0.022624289  0.00080705078    0.051567018   0.0018474094
           -3.6    0.057028945    0.001572368    0.038664325   0.0010644607    0.089768565   0.0044902659
           -3.4      0.1021361   0.0021058277    0.069437948   0.0014309306     0.17015219    0.016376847
           -3.2     0.18287723   0.0027894109     0.12504421   0.0019063964     0.27691166   0.0042335047
             -3     0.30651444   0.0035663641     0.21038271    0.002446518     0.46200017   0.0053879353
           -2.8     0.50492929   0.0045263171     0.34824169   0.0031237895     0.75686439   0.0067915298
           -2.6     0.80977853   0.0056751546     0.56073524   0.0039345519      1.2080574   0.0084692104
           -2.4       1.308758    0.007165817     0.90986616   0.0049922579      1.9433886    0.010633283
           -2.2      2.0745666   0.0089339612      1.4479639   0.0062526787      3.0663376    0.013185212
             -2      3.1852921    0.011007213      2.2314195   0.0077352467      4.6876833    0.016166231
           -1.8      4.7988088    0.013437819      3.3732783   0.0094798277      7.0340655    0.019648598
           -1.6      7.0897492    0.016269655      4.9997268    0.011520163      10.352471    0.023681267
           -1.4      10.213192    0.019444001      7.2226894    0.013810112      14.864052    0.028198815
           -1.2      14.257784     0.02286191       10.10817    0.016280369      21.024809    0.047160075
             -1      19.292436    0.026438871      13.706827    0.018869299      28.962331    0.051150799
           -0.8      24.958487    0.029835309      17.763537    0.021328744      38.224279      0.0676282
           -0.6      30.688379    0.032849242      21.868045      0.0235117      48.007342    0.065216137
           -0.4      35.481999    0.035086601      25.305649     0.02513205      56.506764    0.070928523
           -0.2      38.374126    0.036352095      27.378692    0.026048477      61.918447    0.077575906
              0      38.312864    0.036330745      27.335544    0.026033564       61.98388    0.072024916
            0.2      35.479298    0.035087042      25.303713    0.025133109      57.067068    0.070372825
            0.4      30.714057    0.032851842      21.887261    0.023513281      48.732487    0.065864981
            0.6       24.96344    0.029848478      17.766916    0.021338616      38.987654    0.060077933
            0.8      19.287985    0.026425351      13.704704     0.01886033      29.671749    0.051886713
              1      14.291931    0.022885085      10.132497     0.01629732      21.680569    0.044820975
            1.2      10.206705    0.019443718      7.2179749    0.013809638       15.31479    0.041273584
            1.4      7.0663069     0.01625058      4.9831732    0.011506524      10.566558     0.03608659
            1.6      4.8027021    0.013457338       3.376042   0.0094944104      7.1348581    0.028162932
            1.8       3.179979    0.011016609      2.2276202   0.0077412641      4.7447991    0.029562277
              2      2.0587055   0.0089074394      1.4369493     0.00623303      3.1260633    0.020448454
            2.2      1.3105753   0.0071742593     0.91117143    0.004997177      2.0053918    0.021012043
            2.4     0.81657615   0.0057119867     0.56567554   0.0039614224      1.2956108    0.014331364
            2.6     0.50288774   0.0045431547     0.34674641   0.0031329873     0.80869315    0.011195685
            2.8     0.30715296   0.0035578774     0.21100376   0.0024433373     0.50041104   0.0087366665
              3     0.17897093   0.0027287004     0.12232253   0.0018638999     0.30033023   0.0075361768
            3.2     0.10154832   0.0020721141    0.069153731    0.001410162     0.17482853   0.0054573495
            3.4    0.056995653   0.0015663125    0.038681264   0.0010609366     0.10041721   0.0040612752
            3.6     0.03349726   0.0012043307    0.022646942  0.00081215325    0.058756452    0.002723825
            3.8    0.016153801  0.00086131686    0.010828229  0.00057684422    0.028742397   0.0021353069
              4    0.016153801  0.00086131686    0.010828229  0.00057684422    0.028742397   0.0021353069
