# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.44613365   0.0043490857     0.31167578   0.0030572696     0.65864015   0.0063918184
           -3.8     0.61317049   0.0050430137     0.42897142   0.0035486831     0.90374203   0.0074007656
           -3.6     0.83887856   0.0058377608      0.5876652   0.0041115359      1.2344766   0.0085577197
           -3.4      1.1159237   0.0066833472     0.78274111   0.0047131764      1.6396778   0.0097803587
           -3.2       1.506553   0.0077242354      1.0578682   0.0054526757      2.2108752    0.011289929
             -3      1.9879002   0.0088128882      1.3979407     0.00622909      2.9121917    0.012860114
           -2.8      2.5978772    0.010030535      1.8300816   0.0071003347      3.7981493    0.014610215
           -2.6      3.3852679    0.011389988       2.387399   0.0080720309      4.9428165    0.016565774
           -2.4      4.3883685    0.012895028      3.0999495   0.0091519971       6.395287    0.018721183
           -2.2       5.576077    0.014494907      3.9436394    0.010299819      8.1147532    0.021012989
             -2      7.0452873     0.01623267       4.989694     0.01154856      10.291328    0.034054411
           -1.8      8.7589565    0.018043976      6.2101253    0.012850724      13.015509    0.036579098
           -1.6      10.820722    0.019988052      7.6811609    0.014251167      16.294098    0.036918965
           -1.4      13.116081    0.021936742       9.320186    0.015655821      19.976102    0.052222185
           -1.2      15.711566    0.023900265      11.174582    0.017068961      24.304524    0.046290198
             -1      18.412134     0.02577962      13.104223    0.018422386       28.78912    0.049229548
           -0.8      21.064309    0.027470601      15.001164     0.01964221      33.335039    0.052113301
           -0.6      23.494728    0.028922507      16.739856    0.020688654      37.495725    0.061458897
           -0.4      25.329089    0.029948736      18.051276    0.021427062      40.626786    0.058874759
           -0.2      26.429913    0.030532443      18.839179    0.021846177      42.550807    0.060362938
              0      26.406097    0.030527656       18.82082    0.021841952      42.453776    0.059085863
            0.2      25.351141    0.029948799      18.066865    0.021425994      40.634851    0.062595767
            0.4      23.447545    0.028887824      16.705413    0.020662999      37.381112     0.05869677
            0.6      21.137683    0.027518809      15.053547    0.019676684      33.526218    0.054055569
            0.8      18.384994    0.025779332      13.083837    0.018423265      28.930352    0.051024562
              1      15.687706     0.02390215       11.15711    0.017071281      24.494698     0.04690461
            1.2      13.122859     0.02194317      9.3240406     0.01565909      20.302883    0.045669977
            1.4      10.838235    0.020004069      7.6929509    0.014261166      16.668982    0.042758883
            1.6      8.7576275    0.018042895      6.2095748    0.012850274      13.334233    0.036272189
            1.8      6.9988453    0.016187498      4.9567969    0.011517265      10.583201    0.031321102
              2      5.5702286    0.014482367      3.9398622    0.010291201      8.3377195    0.033106991
            2.2      4.3612537    0.012873754      3.0801291   0.0091377946       6.541958    0.028071614
            2.4      3.4108263     0.01142686       2.405598   0.0080986318      5.0648592    0.023721619
            2.6      2.6116399    0.010045838      1.8395862   0.0071126859      3.9154617    0.023891011
            2.8      1.9939186   0.0088160679      1.4026532   0.0062322845      2.9482643    0.020853813
              3      1.5066046   0.0077148744      1.0579865   0.0054488509      2.2715281    0.016938514
            3.2      1.1312377   0.0067119674     0.79389211   0.0047364042      1.6947577     0.01513747
            3.4     0.82967808   0.0058129073     0.58101396   0.0040935578      1.2320158    0.017281854
            3.6      0.6174611   0.0050375786     0.43221167   0.0035478658     0.93147385    0.013721624
            3.8     0.45103304   0.0043402162     0.31538033   0.0030528443      0.6951093    0.012773835
              4     0.45103304   0.0043402162     0.31538033   0.0030528443      0.6951093    0.012773835
