#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.48655243   0.0045819436     0.34167439   0.0032525483     0.86555276   0.0092638591
           -3.8     0.71375446   0.0055550676     0.50141533   0.0039457253      1.2608534    0.011278713
           -3.6      1.0524456   0.0067047252     0.73992897   0.0047638308      1.8570754    0.017749228
           -3.4      1.5076246   0.0079601189      1.0609778   0.0056564175       2.651366    0.019628328
           -3.2      2.1145498   0.0093838172       1.490194   0.0066753408      3.6674566    0.022610782
             -3      2.9424855    0.010941099      2.0766409   0.0077857664      5.0285229    0.023065329
           -2.8      3.9778219    0.012635034      2.8110445   0.0089991141      6.7547908    0.025997774
           -2.6      5.2780302    0.014427582      3.7352906    0.010282575      8.8377001    0.032224712
           -2.4      6.8001144     0.01624417      4.8191834    0.011586046      11.294252    0.035761739
           -2.2       8.537401    0.018049542      6.0577627    0.012881008       13.95705    0.038046827
             -2      10.392516    0.019748305      7.3811371    0.014097054      16.733661    0.044655424
           -1.8      12.215145    0.021282025      8.6834742    0.015199083      19.487133    0.050501792
           -1.6      13.879242    0.022540006      9.8721044    0.016098869      21.892503    0.047166267
           -1.4      15.469383    0.023678676      11.007452    0.016912018      24.118349     0.04839071
           -1.2      16.619303    0.024438236      11.829076    0.017452827      25.654227    0.053236375
             -1      17.513655     0.02500067      12.466482    0.017852447      26.803152    0.046742991
           -0.8      18.024011    0.025317754      12.830241    0.018075123      27.385858    0.051697069
           -0.6      18.362574    0.025500814      13.070876    0.018201999      27.668817     0.04775283
           -0.4      18.415019    0.025522272      13.107382    0.018215811      27.657712    0.047682343
           -0.2      18.466278    0.025549525      13.142658     0.01823286      27.657533    0.050235389
              0      18.425374    0.025518821      13.114684    0.018211264      27.549056    0.052933347
            0.2      18.434746    0.025542352      13.121672    0.018230845      27.614027     0.04806676
            0.4      18.346793    0.025508035      13.059507    0.018208689      27.539151    0.050321245
            0.6      18.031964    0.025317029      12.835558    0.018074409      27.169178    0.047413928
            0.8      17.511251    0.025010736      12.465044    0.017860404      26.592119    0.047427062
              1      16.582166    0.024426234      11.801637    0.017445553      25.359189    0.048606396
            1.2      15.447946    0.023660759       10.99231    0.016898884      23.810055    0.044692537
            1.4      13.904572    0.022568291      9.8895884    0.016118854      21.546161    0.050772392
            1.6      12.176881    0.021255568      8.6551338    0.015178265      19.174186    0.043099379
            1.8      10.367796    0.019757116      7.3637524    0.014106211      16.496814    0.039395958
              2      8.5514528    0.018073133      6.0666118    0.012896512        13.7446    0.035385981
            2.2      6.7941205    0.016240195      4.8149422    0.011583299      11.035097    0.049715466
            2.4       5.284025    0.014436561      3.7395777    0.010289557      8.6630942    0.037974832
            2.6      3.9924652    0.012646179      2.8216242   0.0090060876      6.6622324    0.028037543
            2.8      2.9342503    0.010941764       2.070325   0.0077863065      4.9110346    0.022782858
              3       2.115749   0.0093534906      1.4906957   0.0066509339      3.6121995    0.020861354
            3.2      1.4911258   0.0079194931      1.0493637   0.0056277045      2.5725342    0.016341996
            3.4      1.0444845   0.0066693099     0.73429685   0.0047371837      1.8354685    0.015852695
            3.6      0.7193916   0.0055475398      0.5054804   0.0039377301      1.2538062    0.011513945
            3.8      0.4969053   0.0046415493     0.34883655   0.0032939629      0.8767454   0.0095576393
              4      0.4969053   0.0046415493     0.34883655   0.0032939629      0.8767454   0.0095576393
