#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       0.266468   0.0044455387     0.18080858   0.0031649621      0.4648944   0.0093643295
           -3.8     0.40656915   0.0052700208     0.27722419   0.0037507725     0.71734316    0.011303302
           -3.6     0.63355988   0.0062898366     0.43370007   0.0044754701      1.1326796    0.013624878
           -3.4     0.98447551   0.0074563444     0.67833223   0.0053001851      1.7082309    0.014609409
           -3.2      1.4807034   0.0087415172      1.0258028   0.0062124679      2.4948186     0.02805623
             -3      2.2330142    0.010272126      1.5550004   0.0072979666      3.5709335    0.021050265
           -2.8      3.2242466    0.011922217       2.255735   0.0084700812      4.9910994    0.032677856
           -2.6       4.514022    0.013700745      3.1714231   0.0097399511      7.0960503     0.03306528
           -2.4      6.1319651    0.015629074      4.3233315     0.01111942      9.7804802    0.039458006
           -2.2      8.0019743    0.017550554       5.658468    0.012496676      12.712771    0.038993081
             -2      10.019888    0.019377358      7.1025005    0.013808902      15.949656    0.039376092
           -1.8      12.123242    0.021071436      8.6109723    0.015028561      19.253206    0.041020578
           -1.6      14.155016    0.022582702      10.068171     0.01611682      22.401191     0.04777862
           -1.4      15.907389     0.02377586      11.327445    0.016976511      25.080898     0.05121306
           -1.2      17.337361    0.024711209      12.354897    0.017651435      27.247834    0.047865581
             -1      18.412597    0.025363895      13.127666    0.018120327      28.868637    0.045993164
           -0.8      19.007632    0.025714611      13.556355    0.018373387      29.681955    0.045872381
           -0.6       19.42596    0.025956615      13.858387     0.01854901      30.322428    0.050606323
           -0.4      19.527704    0.025998747      13.930614    0.018576377      30.380164    0.045220252
           -0.2      19.520425    0.025990041      13.925598    0.018569955      30.372835    0.044933787
              0      19.546066    0.026007224      13.945027    0.018583933       30.36412    0.045963517
            0.2      19.524479    0.026002699      13.928724    0.018580147      30.349409    0.046399048
            0.4      19.335602    0.025898555      13.792472     0.01850554      30.042731    0.047570513
            0.6      19.027736    0.025727383       13.57051    0.018382232      29.655135    0.046464841
            0.8      18.348025    0.025325611       13.08079     0.01809247      28.660699    0.046053035
              1      17.322646    0.024698265      12.344404    0.017641974      27.170701    0.044644807
            1.2      15.883878    0.023762232      11.311158     0.01696864      25.005097    0.045420366
            1.4       14.15377    0.022576767      10.067893    0.016112739       22.39805    0.043421009
            1.6      12.091299    0.021058059      8.5873706     0.01501924      19.215352    0.040447921
            1.8      10.026057    0.019379005      7.1071225    0.013810324      16.026083    0.040112513
              2      8.0003949    0.017528127      5.6580967    0.012480941      12.840314    0.036080026
            2.2      6.1153857    0.015610346       4.311384    0.011105288      9.8676388    0.036303599
            2.4      4.5315768    0.013733367      3.1837569   0.0097604086      7.3436548    0.030378475
            2.6      3.2335167    0.011928858      2.2622164   0.0084745663      5.1493855    0.035939975
            2.8      2.2243269    0.010261055      1.5489658   0.0072900668      3.6242357    0.021186483
              3       1.487569   0.0087610203       1.030561   0.0062283001      2.5563271    0.019205699
            3.2     0.97132159   0.0074719401     0.66852519   0.0053130728      1.7876011    0.014722582
            3.4     0.62800552   0.0062931622     0.43005836   0.0044769786      1.1918404    0.011728277
            3.6     0.42191205   0.0053319722     0.28805983   0.0037936972     0.79191539     0.00938762
            3.8     0.27233513   0.0044700573     0.18476885   0.0031813324     0.51741906   0.0075688739
              4     0.27233513   0.0044700573     0.18476885   0.0031813324     0.51741906   0.0075688739
