#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       0.124797   0.0024724108    0.082461176   0.0016380522     0.19614119   0.0038772411
           -3.8     0.18861458    0.002846999     0.12548135   0.0018993981     0.29417255   0.0044304516
           -3.6     0.26592273   0.0032876826      0.1780948    0.002208562     0.41163243   0.0050772669
           -3.4     0.37343152   0.0039180164     0.25171328   0.0026497504     0.57391113   0.0060071391
           -3.2      0.4913466   0.0045657174     0.33324532   0.0031088772     0.74986275    0.006946497
             -3     0.66698157   0.0053832404     0.45499856   0.0036891331      1.0414147    0.014868459
           -2.8     0.87557706   0.0062088511     0.60055267   0.0042800727      1.5494616    0.015558814
           -2.6      1.1921243   0.0072087694     0.82216683    0.005001584      2.3718937    0.025959809
           -2.4      1.6828124   0.0084304705       1.167188   0.0058818576       3.504925    0.026560098
           -2.2      2.4421126   0.0098870978        1.70225   0.0069329821      5.1528957    0.042660333
             -2      3.6284029    0.011798698      2.5400532   0.0083060174      7.2959045    0.033774111
           -1.8      5.4082654    0.014249225      3.8023377    0.010068038      10.286246    0.034760236
           -1.6       7.940883    0.017156798      5.6033894    0.012161498      14.221143     0.03790798
           -1.4      11.323642    0.020316159      8.0164511     0.01443843      19.144285    0.043509696
           -1.2       15.41616    0.023527945      10.944274    0.016761506      24.755495      0.0554791
             -1      20.053642    0.026651824      14.268016    0.019025817      31.080344    0.052249296
           -0.8      24.794753    0.029489894      17.671659     0.02109112      37.387134    0.056602445
           -0.6       29.22014     0.03192674      20.850394    0.022870312      43.352793     0.05937055
           -0.4      32.695202    0.033828104      23.343708    0.024266532      47.965018     0.06477952
           -0.2      34.729171    0.035083075      24.794539    0.025195947      50.720208    0.065250954
              0      34.790516    0.035098399      24.839028    0.025206562      50.830196     0.06123018
            0.2      32.752516    0.033850009      23.384958    0.024282221      48.093386    0.068519843
            0.4      29.225552    0.031939171      20.853651    0.022879196      43.384067    0.057892209
            0.6       24.84105    0.029512654      17.705468    0.021107902      37.475555    0.061799916
            0.8      20.061001    0.026655543      14.273643    0.019028905      31.096624    0.050901819
              1      15.402723    0.023507912      10.935355    0.016747217       24.78777    0.046245907
            1.2      11.249958    0.020258485      7.9646718    0.014399046      18.975751    0.041097772
            1.4       7.944285    0.017148529      5.6062069       0.012155      14.197971    0.037496931
            1.6      5.4028252    0.014241477      3.7983816    0.010062141      10.277077    0.036016472
            1.8      3.6478353    0.011825707      2.5543215   0.0083264477      7.3555413    0.040890699
              2      2.4249542    0.009873188      1.6901997   0.0069235027      5.0581906    0.031821471
            2.2       1.681721   0.0084143969      1.1665278   0.0058702213      3.4995997    0.026156761
            2.4      1.1967283   0.0072330205     0.82541587   0.0050181448       2.351433    0.024380825
            2.6     0.87467773    0.006211487     0.60015121   0.0042840084      1.5641491    0.017589185
            2.8     0.66259709   0.0053553079     0.45181775   0.0036682466      1.0424061    0.013954892
              3     0.50031185   0.0045795336     0.33943567     0.00311748     0.76326616   0.0069689802
            3.2      0.3594401   0.0038504272     0.24216517   0.0026035233     0.55267712   0.0059039709
            3.4     0.26305037    0.003280849     0.17617081   0.0022045339     0.40717181   0.0050652368
            3.6      0.1847472   0.0028301996     0.12284433    0.001887594     0.28829392   0.0044057902
            3.8      0.1215379   0.0024382096    0.080291218   0.0016155192     0.19106464   0.0038233936
              4      0.1215379   0.0024382096    0.080291218   0.0016155192     0.19106464   0.0038233936
