#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7153079    0.033502388       3.384015    0.028928775      4.1212528    0.043557694
           -3.8      5.5393744    0.041089301      5.0629022    0.035831639      6.0862767    0.053064357
           -3.6      8.1980732    0.049912698      7.5240284    0.044051848      8.9581145    0.063936666
           -3.4      11.564462    0.059588324      10.652094    0.052824429      12.582708    0.076031055
           -3.2      16.385237    0.071027631      15.145999    0.063171453      17.777749     0.09022976
             -3      22.361389    0.083147092      20.738494    0.074644658      24.069462     0.10499299
           -2.8      29.538416    0.095910418      27.401504    0.086579351        31.8227     0.12083115
           -2.6      38.178433     0.10891833      35.434202     0.09848263      41.090131     0.13689423
           -2.4       48.06294     0.12219109      44.565679      0.1104334      51.805998     0.15304243
           -2.2      58.788884     0.13488742      54.532324     0.12230861      63.342581     0.16840029
             -2      69.296662     0.14617578      64.252088     0.13254661      74.696318     0.18257748
           -1.8      79.920266     0.15690286       74.03298     0.14235476      86.305667     0.19533113
           -1.6      88.640892     0.16517325      82.047031     0.14996464      95.649907      0.2054762
           -1.4      96.833271      0.1731037      89.509358      0.1572137      104.76413      0.2150152
           -1.2      102.81251     0.17804878      94.978275     0.16197557      111.21145     0.22089411
             -1       106.7166     0.18163284      98.410701     0.16531662      115.67975     0.22454453
           -0.8      108.72409     0.18370392       100.1193     0.16706877      118.05141     0.22698106
           -0.6      108.78042     0.18358427      100.10938      0.1667452      118.11975     0.22676059
           -0.4       109.0607     0.18478559      100.33533     0.16772816      118.48922     0.22854115
           -0.2      109.12725     0.18415508      100.33578     0.16727747      118.63492     0.22740236
              0      109.26642     0.18454622      100.44708     0.16770133      118.81795     0.22754493
            0.2      109.05238     0.18487762      100.34085     0.16779895      118.43647     0.22835052
            0.4      109.27838     0.18440062      100.59355     0.16729617      118.61616     0.22837178
            0.6      108.35931     0.18301352      99.802825     0.16608989      117.66828     0.22727082
            0.8      106.34296     0.18178973      98.062464     0.16488788      115.32007     0.22641408
              1      102.50675     0.17847119      94.606104     0.16196113      110.95912     0.22200721
            1.2      96.593067     0.17326828      89.278942     0.15741178      104.41145     0.21578757
            1.4      89.066428     0.16704383      82.444009     0.15187704      96.157079     0.20889896
            1.6         79.501     0.15717223      73.701055     0.14233561      85.740288     0.19778889
            1.8      69.162879      0.1466201      64.139471     0.13244229      74.488022     0.18484089
              2      58.548914     0.13529075      54.269708     0.12210354      63.209935     0.17117604
            2.2      48.369794     0.12327281      44.863362     0.11114574       52.13654     0.15588487
            2.4      38.303155     0.11003458      35.526671    0.098874639      41.284205     0.13980733
            2.6      29.540835    0.096549445       27.41597    0.086503823      31.795647     0.12337267
            2.8       22.30365    0.083952474      20.628517    0.074825306      24.142184     0.10772173
              3      16.343555    0.071629929      15.115365    0.063649526      17.655006    0.092352641
            3.2      11.718263    0.060584614      10.804211     0.05350084      12.745679    0.078425611
            3.4      8.1854775    0.050474481      7.5082656    0.044137185      8.9566736    0.065581106
            3.6       5.565718      0.0415476      5.0966268    0.036149377      6.0931804      0.0544827
            3.8      3.7723975    0.034270195      3.4302901    0.029421898      4.1688116    0.045130711
              4      3.7723975    0.034270195      3.4302901    0.029421898      4.1688116    0.045130711
