# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.3942941      0.0310867      3.0065548    0.026525269      3.8611473    0.039970279
           -3.8      4.7124495    0.036728463      4.1893667    0.031553421       5.350495    0.046904342
           -3.6      6.2519275    0.042874106       5.594145    0.037192512      6.9985862    0.054228212
           -3.4      8.2641156    0.049428854      7.4258296    0.043056407      9.2477005    0.062521095
           -3.2      10.750388    0.056433568      9.7014303    0.049381566      11.942191    0.071184041
             -3      13.994567    0.064833933      12.693409    0.057037668      15.467037    0.081587027
           -2.8      18.195691    0.074365982      16.534042    0.065693867      20.072625    0.093183921
           -2.6      23.064974    0.083748271      20.999313    0.074288219      25.373466     0.10517146
           -2.4      29.329242    0.094906312       26.78207    0.084567108      32.186189     0.11852688
           -2.2      36.836046     0.10713969      33.715017    0.095826661      40.277545      0.1332399
             -2      45.767285     0.11947551      42.066187     0.10721691      49.841334     0.14925298
           -1.8      56.518672     0.13321283      52.020716      0.1203405      61.458254     0.16589425
           -1.6      69.224649     0.14756628      63.811563     0.13363818      75.130344     0.18377502
           -1.4       83.15293     0.16193329      76.878677     0.14689226      89.902716     0.20114597
           -1.2      98.673562     0.17595866       91.30588      0.1599576      106.62604     0.21968592
             -1      114.98498     0.19008432      106.63391     0.17364349      123.97799     0.23638845
           -0.8      131.21594     0.20241256      121.70308      0.1850353      141.31084     0.25187753
           -0.6      145.59277     0.21271891      135.13541       0.194871      156.58375     0.26445974
           -0.4      156.80211     0.22067479      145.62354     0.20256174      168.58482     0.27457625
           -0.2      162.74204     0.22318572      151.23306     0.20458869      175.00623      0.2789995
              0      163.21074     0.22498642      151.50997     0.20707021      175.50898     0.27988928
            0.2      156.67907     0.22061984      145.53304     0.20272309      168.37187      0.2745602
            0.4      145.54564     0.21316603      135.19438     0.19561766      156.42681     0.26516305
            0.6      131.33617      0.2020952      121.80306     0.18492721      141.54516     0.25171747
            0.8      114.93703     0.18947472      106.45336     0.17253419      124.12348     0.23599936
              1      98.441204     0.17538773       91.09608     0.15931896      106.29534     0.21863514
            1.2      83.325199     0.16295935      77.025302     0.14802183      90.102987     0.20204201
            1.4      68.897123     0.14643896      63.589403     0.13237409      74.654897     0.18281365
            1.6      56.759988      0.1338333      52.240687     0.12062833      61.735976     0.16626737
            1.8      45.953665     0.12004522      42.193758     0.10770763      50.118494     0.14971279
              2      36.903023     0.10698218      33.792101    0.095592902      40.349856     0.13373494
            2.2      29.194297    0.095256153      26.671932    0.085123733      31.983257       0.118771
            2.4      23.140441    0.084146775      21.091025    0.074713261      25.414276     0.10539522
            2.6      18.116094     0.07400868      16.432602    0.065315793      20.034067    0.092893606
            2.8      14.094413    0.064967848      12.749798    0.057042187      15.666451    0.081940875
              3      10.845663    0.056730929      9.7485296    0.049471121      12.156352    0.071772888
            3.2       8.264541    0.049114893      7.4076012     0.04258751      9.2780016     0.06231863
            3.4      6.3266282    0.042836231      5.6549336    0.037115395       7.135318    0.054379741
            3.6      4.6685592    0.036540661      4.1420517    0.031235469      5.3109429    0.046971455
            3.8      3.4981667    0.031559341       3.093192    0.026894509      4.0015768    0.040570122
              4      3.4981667    0.031559341       3.093192    0.026894509      4.0015768    0.040570122
