#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      20.544895    0.076011124      18.851424    0.067924225      22.186243    0.095082311
            0.2      58.061626     0.12809801      53.534866     0.11598715      62.445964     0.15962345
            0.4      86.347844     0.15712986      79.699484     0.14279384      92.855306     0.19501147
            0.6      105.04322     0.17403471      96.970806     0.15886191      113.06241     0.21559773
            0.8      116.54152     0.18397994      107.66186     0.16828162      125.37013     0.22776467
              1      123.44393     0.18965959      114.01689     0.17340436      132.97116     0.23510868
            1.2      128.55977     0.19531768      118.78915     0.17906851      138.48456     0.24124753
            1.4      134.16337      0.1997381      123.85468     0.18231135      144.94382     0.24769433
            1.6      140.10743     0.20606959      129.40449     0.18832546      151.38983     0.25522915
            1.8      149.35782      0.2140862       138.1015     0.19624394      161.39834     0.26447503
              2       161.4527      0.2236382      149.30716     0.20421472      174.51458     0.27708519
            2.2      178.13014     0.23670454      164.90288     0.21655554      192.67663     0.29401777
            2.4      199.58978     0.25295315      184.97126     0.23168161      215.91043     0.31481959
            2.6      225.72322     0.27222241      209.57219     0.24980098      244.01944     0.33901776
            2.8      254.67584     0.29043062      236.59899     0.26703924      275.29056     0.36343996
              3      249.45669     0.29191742      231.95177     0.26859758      269.60136     0.36470459
            3.2      83.541501     0.16794446      76.940823     0.15159081      91.081695     0.20957687
            3.4      32.022461     0.10124309      29.136054    0.090084662      35.376194      0.1270781
            3.6      13.906014    0.065522298      12.456147    0.057167306      15.660555    0.082890068
            3.8      6.1074932    0.042080936      5.3807921    0.036026387       7.003383    0.054060503
              4       2.670125     0.02740099      2.2976424    0.022944558      3.1569631    0.035704816
            4.2     0.90398453    0.015500837     0.01945532   0.0019216987      1.1871443     0.02152099
            4.4     0.29246195   0.0092875613  0.00087256492  0.00064533099     0.52256118    0.014632897
            4.6    0.036320509    0.003560554    0.021856453    0.002873575     0.28519422    0.012316327
            4.8    0.069280205   0.0072959081   0.0016875981   0.0013320027     0.21622106    0.014018422
              5    0.069280205   0.0072959081   0.0016875981   0.0013320027     0.21622106    0.014018422
