#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.014778185   0.0028887987  0.00015519407  0.00062454708     0.14190801    0.010945417
           -3.8    0.042570814   0.0040339836    0.004723986   0.0010979278     0.31956318     0.01252326
           -3.6    0.058654752   0.0042843309    0.058654752   0.0042843309     0.40843672    0.013029964
           -3.4     0.44056894    0.011142784  0.00057287117  0.00047660867     0.68563225    0.016440401
           -3.2     0.93525545    0.015776783     0.19752852   0.0071069158      1.2697805    0.021968493
             -3      2.1139933    0.023780603      1.8052569     0.01986099      2.5040452    0.030837393
           -2.8      3.6632617    0.032184602      3.1843738    0.027255591      4.2576787    0.041252313
           -2.6      5.8702919    0.041192391      5.1706243     0.03524593      6.7171642    0.052691566
           -2.4       9.424878    0.052966802      8.4077159    0.046004169      10.620076    0.066781409
           -2.2      14.596775    0.066345086      13.093918    0.057887662      16.381986    0.083621852
             -2      21.992832    0.082535084      19.902064    0.072943814      24.376659     0.10332816
           -1.8      32.453285     0.10134781      29.574064    0.090419553      35.698479      0.1262464
           -1.6      46.727494      0.1220729      42.815769     0.10981747      51.055483      0.1514455
           -1.4      66.100858     0.14451129       60.80375     0.13059001      71.883856     0.17949817
           -1.2      91.170103     0.17038581      84.191414     0.15497497      98.742114     0.21117797
             -1      121.70235     0.19627957      112.65689     0.17911845      131.44536     0.24375403
           -0.8      156.97913     0.22194139      145.63469     0.20347453      169.04819     0.27550532
           -0.6      192.88822     0.24405876      179.08226     0.22397279      207.63867     0.30405379
           -0.4      223.46336     0.26214098      207.52686     0.24122701      240.45274     0.32662484
           -0.2      240.74526     0.27078561      223.69887     0.24890068      258.87752     0.33766267
              0      240.67492     0.27122826      223.58462     0.24951393      258.75682     0.33824285
            0.2      223.01958      0.2614169      207.21048     0.24157066      239.72642     0.32590485
            0.4      192.71947      0.2434471      178.89263     0.22342089       207.6626      0.3041833
            0.6      156.92409     0.22129308      145.56604     0.20250738      169.09168     0.27528603
            0.8        121.738     0.19613731       112.6532     0.17895258       131.3527     0.24267449
              1      91.199148     0.17030427       84.16812     0.15475617      98.911411     0.21180056
            1.2      66.342847     0.14513555      60.975633     0.13096393      72.261641     0.18008315
            1.4       46.78956     0.12157662      42.809042     0.10904186      51.226722     0.15138327
            1.6       32.52815     0.10132759      29.595445    0.089962468      35.887054     0.12669633
            1.8       22.05786    0.082772204      19.955996    0.073110277      24.453795     0.10360605
              2       14.66261    0.066683996      13.165085    0.058490484      16.401525    0.083794416
            2.2       9.500863     0.05315254      8.4474488    0.045978911      10.771538    0.067275319
            2.4      5.9709775    0.041378692      5.2542846    0.035434338      6.8676986    0.052821938
            2.6      3.5955574    0.031938873      3.1217994    0.026993783      4.1961818    0.041274708
            2.8      1.9795075    0.023312138      1.4599207    0.018049485      2.4048933    0.030719961
              3     0.95468972    0.015906276     0.12919808   0.0057464911      1.3182588     0.02255616
            3.2     0.10115754   0.0053368471    0.043620881     0.00297229     0.70462863    0.016313825
            3.4     0.14829695    0.007104976   0.0036031947    0.001080166     0.40126301    0.013161692
            3.6    0.078034173   0.0052464476    0.010839006   0.0017134358     0.27777449    0.011254373
            3.8     0.00291324   0.0014431887     0.00291324   0.0014431887     0.13026725    0.010073125
              4     0.00291324   0.0014431887     0.00291324   0.0014431887     0.13026725    0.010073125
