#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8839098    0.034614797      3.4771367    0.029690792      4.3858813    0.044840789
           -3.8      5.7451754    0.042039001      5.1930812    0.036399264      6.3989314    0.054285658
           -3.6      8.4815273    0.051405269      7.7299164    0.044847784       9.393744    0.066002908
           -3.4      12.171118    0.061218427      11.084669    0.053959395      13.468559    0.078261715
           -3.2      17.076868     0.07261591      15.598573    0.064500535      18.813383    0.092439408
             -3      23.144166    0.084979829      21.228559    0.075704173      25.369837     0.10750749
           -2.8      30.797632    0.097666433      28.257736    0.087332765      33.729294     0.12318816
           -2.6      39.739492     0.11144881      36.599329    0.099955735      43.281968     0.13997315
           -2.4      49.719429     0.12430065      45.788533     0.11191764      54.080279     0.15546639
           -2.2      60.492793     0.13767186      55.777378     0.12439165      65.664877     0.17177593
             -2      71.258302     0.14805737      65.858622     0.13445908      77.205118      0.1842564
           -1.8      81.154347     0.15847155      74.987064     0.14367049      87.811194     0.19669574
           -1.6      90.176717     0.16682927      83.391867     0.15186203      97.432188     0.20706467
           -1.4      96.668666     0.17260911      89.512915     0.15724329      104.23313     0.21398522
           -1.2      102.05011     0.17680316      94.399715     0.16096952      110.10281     0.21908002
             -1      105.10098      0.1800557      97.194936     0.16407541      113.46084     0.22272654
           -0.8      106.19775     0.18183381      98.291144     0.16583586      114.47408     0.22469208
           -0.6      106.40783     0.18102194      98.482633     0.16511722       114.7041     0.22417935
           -0.4      105.94216     0.18091739      98.011664     0.16489318      114.16067     0.22314343
           -0.2      105.48549     0.18024298      97.600166     0.16431622      113.64144     0.22297599
              0      105.28544     0.18057595      97.461901      0.1644073      113.41967     0.22362174
            0.2        105.978     0.18107188      98.115874     0.16490785      114.16941     0.22420776
            0.4      106.48614     0.18154169      98.569241     0.16542759      114.70899     0.22489221
            0.6      105.96579     0.18088038      98.003977     0.16447508      114.25425     0.22436975
            0.8      104.87849     0.18045717      97.047106     0.16409703      113.15627     0.22377445
              1      102.05028     0.17719227      94.360451     0.16096714      110.24384     0.22089949
            1.2      97.137217     0.17390669       89.79815      0.1583801      104.97638     0.21653569
            1.4       90.30326     0.16788848      83.427108     0.15231687      97.797305     0.20980579
            1.6      81.315885     0.15929424      75.106569     0.14364283      88.091152     0.20003586
            1.8      71.064448     0.14926458      65.627862     0.13473944      77.027754     0.18806529
              2      60.561913     0.13802686      55.866088     0.12483763      65.820787     0.17358326
            2.2      49.632969     0.12479709       45.71075      0.1119831      53.985614      0.1579477
            2.4      39.735898     0.11177326      36.542887     0.10007683      43.368565     0.14240066
            2.6      30.593772    0.098631613      28.112056     0.08792862      33.406511     0.12624208
            2.8      23.008619     0.08579885      21.077843     0.07597617      25.250091     0.11007026
              3      16.907714    0.073022468      15.438678    0.064060052      18.619193     0.09426611
            3.2      12.257497    0.062049032      11.136391    0.054168414      13.596053    0.080616639
            3.4      8.5732477    0.051956286      7.7715875    0.044956956      9.5719658    0.067901333
            3.6      5.8821365    0.042539203       5.294808    0.036599605      6.6157957     0.05604216
            3.8      3.8938219    0.034815516      3.4738627    0.029606577      4.4025714    0.046100018
              4      3.8938219    0.034815516      3.4738627    0.029606577      4.4025714    0.046100018
