# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      5.0116275    0.006848434      4.8207726    0.006351012      5.7353357   0.0098357558
             10      6.0898482   0.0067553988      5.8286899   0.0061032524      6.4964909   0.0089813667
             20      5.3071632   0.0060250963      5.0376619   0.0055082766      5.5821545   0.0076280481
             30      4.4743609   0.0053952991      4.2211631   0.0049982117      4.6884968    0.006576336
             40      3.7411119   0.0048567139      3.5095052    0.004535038      3.9224338   0.0057405239
             50      3.1377845   0.0043721708      2.9302339   0.0040881411       3.297289   0.0050766028
             60      2.6546816   0.0039731531      2.4698502   0.0037227772      2.7924423   0.0045342927
             70      2.2677222   0.0036446765      2.1025385   0.0034172301      2.3899976   0.0041143696
             80      1.9310901   0.0033204332      1.7847889   0.0031044686      2.0405433   0.0037208812
             90      1.6651182   0.0030396845       1.532781    0.002836714       1.766944   0.0033862373
            100       1.444589   0.0027958736      1.3243406   0.0026040414       1.538343   0.0031087938
            110      1.2453534   0.0025742107      1.1368632   0.0023859093      1.3324438   0.0028565461
            120      1.0844928   0.0023792534     0.98370336   0.0021988086      1.1681182   0.0026407193
            130     0.94817339   0.0021993431     0.85424869   0.0020217741      1.0283835    0.002448212
            140     0.82237567   0.0020174318     0.73499353   0.0018378951     0.90059804   0.0022647935
            150     0.72420563   0.0018771691     0.64262626    0.001697058     0.79861686   0.0021144961
            160     0.63785397   0.0017413929     0.56139082   0.0015603493     0.71070332   0.0019761268
            170     0.56442418   0.0016226741     0.49370748   0.0014466646     0.63233199   0.0018488943
            180     0.49699179   0.0015052233     0.43111017   0.0013295575     0.56184892   0.0017301102
            190     0.44208192   0.0014122419     0.38128807   0.0012398223     0.50218677   0.0016289508
            200     0.39731115   0.0013252758     0.34044322   0.0011540207     0.45474474   0.0015393618
            210     0.35444363   0.0012454957     0.30205363   0.0010785474     0.40721758   0.0014509205
            220     0.31968647   0.0011746482     0.27100719   0.0010113751     0.36921509   0.0013781063
            230      0.2897502   0.0011149414     0.24466771  0.00095528645     0.33576731   0.0013102278
            240     0.26032783   0.0010496966     0.21913422  0.00089461205     0.30285082   0.0012404904
            250     0.23715569  0.00099847906     0.19863706  0.00084716968     0.27745678   0.0011831225
            260     0.21502916   0.0009469235     0.17978908  0.00080014135     0.25166974   0.0011241492
            270     0.19570779  0.00089926418      0.1632366  0.00075813372      0.2294726   0.0010705371
            280     0.17822239  0.00085760737     0.14813297  0.00071941048     0.20983453   0.0010235597
            290     0.16232551  0.00081449203     0.13453326  0.00068107007     0.19158348  0.00097367453
            300     0.14880789  0.00077985798     0.12330182  0.00065092001     0.17567869   0.0009341175
            310     0.13457282  0.00073957562     0.11128783  0.00061536153      0.1592056  0.00088774245
            320     0.12536482  0.00071198478     0.10351158   0.0005913349     0.14851707  0.00085469993
            330     0.11462727  0.00068242842    0.094557017  0.00056586201     0.13591035  0.00081964585
            340     0.10400916  0.00064813256     0.08558552  0.00053603599     0.12339996  0.00078179842
            350    0.094872169  0.00061949338    0.078153009  0.00051193945     0.11255426  0.00074491932
            360    0.088562158  0.00059864768    0.072808533   0.0004941477     0.10516887  0.00072028421
            370     0.07920728  0.00056598456    0.065100617  0.00046692737    0.094032558   0.0006823692
            380    0.073400925  0.00054385834    0.060237579   0.0004475341    0.087171409  0.00065436134
            390    0.067174002  0.00051992606    0.055137898  0.00042816534    0.079673413  0.00062502827
            400    0.062455963  0.00050136731    0.051242807  0.00041238878    0.074266798   0.0006047271
            410    0.057361593  0.00048020764    0.047091171  0.00039515085    0.067393575    0.000574359
            420    0.052187582   0.0004579123    0.042682979  0.00037574188    0.061987405  0.00055113472
            430    0.047731627  0.00043731268    0.038928841  0.00035859812    0.056904404  0.00052687915
            440    0.043676452  0.00041985779    0.035802294  0.00034447457    0.051734436  0.00050393315
            450    0.040758445  0.00040432369    0.033351256  0.00033138019    0.048233655  0.00048519249
            460    0.036401481  0.00038194416    0.029560847  0.00031176762    0.043400313  0.00045953656
            470     0.03397325  0.00037000856    0.027675852  0.00030261589    0.040350306  0.00044398727
            480    0.030977643  0.00035305505    0.025288358  0.00028855999     0.03660183  0.00042297061
            490    0.027661559   0.0003335662    0.022526677  0.00027249622    0.032739846  0.00039979826
            500    0.025738701  0.00032343541    0.021074487  0.00026465483    0.028937309  0.00036883317
            510    0.023820325  0.00031076233    0.019427742  0.00025424335    0.027920519  0.00036932831
            520    0.021915369  0.00029770887    0.017848018  0.00024307316    0.025815736  0.00035511801
            530    0.020358718  0.00028736249    0.016320427  0.00023304256    0.023269264  0.00033708426
            540    0.018675665  0.00027543352    0.015221351  0.00022494348    0.021925653   0.0003277648
            550    0.017036975  0.00026479326    0.013815811  0.00021577416    0.019893666  0.00031387848
            560    0.015558159  0.00025402296    0.012530638  0.00020662828    0.017592861  0.00028952469
            570     0.01439183  0.00024286203  5.2019668e-05  1.1976631e-05    0.017122088  0.00029016226
            580    0.014293189  0.00024562271    0.011607965  0.00020003262    0.016044603  0.00027866723
            590    0.013245575  0.00023693801    0.010677436  0.00019223477    0.015431564  0.00028019833
            600    0.012317516  0.00022989307   0.0099540562  0.00018671162     0.01420006  0.00026922769
            610    0.011596051  0.00022503008    0.009295996  0.00018215317    0.013314178  0.00026336401
            620    0.011188967  0.00022186001   0.0084783122  0.00021000202    0.012420172   0.0002502893
            630    0.010781107  0.00021970646  0.00029778286  3.6567203e-05    0.012150105  0.00025457097
            640    0.010255041  0.00021737437   0.0082273504  0.00017599532    0.011767427  0.00025410676
            650    0.009935826  0.00021471708   0.0060052303  0.00017966071    0.011158087  0.00024256502
            660   0.0095622391  0.00021744275   0.0073862419  0.00017298121    0.010720956  0.00024554723
            670   0.0091484345  0.00021078467  0.00010364585  2.1869554e-05    0.009953778  0.00022727072
            680   0.0089212074  0.00021176134   0.0071684413  0.00017167964   0.0098252349  0.00024148187
            690   0.0088054524   0.0002149943   0.0071179833  0.00017467439   0.0098291855  0.00024179927
            700   0.0084662984  0.00021455528   0.0013387124  8.1784687e-05   0.0093977032    0.000240338
            710   0.0010895718  8.1177832e-05   0.0010895718  8.1177832e-05   0.0086160824  0.00023794682
            720   0.0078524309  0.00021178726   0.0061208335  0.00016907567   0.0087232279  0.00023722984
            730   0.0077477268  0.00021588253   0.0059256364  0.00017165027   0.0086918776  0.00024633465
