#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.4619365    0.031338409      3.0627962    0.026787774      3.9526746    0.040205549
           -3.8       4.673522     0.03665237      4.1484191     0.03150518      5.2996283    0.046750506
           -3.6      6.2020888    0.042431003      5.5478028    0.036601342      6.9831173    0.054046923
           -3.4      8.2442502    0.049216251       7.399988    0.042813986      9.2316495    0.062240331
           -3.2      10.791489    0.056524127      9.7294238     0.04940001      12.013909    0.071446585
             -3      14.014595    0.064794472      12.702837    0.057001963      15.526764    0.081511734
           -2.8      18.173882    0.074339679      16.490245    0.065719215      20.097646    0.092993796
           -2.6      23.127587    0.083990187      21.052848    0.074466775      25.491004     0.10528543
           -2.4      29.385064     0.09528507      26.823842    0.084897383      32.228469     0.11894796
           -2.2      36.523348     0.10660731      33.443443    0.095050357      39.976503     0.13321963
             -2      45.773707      0.1197199      42.049325     0.10744382      49.906273     0.14930871
           -1.8        56.6403     0.13294697      52.126382     0.12009243      61.586232     0.16527083
           -1.6       69.27655      0.1479251      63.916395     0.13405287      75.072684     0.18397908
           -1.4       83.42887     0.16162065      77.101932     0.14657428      90.310384     0.20128545
           -1.2      99.009724      0.1765158      91.580398     0.16077964      106.93727     0.21942781
             -1      114.92608     0.18923477      106.44356     0.17213233      123.96796     0.23623577
           -0.8       131.2147     0.20226529      121.74438     0.18545134      141.23504      0.2519965
           -0.6      145.53476      0.2122165      135.05683     0.19439162      156.65407     0.26433602
           -0.4       156.5992     0.22003269      145.47669     0.20131542       168.3603     0.27417777
           -0.2      162.53463     0.22369484      150.95345     0.20535742      174.77152     0.27883813
              0      162.79563     0.22486576      151.28961     0.20670661      174.76712     0.27967887
            0.2      156.71407     0.22007071      145.47967     0.20215534      168.72134     0.27431409
            0.4      145.61742     0.21336327        135.222     0.19556803      156.56381     0.26553272
            0.6      131.32311     0.20243559      121.74753     0.18502581      141.54333     0.25189036
            0.8       115.2725     0.19040921      106.77931     0.17411862      124.31113     0.23593615
              1      98.651457      0.1758433      91.308873     0.15959601       106.4944     0.21932999
            1.2      83.245922     0.16211662      76.924082     0.14714706      90.005961     0.20166511
            1.4         69.002     0.14693194      63.643548     0.13280663      74.848137     0.18312272
            1.6      56.433046     0.13350003      51.926687     0.12015811      61.351085     0.16624424
            1.8      45.909368     0.11987404      42.113145     0.10758921      50.071902     0.14944834
              2      36.753162     0.10682785      33.642881     0.09540511      40.228544     0.13386581
            2.2      29.215249    0.094646549      26.652102    0.084217643        32.0448     0.11855938
            2.4      22.983074     0.08367694      20.917259    0.073981208       25.34932     0.10520932
            2.6      18.045071    0.073992958      16.389979    0.065283059       19.92908     0.09289402
            2.8        14.1549    0.065187834      12.789978     0.05722139      15.723173    0.082027648
              3      10.782229    0.056499624      9.7121533     0.04937752      12.040366    0.071478996
            3.2      8.2744933    0.049386311      7.4231312    0.042948168      9.2807876    0.062528985
            3.4      6.1198201    0.042342426      5.4795313    0.036527344       6.870676    0.054050503
            3.6       4.632347    0.036471887      4.1212197    0.031360939      5.2334247    0.046582997
            3.8      3.4633055    0.031380726      3.0580282    0.026708376      3.9577714    0.040363022
              4      3.4633055    0.031380726      3.0580282    0.026708376      3.9577714    0.040363022
