#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.1484573    0.006139109     0.12738369   0.0052367314     0.17438009   0.0078788533
           -3.8     0.30347723   0.0091461379     0.26162378   0.0080244855     0.35492017    0.011410168
           -3.6     0.53736293    0.027692496     0.47046217     0.02442918     0.62069529    0.038254103
           -3.4     0.90144865    0.022295137     0.80259292    0.021687959      1.0122088    0.023738566
           -3.2      1.4862825    0.023265339      1.3099803    0.020971233      1.6955605    0.028846182
             -3        2.51969     0.02877767      2.2425368    0.027069242      2.8495239    0.034497331
           -2.8      4.1190751    0.041342684      3.7169563    0.044839143      4.6157546    0.045732754
           -2.6      6.2639897    0.044972541      5.6473817    0.040457028      6.9843456    0.055745533
           -2.4      9.7524679    0.058988975      8.8392746    0.076808075      10.752854    0.067679208
           -2.2      14.832369    0.070183097      13.526342    0.065312155      16.319598    0.085210177
             -2       22.07966    0.089419147      20.288513    0.086236509      24.078967     0.11861567
           -1.8      32.455942     0.11963073      30.040101     0.12759686      35.028116     0.13667825
           -1.6      46.492619     0.14287673      43.198384     0.15078338      50.035944     0.16690966
           -1.4      65.486953     0.15423809      60.920707     0.14546165      70.274701     0.19199766
           -1.2       90.24916     0.18980013      84.167696     0.19794032      96.526526     0.22598128
             -1      120.57707      0.2334456      112.69521     0.22561184      128.81963      0.3064746
           -0.8      155.34817     0.26764501      145.24049     0.24601791       165.6882     0.35531903
           -0.6      190.91357     0.28421694       178.7023     0.27562481      203.69043      0.3714509
           -0.4        221.351     0.31207976      207.13902     0.29006689      236.34668     0.43480191
           -0.2      238.25265     0.29469405      222.94011     0.27936135      253.99045       0.367771
              0      238.09241      0.2849904      222.72773     0.27961638      253.89877     0.36014272
            0.2      220.83448     0.30599757       206.5754     0.34467931      235.26266     0.39394126
            0.4      190.88231     0.28149001      178.44555     0.26231418      203.87293     0.36309491
            0.6      155.07484     0.23715786      145.01061     0.22470392      165.42478     0.29355141
            0.8      120.67166     0.27087615      112.77222     0.26196307      128.76878     0.38275427
              1      90.621304     0.21772442      84.476663     0.20722359      96.957749     0.26052793
            1.2      65.621124     0.15141733      61.104571     0.14507463      70.491974     0.18714704
            1.4      46.543156     0.13093057      43.062781     0.12341053       50.20991     0.15890405
            1.6      32.585814     0.11769019      30.089048     0.11248075      35.384689     0.14442693
            1.8      22.248386    0.098258887      20.405077    0.096547398       24.19587     0.11463926
              2      14.907701    0.073343401      13.661481    0.086700895      16.385477    0.089905923
            2.2      9.8757009    0.061997624       8.977154    0.062730758      10.933893    0.070271954
            2.4       6.398007    0.047730326      5.7633649    0.045812884      7.1511644    0.055454865
            2.6      4.0436502    0.043981097      3.6266213    0.040527934      4.5340601    0.055471233
            2.8      2.5187589    0.028625908      2.2445877    0.026484466      2.8368817    0.035265694
              3      1.5163731    0.021585796      1.3456431    0.019922808       1.720047    0.026154032
            3.2     0.92650461     0.01823329     0.81624068    0.017199948      1.0621139    0.020854479
            3.4     0.52231603    0.014971153     0.45039472    0.016468395     0.57438435    0.021800361
            3.6     0.31372417    0.010199146     0.26971401   0.0086770555      0.3715776    0.013401655
            3.8     0.16013394   0.0072795191     0.13800164   0.0066772181     0.18877703   0.0087334535
              4     0.16013394   0.0072795191     0.13800164   0.0066772181     0.18877703   0.0087334535
