#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.95419261    0.026613299     0.81186005    0.027763006       1.138255    0.025654212
           -3.8      1.4456257    0.030573402      1.2390005    0.030631509        1.71419     0.03069802
           -3.6      2.0030906      0.0337529      1.7222042    0.033946547      2.3485896    0.034423026
           -3.4       3.020865     0.03943962        2.62476    0.038783157      3.5339791     0.05202125
           -3.2      4.3509363     0.03797308      3.7735434     0.03615949      5.0817309    0.059183239
             -3      6.1856744    0.050404544      5.4366765    0.053261958      7.0656622     0.05542181
           -2.8      8.6476895    0.053799553      7.6895072    0.050718139       9.739248    0.062490315
           -2.6      12.215126    0.063123506      10.975742    0.059340333      13.604289    0.074264817
           -2.4      17.465957    0.074895847      15.818559    0.070414795      19.298434    0.089662367
           -2.2      24.623148    0.090906079      22.463951    0.087710882      26.924465     0.10752128
             -2      34.142142     0.10532509      31.399461     0.10447168      37.035276      0.1274377
           -1.8      47.150196     0.13982497      43.570113     0.12813116      50.784443     0.15286973
           -1.6      62.602713     0.14489887      58.154767     0.13914592      67.074834     0.17665281
           -1.4      81.768073     0.17458197      76.249994      0.1744645      87.300527     0.21036698
           -1.2      103.03423     0.18777844      96.195903     0.21942525      109.73648     0.22883702
             -1      125.72877     0.21176346      117.88334     0.21784382       133.4598     0.25469329
           -0.8      147.62457       0.242767      138.54657     0.22901938      156.85442     0.28568819
           -0.6      166.52031     0.24026019      156.49254     0.23815743      176.82091     0.30211669
           -0.4      181.19583     0.25171356      170.22215     0.26435891      192.49198     0.31395978
           -0.2      192.93034     0.39119623       180.2013     0.35503892      207.31083     0.57029557
              0      193.15691     0.35269458      180.30731     0.29499772      207.31585     0.49124106
            0.2       181.3208     0.25029798      170.17714      0.2452698       193.0078     0.31358933
            0.4      165.86842      0.2391005      156.05323     0.23963121      175.81108      0.2969879
            0.6        147.381     0.24357485       138.4319     0.24069381      156.44832     0.29838269
            0.8      125.77642     0.21298494       117.8978      0.2130408      133.78002     0.27113425
              1      102.92705     0.18873038      96.378542     0.18818313      109.41894     0.22614186
            1.2      81.941978     0.17462911      76.468511     0.16439099       87.34774     0.19763455
            1.4      62.720275     0.15652348      58.516778     0.20991113      67.040746     0.17843367
            1.6      46.909963     0.13532511       43.27063     0.14742205      50.547004     0.15677836
            1.8       34.18399     0.10705051      31.341474    0.097934619        37.3463     0.20556927
              2      24.402233    0.089548903       22.36417    0.089687739      26.635339       0.105691
            2.2      17.290007    0.073631655      15.671329    0.068674967      19.023868    0.089109035
            2.4      12.207644    0.061535173      10.924485    0.056150897      13.648162    0.075741822
            2.6      8.5794008    0.054918381       7.639852    0.052540535      9.6976904     0.06372199
            2.8      6.0332246     0.04426646      5.2754216    0.063671986        6.89087     0.05199958
              3      4.2662463    0.050739532      3.7050023    0.038193039      4.9698561    0.070192518
            3.2      2.9404667     0.03397916      2.5417359    0.031444093      3.4492737    0.037563331
            3.4      2.0506142    0.030706589      1.7560125    0.029534826      2.4252915    0.032789227
            3.6      1.4162637    0.028873075      1.2032714    0.028676643       1.682603    0.029668602
            3.8     0.92796216    0.024490262     0.78708216    0.024296228      1.1110665    0.024744872
              4     0.92796216    0.024490262     0.78708216    0.024296228      1.1110665    0.024744872
