#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8460981    0.035197837      3.5154645    0.033031797      4.2319733    0.042320681
           -3.8      5.0666955    0.041871321       4.632622    0.039554199      5.5591424    0.049524559
           -3.6      6.6097736    0.048823973        6.05296    0.046002299      7.2386747    0.058510367
           -3.4      8.6296424    0.054865226      7.9226065     0.05435832      9.4345551    0.064885226
           -3.2      11.123327    0.066076368      10.215704    0.061667306      12.130208    0.082720241
             -3      14.265686    0.068544516      13.129524     0.06361959      15.516573    0.083647816
           -2.8      18.459931    0.081383821      17.024135    0.080985299      20.048143    0.096134937
           -2.6      23.418504    0.096831708      21.607863    0.089653852      25.472634     0.13149378
           -2.4      29.501094     0.11054027      27.277127     0.10242834      31.884526     0.14121857
           -2.2       36.66648     0.11929798      33.999556     0.11929353      39.531926     0.14439108
             -2      45.754154     0.13737423      42.534481     0.13269514       49.25083     0.17100546
           -1.8      56.246734     0.13676495      52.300346     0.13072518      60.429147     0.16512924
           -1.6      68.904231     0.17122527      64.265521     0.16628489      73.709166     0.20028444
           -1.4      82.814797     0.18220671      77.239854     0.17182048      88.671002     0.22728228
           -1.2      98.324872     0.22234668      91.853706     0.20990137      105.05938     0.28881461
             -1      113.71309      0.2011227      106.35763     0.20609699       121.3538     0.24666553
           -0.8      129.99385     0.25267603      121.64653     0.22259702       138.6502      0.3471024
           -0.6      143.92666      0.2369054      134.61471     0.27249039      153.33685     0.29396386
           -0.4      155.00239     0.24067394      145.12685      0.2290382      164.99417     0.30509499
           -0.2      160.85197     0.24411385      150.76149     0.27907529      171.21041     0.29996761
              0      161.09909     0.23595776      151.00764     0.24090143      171.18061     0.29462358
            0.2      155.22652     0.24417611      145.25493     0.23493178      165.45692      0.3126417
            0.4      144.15936     0.23327239      134.83619     0.22380017      153.45136     0.28778155
            0.6      130.12103     0.23399178      121.73958     0.23378593      138.57522     0.26454418
            0.8      114.30905     0.26134812      106.88587     0.23707927      122.03425      0.3564874
              1      97.855667     0.21669779      91.320406     0.19903757      104.63037     0.29755141
            1.2      82.725263     0.18847113       77.14958     0.17457628      88.473836     0.23911379
            1.4      68.443138     0.15856736      63.884348     0.16590562      73.371802     0.18933677
            1.6      56.229432     0.15574789      52.407431     0.14826091       60.53766     0.25170268
            1.8      46.010715     0.21649021      42.731999     0.17054266      49.687215     0.33389082
              2      36.900353     0.13811428      34.147045     0.11347685      39.785101     0.15929989
            2.2      29.311912     0.10102782      27.109583    0.094533457      31.710446     0.12562571
            2.4      23.141448    0.089587807      21.357244    0.085534729      25.124666     0.11158667
            2.6      18.277165     0.08051276      16.854025    0.081421125      19.852486    0.099159032
            2.8      14.457357    0.072507993      13.291889    0.069548795      15.765242    0.085681078
              3      11.136883    0.063263471       10.32395     0.13375317      12.192131    0.078240649
            3.2       8.637469    0.054234868      7.9167067    0.050843337      9.4485868    0.065055066
            3.4      6.5101894    0.046277733       5.977152     0.04353566      7.1137797    0.056550794
            3.6      5.0083717    0.045364426      4.5883923     0.04798849      5.4885054    0.050964504
            3.8      3.8510947    0.035977443      3.4821553    0.041619332      4.2471507    0.045017803
              4      3.8510947    0.035977443      3.4821553    0.041619332      4.2471507    0.045017803
