#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340      0.8537643   0.0041908896     0.76037137   0.0030087528     0.98252498    0.006459081
            360      1.7969091   0.0024909471      1.6657497   0.0024081396      1.9477271   0.0030337359
            380      1.9954109   0.0025967444      1.8582122   0.0025300667      2.1503203   0.0032718274
            400      1.9630711   0.0026256256      1.8343528   0.0026312907      2.1046291   0.0032763622
            420      1.8473083   0.0024887611      1.7289381   0.0024762761      1.9749037   0.0030423161
            440      1.6962904   0.0024061031      1.5858576   0.0027808874      1.8091221   0.0029525749
            460       1.538018   0.0024598053      1.4418898   0.0025892385      1.6348658   0.0028419486
            480      1.3722571   0.0021863241      1.2874034   0.0021679944      1.4568006   0.0027237238
            500      1.2226082   0.0021878745      1.1458016   0.0020482494      1.2970738   0.0024824239
            520      1.0822608    0.001958243      1.0171594   0.0019580344      1.1441403   0.0023880893
            540     0.96147429   0.0018605422     0.90240141   0.0017063012      1.0192571   0.0021847141
            560     0.85251561   0.0017345625     0.80095175   0.0017116038     0.90205483   0.0021415577
            580     0.75790329   0.0018304865     0.71163843   0.0018434936     0.80013485   0.0021548242
            600     0.67120697   0.0015641853     0.63092524   0.0014986071      0.7094225   0.0019238797
            620     0.59367792   0.0014058697     0.55711109   0.0013363612      0.6289553   0.0017319276
            640     0.52427828   0.0013408375     0.49262739    0.001511565     0.55360762   0.0016286323
            660     0.46776048   0.0012457816     0.43880577   0.0012178828     0.49424858   0.0015159434
            680     0.41681245   0.0011929677     0.39099702    0.001313423      0.4422481   0.0014341637
            700     0.37073111   0.0011979065     0.34844408   0.0013886545     0.39083776   0.0014691012
            720     0.33002784   0.0010606023     0.31044742   0.0017052209     0.34956946   0.0012827433
            740      0.2952598  0.00098223633      0.2760139   0.0010531172     0.31309082   0.0011873491
            760     0.26251184   0.0009330177     0.24516388  0.00087403855     0.27876771   0.0011853431
            780     0.23624975   0.0010071686      0.2207736  0.00096543009     0.25021593   0.0010733199
            800     0.21343105  0.00091384409     0.19935005  0.00089820009     0.22641989   0.0010532658
            820     0.19070736  0.00079061034     0.17870011   0.0014039859     0.20318579  0.00095026852
            840     0.17238602  0.00075215953     0.16077654  0.00072469734     0.18356913  0.00090999325
            860     0.15627115  0.00076494644     0.14523718  0.00072048872     0.16651845  0.00091691716
            880     0.14177305  0.00068395713     0.13184523  0.00067005512      0.1511547   0.0008137857
            900     0.12550318  0.00062645509     0.11669968  0.00060807712     0.13420649  0.00076787655
            920     0.11499543  0.00064960987     0.10656028  0.00064126462     0.12286772  0.00076947585
            940     0.10544099  0.00064715725    0.097812939  0.00063525811     0.11289298  0.00074833858
            960    0.095177887  0.00057098459    0.088073592  0.00053741614     0.10215804  0.00069849446
            980     0.08608888   0.0006233882    0.079350557  0.00063426529    0.092960557  0.00066113224
           1000     0.08608888   0.0006233882    0.079350557  0.00063426529    0.092960557  0.00066113224
