#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.24268244              0     0.23739892              0     0.24796596              0
           -3.8     0.32996742              0      0.3248636              0     0.33507124              0
           -3.6     0.46642037              0     0.45993182              0     0.47290892              0
           -3.4     0.65325117              0      0.6451945              0     0.66130784              0
           -3.2      0.9004796              0     0.89356898              0     0.90739022              0
             -3      1.2656795              0      1.2568128              0      1.2745462              0
           -2.8      1.7066166              0      1.6939994              0      1.7192338              0
           -2.6      2.2849503              0      2.2736525              0      2.2962481              0
           -2.4      3.0613635              0       3.049703              0       3.073024              0
           -2.2      3.9735434              0      3.9608027              0      3.9862841              0
             -2      5.1752242              0      5.1618976              0      5.1885508              0
           -1.8      6.6362139              0       6.621223              0      6.6512048              0
           -1.6      8.3684974              0      8.3523398              0       8.384655              0
           -1.4      10.365776              0      10.348307              0      10.383245              0
           -1.2      12.589602              0      12.570797              0      12.608407              0
             -1      15.093203              0      15.072302              0      15.114104              0
           -0.8        17.4819              0      17.459491              0      17.504309              0
           -0.6      19.749165              0      19.725254              0      19.773076              0
           -0.4       21.44528              0      21.419405              0      21.471155              0
           -0.2      22.471231              0      22.444197              0      22.498265              0
              0      22.450595              0      22.421562              0      22.479628              0
            0.2      21.497503              0      21.471316              0       21.52369              0
            0.4      19.750157              0      19.725713              0      19.774601              0
            0.6      17.532837              0      17.510525              0      17.555149              0
            0.8      15.097794              0      15.077111              0      15.118477              0
              1      12.664747              0       12.64556              0      12.683934              0
            1.2      10.406301              0      10.388832              0       10.42377              0
            1.4      8.3779029              0      8.3619978              0       8.393808              0
            1.6      6.7132162              0      6.6981784              0       6.728254              0
            1.8      5.2598444              0      5.2457525              0      5.2739363              0
              2      4.0885823              0      4.0753945              0      4.1017701              0
            2.2       3.123127              0      3.1111208              0      3.1351332              0
            2.4      2.3695525              0      2.3578026              0      2.3813024              0
            2.6       1.789184              0      1.7788207              0      1.7995473              0
            2.8      1.3274401              0      1.3177063              0      1.3371739              0
              3     0.95462863              0     0.93781484              0     0.97144242              0
            3.2     0.70735542              0     0.69807138              0     0.71663946              0
            3.4      0.4731078              0      0.4364434              0      0.5097722              0
            3.6     0.37739263              0     0.37098707              0     0.38379819              0
            3.8     0.26863439              0     0.26324477              0     0.27402401              0
              4     0.26863439              0     0.26324477              0     0.27402401              0
