#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.9112678              0      2.8960681              0      2.9264675              0
            0.2      7.9462319              0      7.9242132              0      7.9682506              0
            0.4      11.509877              0        11.4862              0      11.533554              0
            0.6      13.696901              0      13.673377              0      13.720425              0
            0.8      14.845598              0      14.823504              0      14.867692              0
              1      15.441592              0      15.420246              0      15.462938              0
            1.2      15.871143              0       15.85103              0      15.891256              0
            1.4      16.354737              0      16.334926              0      16.374548              0
            1.6      17.030679              0      17.010538              0       17.05082              0
            1.8      18.104238              0      18.084345              0      18.124131              0
              2      19.696514              0      19.675896              0      19.717132              0
            2.2       21.99399              0      21.971988              0      22.015992              0
            2.4      25.081948              0      25.057927              0      25.105969              0
            2.6      28.941884              0      28.914749              0      28.969019              0
            2.8      33.408816              0      33.378494              0      33.439138              0
              3      32.474432              0      32.440397              0      32.508467              0
            3.2      9.7998638              0      9.7750692              0      9.8246584              0
            3.4      3.3256956              0       3.304043              0      3.3473482              0
            3.6      1.2981356              0      1.2819625              0      1.3143087              0
            3.8     0.46500218              0     0.42368142              0     0.50632294              0
              4     0.21535447              0     0.20513547              0     0.22557347              0
            4.2     0.10156676              0    0.093859945              0     0.10927358              0
            4.4    0.038642319              0    0.028719293              0    0.048565346              0
            4.6    0.010277166              0   0.0063055457              0    0.014248786              0
            4.8   0.0052887416              0   0.0028901683              0   0.0076873149              0
              5   0.0052887416              0   0.0028901683              0   0.0076873149              0
