#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00014975387              0  0.00012228961              0  0.00017721813              0
           -3.8   0.0014489847              0   0.0012811206              0   0.0016168488              0
           -3.6   0.0051731165              0   0.0044182254              0   0.0059280076              0
           -3.4     0.01859616              0      0.0146621              0     0.02253022              0
           -3.2    0.074602415              0    0.071842005              0    0.077362825              0
             -3     0.18450145              0     0.16853419              0     0.20046871              0
           -2.8     0.47404025              0      0.4680893              0      0.4799912              0
           -2.6     0.93049093              0     0.91909046              0      0.9418914              0
           -2.4      1.7359192              0      1.7233488              0      1.7484896              0
           -2.2        2.90686              0      2.8923935              0      2.9213265              0
             -2      4.4407997              0      4.4019232              0      4.4796762              0
           -1.8      6.4833705              0      6.4647137              0      6.5020273              0
           -1.6      8.8430752              0      8.8237088              0      8.8624416              0
           -1.4       11.42576              0       11.40547              0       11.44605              0
           -1.2        14.1609              0      14.139373              0      14.182427              0
             -1      16.798331              0      16.775614              0      16.821048              0
           -0.8      19.226173              0      19.202503              0      19.249843              0
           -0.6      21.223131              0      21.198853              0      21.247409              0
           -0.4      22.700433              0      22.675837              0      22.725029              0
           -0.2      23.440852              0       23.41599              0      23.465714              0
              0      23.452908              0      23.428166              0       23.47765              0
            0.2      22.711808              0       22.68733              0      22.736286              0
            0.4      21.232882              0       21.20867              0      21.257094              0
            0.6      19.290866              0      19.267504              0      19.314228              0
            0.8       16.84018              0      16.817356              0      16.863004              0
              1       14.18141              0      14.159899              0      14.202921              0
            1.2      11.434135              0      11.413366              0      11.454904              0
            1.4       8.842458              0      8.8228708              0      8.8620452              0
            1.6      6.4910643              0      6.4719869              0      6.5101417              0
            1.8      4.4982469              0      4.4833022              0      4.5131916              0
              2      2.9084574              0      2.8958879              0      2.9210269              0
            2.2       1.781697              0      1.7703954              0      1.7929986              0
            2.4      1.0002915              0     0.99053722              0      1.0100458              0
            2.6     0.48909606              0     0.48106414              0     0.49712798              0
            2.8     0.21743976              0     0.21293928              0     0.22194024              0
              3    0.088769241              0    0.079296376              0    0.098242106              0
            3.2      0.0256512              0    0.024549647              0    0.026752753              0
            3.4   0.0084562203              0   0.0072083617              0   0.0097040789              0
            3.6    0.001151476              0   0.0010320887              0   0.0012708634              0
            3.8  0.00015201673              0  0.00012654075              0  0.00017749271              0
              4  0.00015201673              0  0.00012654075              0  0.00017749271              0
