#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0   0.0096929062              0   0.0095894824              0     0.00979633              0
             10    0.037057993              0    0.036904214              0    0.037211772              0
             20    0.066604807              0    0.066380017              0    0.066829597              0
             30     0.09471381              0    0.093967301              0    0.095460319              0
             40      0.1232303              0     0.12297737              0     0.12348323              0
             50     0.14823938              0     0.14795103              0     0.14852773              0
             60     0.17267167              0     0.17237136              0     0.17297198              0
             70     0.19312447              0     0.19282194              0       0.193427              0
             80       0.210382              0     0.21000018              0     0.21076382              0
             90     0.22455676              0     0.22421197              0     0.22490155              0
            100      0.2350019              0      0.2345471              0      0.2354567              0
            110     0.24246265              0     0.24211232              0     0.24281298              0
            120     0.24630639              0      0.2459492              0     0.24666358              0
            130      0.2466106              0     0.24624052              0     0.24698068              0
            140     0.24567748              0     0.24527937              0     0.24607559              0
            150     0.24089665              0     0.24053681              0     0.24125649              0
            160     0.23465427              0     0.23429395              0     0.23501459              0
            170     0.22579313              0     0.22541389              0     0.22617237              0
            180     0.21639856              0     0.21604311              0     0.21675401              0
            190     0.20669966              0     0.20634823              0     0.20705109              0
            200     0.19543467              0     0.19508694              0      0.1957824              0
            210     0.18433499              0     0.18399462              0     0.18467536              0
            220     0.17321404              0     0.17288011              0     0.17354797              0
            230     0.16163703              0     0.16131057              0     0.16196349              0
            240     0.15079408              0     0.15046228              0     0.15112588              0
            250      0.1398453              0     0.13953104              0     0.14015956              0
            260      0.1289642              0     0.12866041              0     0.12926799              0
            270     0.12011014              0     0.11979724              0     0.12042304              0
            280     0.11035172              0     0.11006639              0     0.11063705              0
            290     0.10247777              0     0.10219263              0     0.10276291              0
            300    0.093993269              0    0.093703484              0    0.094283054              0
            310    0.086027117              0    0.085764349              0    0.086289885              0
            320    0.079484583              0    0.079213825              0    0.079755341              0
            330    0.072488279              0    0.072238166              0    0.072738392              0
            340    0.066523171              0    0.066272486              0    0.066773856              0
            350    0.060639395              0    0.060395939              0    0.060882851              0
            360    0.055816934              0    0.055588602              0    0.056045266              0
            370    0.051048864              0    0.050827863              0    0.051269865              0
            380    0.046572251              0    0.046349942              0     0.04679456              0
            390    0.043017756              0    0.042804911              0    0.043230601              0
            400    0.039069504              0    0.038875171              0    0.039263837              0
            410    0.035620317              0    0.035433143              0    0.035807491              0
            420    0.032274109              0    0.032099276              0    0.032448942              0
            430    0.029541868              0    0.029362683              0    0.029721053              0
            440    0.026828495              0    0.026662006              0    0.026994984              0
            450    0.025085492              0    0.024914256              0    0.025256728              0
            460    0.022508378              0    0.022339195              0    0.022677561              0
            470    0.020512824              0     0.02036283              0    0.020662818              0
            480    0.018833464              0    0.018679598              0     0.01898733              0
            490    0.017351234              0    0.017188236              0    0.017514232              0
            500     0.01593721              0    0.015784469              0    0.016089951              0
            510    0.014458611              0    0.014312101              0    0.014605121              0
            520    0.013294179              0    0.013156665              0    0.013431693              0
            530     0.01229479              0    0.012159856              0    0.012429724              0
            540    0.011127137              0    0.010998898              0    0.011255376              0
            550    0.010223438              0    0.010096609              0    0.010350267              0
            560   0.0093043479              0   0.0091929771              0   0.0094157187              0
            570    0.008530558              0   0.0084218217              0   0.0086392943              0
            580   0.0079163667              0   0.0078041598              0   0.0080285736              0
            590   0.0071588181              0   0.0070610454              0   0.0072565908              0
            600   0.0067786691              0   0.0066714252              0    0.006885913              0
            610    0.006121759              0   0.0060263942              0   0.0062171238              0
            620   0.0055479844              0   0.0054553744              0   0.0056405944              0
            630   0.0053430584              0   0.0052381716              0   0.0054479452              0
            640   0.0049317767              0   0.0048350002              0   0.0050285532              0
            650   0.0043716524              0   0.0042852718              0    0.004458033              0
            660   0.0041747653              0   0.0040869106              0     0.00426262              0
            670   0.0036138876              0   0.0035414471              0   0.0036863281              0
            680   0.0034516076              0   0.0033656426              0   0.0035375726              0
            690   0.0032558794              0   0.0031700526              0   0.0033417062              0
            700   0.0029307858              0   0.0028574049              0   0.0030041667              0
            710   0.0028100991              0     0.00273444              0   0.0028857582              0
            720   0.0025548815              0   0.0024801745              0   0.0026295885              0
            730   0.0023355109              0   0.0022660531              0   0.0024049687              0
            740    0.002277097              0    0.002198735              0    0.002355459              0
            750   0.0020602052              0   0.0019833682              0   0.0021370422              0
            760   0.0018818692              0   0.0018127357              0   0.0019510027              0
            770   0.0016669427              0   0.0016057579              0   0.0017281275              0
            780   0.0015723018              0   0.0015070755              0   0.0016375281              0
            790   0.0013992473              0    0.001338997              0   0.0014594976              0
            800   0.0013992473              0    0.001338997              0   0.0014594976              0
