#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0   0.0094418309              0   0.0093424317              0   0.0095412301              0
             10    0.037096064              0    0.036921613              0    0.037270515              0
             20    0.066465461              0     0.06624655              0    0.066684372              0
             30    0.095754519              0    0.095519781              0    0.095989257              0
             40     0.12319318              0     0.12291604              0     0.12347032              0
             50     0.14875485              0     0.14844779              0     0.14906191              0
             60     0.17170953              0     0.17140718              0     0.17201188              0
             70     0.19308205              0     0.19278165              0     0.19338245              0
             80      0.2099701              0     0.20964835              0     0.21029185              0
             90     0.22410006              0     0.22364147              0     0.22455865              0
            100     0.23491595              0     0.23458646              0     0.23524544              0
            110     0.24228901              0     0.24148631              0     0.24309171              0
            120     0.24647771              0     0.24612299              0     0.24683243              0
            130     0.24743265              0     0.24707105              0     0.24779425              0
            140     0.24566608              0      0.2453135              0     0.24601866              0
            150     0.24037163              0     0.23997168              0     0.24077158              0
            160     0.23435897              0      0.2339943              0     0.23472364              0
            170     0.22610861              0     0.22573285              0     0.22648437              0
            180     0.21722347              0     0.21686778              0     0.21757916              0
            190     0.20659989              0     0.20624687              0     0.20695291              0
            200     0.19558543              0     0.19524388              0     0.19592698              0
            210     0.18449492              0      0.1841468              0     0.18484304              0
            220     0.17364959              0     0.17329897              0     0.17400021              0
            230     0.16231326              0     0.16198775              0     0.16263877              0
            240     0.15127145              0     0.15090311              0     0.15163979              0
            250     0.13964774              0      0.1393367              0     0.13995878              0
            260     0.12970312              0      0.1293971              0     0.13000914              0
            270      0.1200214              0      0.1197212              0      0.1203216              0
            280      0.1103108              0     0.11001976              0     0.11060184              0
            290     0.10134472              0      0.1010651              0     0.10162434              0
            300     0.09387848              0    0.093592399              0    0.094164561              0
            310    0.085854445              0    0.085580502              0    0.086128388              0
            320    0.078813332              0    0.078558832              0    0.079067832              0
            330      0.0725686              0    0.072318829              0    0.072818371              0
            340    0.066827679              0    0.066574399              0    0.067080959              0
            350    0.060552299              0    0.060324315              0    0.060780283              0
            360    0.055758521              0    0.055528187              0    0.055988855              0
            370    0.050987059              0    0.050754757              0    0.051219361              0
            380    0.046519764              0    0.046303523              0    0.046736005              0
            390    0.042352277              0    0.042134753              0    0.042569801              0
            400     0.03860953              0    0.038400903              0    0.038818157              0
            410     0.03499671              0    0.034816298              0    0.035177122              0
            420    0.032393122              0    0.032216915              0    0.032569329              0
            430    0.029759197              0    0.029585597              0    0.029932797              0
            440    0.027376214              0    0.027197868              0     0.02755456              0
            450    0.024229916              0    0.024064178              0    0.024395654              0
            460      0.0226564              0    0.022498655              0    0.022814145              0
            470    0.020865449              0    0.020703699              0    0.021027199              0
            480    0.018986005              0    0.018839951              0    0.019132059              0
            490    0.017098356              0    0.016961519              0    0.017235193              0
            500    0.015664307              0    0.015523087              0    0.015805527              0
            510    0.014548661              0    0.014399373              0    0.014697949              0
            520    0.013304646              0    0.013181521              0    0.013427771              0
            530    0.012350328              0    0.012212435              0    0.012488221              0
            540    0.011458577              0    0.011333128              0    0.011584026              0
            550    0.010350239              0    0.010225649              0    0.010474829              0
            560   0.0095284309              0   0.0094053148              0    0.009651547              0
            570   0.0087343471              0   0.0086199318              0   0.0088487624              0
            580   0.0078340884              0   0.0077284968              0     0.00793968              0
            590   0.0072272844              0   0.0071229123              0   0.0073316565              0
            600   0.0066480471              0   0.0065556303              0   0.0067404639              0
            610   0.0062791492              0    0.006181042              0   0.0063772564              0
            620   0.0056576063              0   0.0055630477              0   0.0057521649              0
            630   0.0049864653              0   0.0049043239              0   0.0050686067              0
            640   0.0049212083              0   0.0048238272              0   0.0050185894              0
            650   0.0043853642              0   0.0043027036              0   0.0044680248              0
            660   0.0041690597              0   0.0040700013              0   0.0042681181              0
            670   0.0036446518              0    0.003567669              0   0.0037216346              0
            680   0.0036073561              0   0.0035161251              0   0.0036985871              0
            690     0.00325198              0   0.0031696033              0   0.0033343567              0
            700   0.0030449586              0   0.0029641765              0   0.0031257407              0
            710   0.0027662804              0    0.002685707              0   0.0028468538              0
            720    0.002647587              0   0.0025738544              0   0.0027213196              0
            730   0.0024787679              0   0.0023924267              0   0.0025651091              0
            740   0.0020420014              0    0.001976242              0   0.0021077608              0
            750   0.0022194763              0    0.002138486              0   0.0023004666              0
            760   0.0017808846              0   0.0017171603              0   0.0018446089              0
            770   0.0017432815              0    0.001674366              0    0.001812197              0
            780   0.0016163126              0   0.0015503741              0   0.0016822511              0
            790   0.0014649615              0   0.0014006766              0   0.0015292464              0
            800   0.0014649615              0   0.0014006766              0   0.0015292464              0
